scheme,instance,method,alpha,status,objective,f_true,feasible,u_at_xstar,covered_at_xstar,slack,x0,x1,x2,x3,x4
paper,23,nominal,0.1,optimal,27.83775188827956,45.00692521224078,0,3.972880798090111,1,9.935055797495593,1482.932,869.3650884694525,1348.12,0.5,59.200730601122416
paper,24,cmicl,0.1,optimal,35.16675687681567,50.88193101459105,1,1.0547118733938987e-15,0,-7.208926909590588,1096.8980000000001,1462.5306666666668,997.18,0.5,41.60672173876494
paper,24,nominal,0.1,optimal,35.14121932881009,55.69380240107188,1,-0.5126578650216704,0,-4.856116132915268,1096.8980000000001,1462.5306666666668,997.1800000000001,0.5,54.84490000000001
paper,25,cmicl,0.1,optimal,23.97899196587071,47.86890767270474,0,0.18345010918754107,0,-2.1310923272952564,1322.402774158533,953.5543336807967,1202.1843401441208,0.5,64.29169016087755
paper,25,nominal,0.1,optimal,19.105264076623826,48.02450495050766,0,2.6790227440831726,1,9.046347875285392,1482.932,821.9519650777072,1348.12,1.2442858666632377,12.442858666632375
paper,26,cmicl,0.1,optimal,36.2921259494845,44.955350634303784,0,2.3869795029440866e-15,0,-5.044649365696216,978.4185893083912,1079.7975867714138,997.18,0.5,41.63064123024146
paper,26,nominal,0.1,optimal,36.52116973850874,48.084751995811786,0,0.3095945283544063,0,2.6175644267202642,1096.898,948.2758574199393,997.1800000000001,0.5,52.34467455062214
paper,27,cmicl,0.1,optimal,34.63621174833354,44.10599901075961,0,0.08414167956497026,0,-5.894000989240396,1096.8980000000001,923.8699234968761,997.18,0.5,38.20679118255266
paper,27,nominal,0.1,optimal,35.24256413846313,48.084751995811786,0,0.3095945283544039,0,2.61756442672025,1096.8980000000001,948.2758574199398,997.1800000000001,0.5,52.34467455062214
paper,28,cmicl,0.1,optimal,39.17299251049118,44.105999010759604,0,0.08414167956497048,0,-5.894000989240382,1096.898,923.869923496876,997.18,0.5,38.20679118255264
paper,28,nominal,0.1,optimal,38.63465015238334,48.83857642880926,0,1.4329133247220265,1,4.135677294350614,1096.898,874.0439725167655,997.1800000000001,1.148536779614103,11.485367796141034
paper,29,cmicl,0.1,optimal,50.9036680760209,48.765256001961376,0,1.6653345369377348e-16,0,-1.23474399803861,886.8425131471229,1182.456684196164,997.18,0.9962935930508596,17.59818403915633
paper,29,nominal,0.1,optimal,50.905142834295795,47.31808784991452,0,0.09621523247877367,0,-1.3557202357368539,893.4473056728197,1191.2630742304264,997.1800000000001,1.0906167026426379,10.906167026426381
paper,30,cmicl,0.1,optimal,-11.501225065193848,54.38159615394727,1,2.3096520148171353,1,3.644764398099042,1482.932,1500.0,1348.12,0.5,74.1466
paper,30,nominal,0.1,optimal,-11.501225065193848,54.38159615394727,1,2.3096520148171353,1,3.644764398099042,1482.932,1500.0,1348.12,0.5,74.1466
paper,31,cmicl,0.1,optimal,48.931692625269946,44.105999010759604,0,0.08414167956497137,0,-5.894000989240389,1096.898,923.8699234968758,997.18,0.5,38.20679118255265
paper,31,nominal,0.1,optimal,49.14941746092696,48.83857642880931,0,1.4329133247220318,1,4.135677294350657,1096.898,874.0439725167664,997.1800000000001,1.148536779614103,11.485367796141034
paper,32,cmicl,0.1,optimal,0.5528663036875996,45.22187696502981,0,1.0547118733938987e-15,0,-4.7781230349701715,1429.0814530353923,1500.0,1299.164957304902,0.5,43.922683673195635
paper,32,nominal,0.1,optimal,0.3863229225551663,40.98361320344162,0,1.0912115362007282,1,1.4849090262535114,1482.932,1500.0,1348.12,0.5,38.898410505701484
paper,33,cmicl,0.1,optimal,26.152594083362697,46.78392499620886,0,0.11504650051030091,0,-3.216075003791161,1096.8980000000001,1462.5306666666668,997.18,0.5,34.963396720053694
paper,33,nominal,0.1,optimal,26.151697452938656,46.008186031628576,0,0.1288635894188805,0,-2.5405272156522045,1096.8980000000001,1462.5306666666668,997.1800000000001,0.5,33.91656773791051
paper,34,cmicl,0.1,optimal,34.779378588317535,44.10599901075962,0,0.08414167956497293,0,-5.894000989240361,1096.8980000000001,923.8699234968756,997.18,0.5,38.20679118255265
paper,34,nominal,0.1,optimal,28.77415407823337,48.02450495050766,0,2.6790227440831726,1,9.046347875285392,1482.932,821.9519650777072,1348.12,1.2442858666632377,12.442858666632375
paper,35,cmicl,0.1,optimal,77.87006869637558,44.525474690762245,0,1.6653345369377348e-16,0,-5.474525309237755,925.2390250959536,1167.1393090480026,997.18,0.5,40.41917799197829
