scheme,instance,method,alpha,status,objective,f_true,feasible,u_at_xstar,covered_at_xstar,slack,x0,x1,x2,x3,x4
scaled,0,cmicl,0.1,optimal,1.1825220902387648,50.25427814087411,1,0.0987633597952901,1,0.2542781408741135,955.9339202999319,1185.4074961007123,997.18,1.7914564258563714,17.914564258563715
scaled,0,nominal,0.1,optimal,1.0583995593866249,46.51022416952293,0,4.357692106571161,1,14.979450983302051,876.1977151390573,1168.2636201854098,997.18,1.0877086996383774,10.877086996383781
scaled,1,cmicl,0.1,optimal,4.2106332438828495,50.58227148987826,1,-4.496403249731884e-15,0,0.5822714898782664,1096.898,1037.9825506237491,997.18,0.652115384049134,33.51862694059706
scaled,1,nominal,0.1,optimal,3.9846610733291428,45.851522241665535,0,3.17363230620605,1,10.07782334156682,1026.562039463098,905.5071782511072,997.18,1.0642911221533202,10.642911221533204
scaled,2,cmicl,0.1,optimal,3.3674805185233527,50.25427814087072,1,0.0987633597952901,1,0.2542781408707455,955.9339202999315,1185.407496100712,997.18,1.7914564258563708,17.914564258563715
scaled,2,nominal,0.1,optimal,3.2326685049213273,46.51022416952296,0,4.357692106571161,1,14.97945098330208,876.1977151390574,1168.2636201854098,997.18,1.0877086996383776,10.877086996383781
scaled,3,cmicl,0.1,optimal,2.8630571501847077,50.58227148987828,1,-1.1657341758564144e-15,0,0.5822714898782948,1096.898,1037.9825506237491,997.18,0.6521153840491346,33.518626940597045
scaled,3,nominal,0.1,optimal,2.667198298698898,46.392566120460444,0,2.365072359434729,1,6.807428662606213,1096.898,830.0501014510344,997.18,1.0649299048949683,10.649299048949686
scaled,4,cmicl,0.1,optimal,2.5420733877260604,45.490493841772086,0,4.6074255521944e-15,0,-4.509506158227886,1096.898,1306.5510022763806,997.18,0.5,34.59692555201717
scaled,4,nominal,0.1,optimal,2.52062352235374,43.26426562591779,0,2.286587419697226,1,5.780064926609612,1096.898,940.8695289753114,997.18,0.9404079561713329,10.0
scaled,5,cmicl,0.1,optimal,4.706324446602732,47.4693650623862,0,-1.3877787807814457e-15,0,-2.5306349376137973,1096.898,1018.0161979664723,997.18,0.5,44.71405247757151
scaled,5,nominal,0.1,optimal,4.539800305567133,46.392566120460444,0,2.365072359434729,1,6.807428662606213,1096.898,830.0501014510344,997.18,1.0649299048949683,10.649299048949686
scaled,6,cmicl,0.1,optimal,1.9698689474738182,46.89840601319194,0,3.3861802251067274e-15,0,-3.101593986808041,1004.325296176396,1189.6430752950403,997.18,0.5,42.20420971296981
scaled,6,nominal,0.1,optimal,1.9543844320973354,43.06939146174647,0,2.782429120239929,1,7.802956599823851,1067.3925302540586,973.203573438952,997.18,0.9393392374604768,10.0
scaled,7,cmicl,0.1,optimal,3.8116829523411178,47.46936506238617,0,-9.43689570931383e-16,0,-2.530634937613833,1096.898,1018.0161979664722,997.18,0.5,44.71405247757151
scaled,7,nominal,0.1,optimal,3.7904955091058166,47.4388970577225,0,1.141485902160493,1,3.2922713478308694,1096.898,906.4479457630785,997.18,0.5,52.36974571221832
scaled,8,cmicl,0.1,optimal,2.8953374040782416,50.75536271752247,1,2.4591439995447217e-14,0,0.7553627175225941,1047.6483054501325,1117.4036685479673,997.18,0.661454156062087,33.293609286595064
