scheme,instance,method,alpha,status,objective,f_true,feasible,u_at_xstar,covered_at_xstar,slack,x0,x1,x2,x3,x4
scaled,0,cmicl,0.1,optimal,1.2261307834306459,57.03101424520223,1,2.5833362063599514,1,7.031014245202229,1033.9909066676073,1378.6545422234763,997.18,1.264775282262863,12.647752822628632
scaled,0,nominal,0.1,optimal,1.0583995593866249,46.51022416952293,0,3.830831893074648,1,10.015973052258609,876.1977151390573,1168.2636201854098,997.18,1.0877086996383774,10.877086996383781
scaled,1,cmicl,0.1,optimal,4.338267960531097,56.46220243473204,1,2.632105405186574,1,6.462202434732035,1096.8980000000001,1313.228962798139,997.18,1.1840881286860634,11.941067435952844
scaled,1,nominal,0.1,optimal,3.9846610733291428,45.851522241665535,0,2.827534432904602,1,6.579785990161561,1026.562039463098,905.5071782511072,997.18,1.0642911221533202,10.642911221533204
scaled,2,cmicl,0.1,optimal,3.3741429456302776,57.03101424520224,1,2.583336206359953,1,7.03101424520225,1033.9909066676075,1378.6545422234765,997.18,1.264775282262862,12.647752822628618
scaled,2,nominal,0.1,optimal,3.2326685049213273,46.51022416952296,0,3.830831893074647,1,10.015973052258637,876.1977151390574,1168.2636201854098,997.18,1.0877086996383776,10.877086996383781
scaled,3,cmicl,0.1,optimal,3.0111103844211673,51.225699717451405,1,1.0554500646889324,1,1.2256997174513984,1096.8980000000001,1133.2143851947455,997.18,0.5,54.84490000000001
scaled,3,nominal,0.1,optimal,2.667198298698898,46.392566120460444,0,2.1650161379590713,1,4.380292623981198,1096.898,830.0501014510344,997.18,1.0649299048949683,10.649299048949686
scaled,4,cmicl,0.1,optimal,2.5810761330113343,48.57533436484416,0,1.1199287538183604,0,-1.4246656351558045,1096.898,1462.5306666666665,997.18,0.5,37.60092860489256
scaled,4,nominal,0.1,optimal,2.52062352235374,43.26426562591779,0,2.502054871888568,1,4.7032095999297,1096.898,940.8695289753114,997.18,0.9404079561713329,10.0
scaled,5,cmicl,0.1,optimal,4.8806389212282415,50.68182259565239,1,1.0794261746534732,1,0.681822595652406,1096.898,1161.669861744892,997.18,0.5,49.95571202170895
scaled,5,nominal,0.1,optimal,4.539800305567133,46.392566120460444,0,2.1650161379590713,1,4.380292623981198,1096.898,830.0501014510344,997.18,1.0649299048949683,10.649299048949686
scaled,6,cmicl,0.1,optimal,2.0610734169762592,50.17396038697352,1,1.332830468746905,1,0.17396038697353333,1018.7152614586419,1358.287015278189,997.18,0.5,45.51115779545838
scaled,6,nominal,0.1,optimal,1.9543844320973354,43.06939146174647,0,2.8613612187343778,1,5.923501470308302,1067.3925302540586,973.203573438952,997.18,0.9393392374604768,10.0
scaled,7,cmicl,0.1,optimal,3.8989897806384355,50.68182259565239,1,1.0794261746534732,1,0.681822595652406,1096.898,1161.669861744892,997.18,0.5,49.95571202170895
scaled,7,nominal,0.1,optimal,3.7904955091058166,47.4388970577225,0,2.126162404545128,1,5.478450655476479,1096.898,906.4479457630785,997.18,0.5,52.36974571221832
scaled,8,cmicl,0.1,optimal,2.970050152133611,51.20047589730238,1,1.30481552042621,1,1.200475897302404,1019.1651960491622,1358.8869280655495,997.18,0.524457407154731,44.10722001753211
