scheme,instance,method,alpha,status,objective,f_true,feasible,u_at_xstar,covered_at_xstar,slack,x0,x1,x2,x3,x4
paper,0,cmicl,0.1,optimal,4.200805445936858,49.919477192171634,0,2.1718737919229625e-15,0,-0.08052280782835197,1076.8183056787534,1435.7577409050045,1298.182845200885,1.3687864104480736,13.687864104480738
paper,0,nominal,0.1,optimal,3.6388825047738727,46.510224169522914,0,4.5506388141066125,1,15.181929675894832,876.1977151390574,1168.26362018541,997.18,1.0877086996383776,10.877086996383781
paper,1,cmicl,0.1,optimal,62.89745018556687,49.60404985420223,0,5.0584536559483695e-15,0,-0.39595014579776233,965.0359004760396,1286.7145339680526,1008.7349613523428,0.5829962041591954,38.24616012581295
paper,1,nominal,0.1,optimal,57.96488165758699,46.51022416952299,0,4.550638814106606,1,15.181929675894878,876.1977151390577,1168.2636201854102,997.18,1.0877086996383778,10.877086996383781
paper,2,cmicl,0.1,optimal,47.676709032915774,52.23439119774172,1,0.7795009647950397,1,2.2343911977417292,978.8727147489712,1305.163619665295,997.18,1.9924049904947778,19.92404990494778
paper,2,nominal,0.1,optimal,45.79824471733326,46.51022416952297,0,4.550638814106604,1,15.181929675894839,876.1977151390577,1168.2636201854102,997.18,1.087708699638378,10.877086996383781
paper,3,cmicl,0.1,optimal,25.583735082398718,49.37759404978776,0,5.946632075648495e-15,0,-0.6224059502122117,1108.5989471231674,871.5497552958853,1007.8172246574247,1.2006544779812798,20.12505458788942
paper,3,nominal,0.1,optimal,22.585163842609777,47.168500977243,0,1.554429553075569,1,5.392405014110892,1482.932,762.9979954463133,1348.12,1.2435744865332556,12.435744865332559
paper,4,cmicl,0.1,optimal,5.97673432953793,45.884202078965124,0,0.4221545671177293,0,-4.115797921034783,1096.898,1462.5306666666665,997.18,0.5,33.75386644081303
paper,4,nominal,0.1,optimal,6.008127072618946,48.28820057865848,0,0.5392097745307163,0,-2.9480971291022655,1096.8980000000001,1462.5306666666668,997.18,0.5,37.15473231921973
paper,5,cmicl,0.1,optimal,74.21134009104279,49.55437835483651,0,7.722988915048745e-15,0,-0.44562164516345604,1096.898,875.6854539362006,997.18,1.2204855166789659,19.122217615460784
paper,5,nominal,0.1,optimal,72.06322892584183,46.39256612046045,0,1.4045261645400255,1,2.9232347508375582,1096.8980000000001,830.0501014510344,997.18,1.0649299048949683,10.649299048949686
paper,6,cmicl,0.1,optimal,11.418103628965447,47.165640110303634,0,-2.706168622523819e-16,0,-2.8343598896963513,965.2952881658158,1287.0603842210876,1023.7194339247326,0.5145414674522775,42.41580972211025
paper,6,nominal,0.1,optimal,11.209560218067713,46.51022416952299,0,4.550638814106606,1,15.181929675894878,876.1977151390577,1168.2636201854102,997.18,1.0877086996383778,10.877086996383781
