scheme,instance,method,alpha,status,objective,f_true,feasible,covered_at_xstar,slack,x0,x1,x2,x3,x4
unit,20,cmicl,0.1,optimal,1531.5510555413352,50.36841137935497,1,1,0.36841137935525836,938.8275603894666,1192.2585113635314,997.18,1.1875859821205237,11.875859821205239
unit,20,nominal,0.1,optimal,1494.3337769966115,45.86636386646073,0,0,-0.6284582092811917,874.7516656512852,1166.3355542017134,997.18,1.0654520818344917,10.65452081834492
unit,21,cmicl,0.1,optimal,1966.3796299905491,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,21,nominal,0.1,optimal,1891.6958413448424,45.200432168193686,0,0,-0.8437290439167029,1010.7107405452085,928.0938967934761,997.18,1.0435331527914735,10.435331527914734
unit,22,cmicl,0.1,optimal,1328.1974388537403,50.50005827331609,1,1,0.5000582733163768,923.0467632922113,1230.7290177229484,997.18,1.1849843612501387,11.849843612501388
unit,22,nominal,0.1,optimal,1295.7917711628093,45.86636386646076,0,0,-0.6284582092811632,874.7516656512848,1166.3355542017132,997.18,1.0654520818344917,10.65452081834492
unit,23,cmicl,0.1,optimal,1548.8689282302505,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,23,nominal,0.1,optimal,1406.5660142759984,45.84933948344606,0,1,0.30675073437299005,1096.898,835.9138447418359,997.18,1.0441272099272523,10.441272099272524
unit,24,cmicl,0.1,optimal,1770.3527843742788,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,24,nominal,0.1,optimal,1703.9932974755197,45.84933948344606,0,1,0.30675073437299005,1096.898,835.9138447418359,997.18,1.0441272099272523,10.441272099272524
unit,25,cmicl,0.1,optimal,1372.1726800451013,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
