scheme,instance,method,alpha,status,objective,f_true,feasible,u_at_xstar,covered_at_xstar,slack,x0,x1,x2,x3,x4
paper,0,cmicl,0.1,optimal,4.209012366129139,50.173786257245474,1,6.106226635438361e-16,0,0.17378625724547447,1079.1789873063547,1438.9053164084728,1298.3636627239348,1.451026901419551,14.510269014195508
paper,0,nominal,0.1,optimal,3.6388825047738727,46.510224169522914,0,4.357692106571161,1,14.979450983302037,876.1977151390574,1168.26362018541,997.18,1.0877086996383776,10.877086996383781
paper,1,cmicl,0.1,optimal,61.230066879435356,50.185572288838635,1,0.11380203752242907,1,0.1855722888386495,953.796060024565,1191.3509385258326,997.18,1.8134712852486599,18.1347128524866
paper,1,nominal,0.1,optimal,57.96488165758699,46.51022416952299,0,4.357692106571159,1,14.979450983302101,876.1977151390577,1168.2636201854102,997.18,1.0877086996383778,10.877086996383781
paper,2,cmicl,0.1,optimal,47.31098013854585,51.87176772893621,1,0.49376189339010307,1,1.8717677289361703,959.1808363481339,1278.907781797512,997.18,1.847727533539271,18.47727533539271
paper,2,nominal,0.1,optimal,45.79824471733326,46.51022416952297,0,4.357692106571161,1,14.97945098330208,876.1977151390577,1168.2636201854102,997.18,1.087708699638378,10.877086996383781
paper,3,cmicl,0.1,optimal,27.95948556892824,47.52919045864763,0,3.2751579226442118e-15,0,-2.4708095413523665,1341.1377786195621,949.3168502764516,1219.21616238142,1.1198190998486204,11.198190998486204
paper,3,nominal,0.1,optimal,22.585163842609777,47.168500977243,0,1.3545413583314592,1,4.804880132014908,1482.932,762.9979954463133,1348.12,1.2435744865332556,12.435744865332559
paper,4,cmicl,0.1,optimal,6.076331698628154,52.2880401064982,1,1.782803712878817,1,2.288040106498208,1096.898,1462.5306666666665,997.18,0.5,44.5435350353619
paper,4,nominal,0.1,optimal,6.008127072618946,48.28820057865848,0,1.602757607920741,1,1.231156287002527,1096.8980000000001,1462.5306666666668,997.18,0.5,37.15473231921973
paper,5,cmicl,0.1,optimal,79.01380551193185,48.765563047469335,0,-1.0547118733938987e-15,0,-1.2344369525306647,1096.898,1014.4603377306197,997.18,0.5260478371863724,45.14454945685691
paper,5,nominal,0.1,optimal,72.06322892584183,46.39256612046045,0,2.3650723594347274,1,6.80742866260622,1096.8980000000001,830.0501014510344,997.18,1.0649299048949683,10.649299048949686
paper,6,cmicl,0.1,optimal,11.769101569013856,47.60484736035329,0,0.410740089539779,0,-2.395152639646703,1004.9624203378647,1339.9498937838198,1088.8512950191493,0.5,50.248121016893236
paper,6,nominal,0.1,optimal,11.209560218067713,46.51022416952299,0,4.357692106571159,1,14.979450983302101,876.1977151390577,1168.2636201854102,997.18,1.0877086996383778,10.877086996383781
paper,7,cmicl,0.1,optimal,30.91404645639604,55.69380240107187,1,0.6541480895819378,0,-1.5420778697901625,1096.898,1462.5306666666665,997.18,0.5,54.8449
paper,7,nominal,0.1,optimal,30.91404645639604,55.69380240107186,1,0.654148089581938,0,-1.5420778697901767,1096.8980000000001,1462.5306666666668,997.18,0.5,54.844899999999996
paper,8,cmicl,0.1,optimal,10.933413385031821,51.871767728941265,1,0.49376189339010396,1,1.871767728941272,959.1808363481335,1278.9077817975115,997.18,1.847727533539271,18.477275335392722
paper,8,nominal,0.1,optimal,10.721366936175313,46.510224169522914,0,4.357692106571161,1,14.979450983302037,876.1977151390574,1168.26362018541,997.18,1.0877086996383776,10.877086996383781
paper,9,cmicl,0.1,optimal,36.859960247098414,51.871767728937776,1,0.4937618933901013,1,1.8717677289377548,959.1808363481337,1278.9077817975115,997.18,1.8477275335392718,18.47727533539272
paper,9,nominal,0.1,optimal,34.561245178077804,46.51022416952297,0,4.357692106571161,1,14.97945098330208,876.1977151390577,1168.2636201854102,997.18,1.087708699638378,10.877086996383781
paper,10,cmicl,0.1,optimal,48.72081793885105,51.87176772893775,1,0.4937618933901022,1,1.8717677289377477,959.1808363481332,1278.907781797511,997.18,1.847727533539272,18.47727533539273
paper,10,nominal,0.1,optimal,47.32393245826543,46.51022416952297,0,4.357692106571161,1,14.97945098330208,876.1977151390577,1168.2636201854102,997.18,1.087708699638378,10.877086996383781
paper,11,cmicl,0.1,optimal,19.405096898986937,50.48339577649799,1,0.6115739299501219,1,0.48339783290532523,1096.898,1410.0072879962859,997.18,1.8952594862212173,54.8449
paper,11,nominal,0.1,optimal,19.361660006246765,50.7136997421817,1,1.4258549524667374,1,3.597621833469077,1096.8980000000001,1462.5306666666668,997.18,2.0,54.844899999999996
paper,12,cmicl,0.1,optimal,-8.961978982166007,54.38159615394727,1,1.4266204884287097,1,3.536120523336521,1482.932,1500.0,1348.12,0.5,74.14660000000002
paper,12,nominal,0.1,optimal,-8.961978982166007,54.38159615394727,1,1.426620488428709,1,3.536120523336514,1482.932,1500.0,1348.12,0.5,74.1466
paper,13,cmicl,0.1,optimal,45.1352003938727,51.87176772894187,1,0.4937618933900995,1,1.8717677289418688,959.180836348133,1278.9077817975106,997.18,1.8477275335392718,18.47727533539273
paper,13,nominal,0.1,optimal,44.36536307524113,46.51022416952297,0,4.357692106571161,1,14.97945098330208,876.1977151390577,1168.2636201854102,997.18,1.087708699638378,10.877086996383781
paper,14,cmicl,0.1,optimal,46.38709342070393,46.40471907702422,0,-4.996003610813204e-16,0,-3.5952809229757747,1166.3566648846859,966.5012961137325,1060.32424080426,0.5,46.48690668789938
paper,14,nominal,0.1,optimal,43.09146180807287,46.39256612046045,0,2.3650723594347336,1,6.807428662606249,1096.898,830.0501014510347,997.18,1.0649299048949683,10.649299048949686
paper,15,cmicl,0.1,optimal,50.411715731421765,47.46936506238617,0,9.43689570931383e-16,0,-2.5306349376138115,1096.898,1018.0161979664722,997.18,0.5,44.71405247757152
paper,15,nominal,0.1,optimal,49.336308295552925,47.43889705772248,0,1.1414859021604948,1,3.292271347830855,1096.8980000000001,906.4479457630785,997.18,0.5,52.36974571221832
paper,16,cmicl,0.1,optimal,24.13564706787131,46.89840601319193,0,-1.609823385706477e-15,0,-3.1015939868080693,1004.3252961763963,1189.64307529504,997.18,0.5,42.20420971296983
paper,16,nominal,0.1,optimal,22.859372631545554,46.51022416952299,0,4.357692106571159,1,14.979450983302101,876.1977151390577,1168.2636201854102,997.18,1.0877086996383778,10.877086996383781
paper,17,cmicl,0.1,optimal,72.11915528679548,49.74854208216103,0,6.106226635438361e-16,0,-0.25145791783896954,958.6364129133387,1175.8135340443177,997.18,1.7885062664596725,19.58810896361792
paper,17,nominal,0.1,optimal,68.88670027124847,45.85152224166557,0,3.173632306206047,1,10.077823341566848,1026.562039463098,905.5071782511071,997.18,1.0642911221533202,10.642911221533204
paper,18,cmicl,0.1,optimal,74.87944304211054,48.765563047469335,0,-5.551115123125783e-17,0,-1.2344369525306575,1096.898,1014.4603377306197,997.18,0.5260478371863725,45.144549456856915
paper,18,nominal,0.1,optimal,68.21597022017342,46.392566120460444,0,2.36507235943473,1,6.80742866260622,1096.898,830.0501014510345,997.18,1.0649299048949683,10.649299048949686
