outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs
Gastrointestinal,all_constraints,,0.0,,0.0,,96,0,0.028984737892945606,0.028375692008494376,cp,0,8,9042,0.3
Overall_Survival,all_constraints,,0.0,,0.0,,96,0,0.028984737892945606,0.028375692008494376,cp,0,8,9042,0.3
all_constraints,all_constraints,,0.0,,0.0,,96,0,0.028984737892945606,0.028375692008494376,cp,0,8,9042,0.3
Any_DLT,dlt_only,0.018867924528301886,0.137360563948689,0.03773584905660377,0.19238024756109728,100.0,96,53,0.01722732186317444,0.009646344251989169,nominal,59,9,10042,0.3
Blood,dlt_only,0.018867924528301886,0.137360563948689,0.0,0.0,-100.0,96,53,0.01722732186317444,0.009646344251989169,nominal,59,9,10042,0.3
Constitutional,dlt_only,0.0,0.0,0.0,0.0,,96,53,0.01722732186317444,0.009646344251989169,nominal,59,9,10042,0.3
Infection,dlt_only,0.0,0.0,0.0,0.0,,96,53,0.01722732186317444,0.009646344251989169,nominal,59,9,10042,0.3
Gastrointestinal,dlt_only,0.07547169811320754,0.26667876121581074,0.018867924528301886,0.137360563948689,-75.00000000000001,96,53,0.01722732186317444,0.009646344251989169,nominal,59,9,10042,0.3
Overall_Survival,dlt_only,10.904388274658263,1.8479010682033126,11.82889168825746,1.268782347955582,8.478269393137237,96,53,0.01722732186317444,0.009646344251989169,nominal,59,9,10042,0.3
all_constraints,dlt_only,0.0,0.0,0.0,0.0,,96,53,0.01722732186317444,0.009646344251989169,nominal,59,9,10042,0.3
Any_DLT,all_constraints,0.0,0.0,1.0,0.0,,96,1,0.013936383028825125,0.010621718171115397,nominal,1,9,10042,0.3
Blood,all_constraints,1.0,0.0,0.0,0.0,-100.0,96,1,0.013936383028825125,0.010621718171115397,nominal,1,9,10042,0.3
Constitutional,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.013936383028825125,0.010621718171115397,nominal,1,9,10042,0.3
Infection,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.013936383028825125,0.010621718171115397,nominal,1,9,10042,0.3
Gastrointestinal,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.013936383028825125,0.010621718171115397,nominal,1,9,10042,0.3
Overall_Survival,all_constraints,12.594483309895402,0.0,11.083138243863436,0.0,-12.000056126514632,96,1,0.013936383028825125,0.010621718171115397,nominal,1,9,10042,0.3
all_constraints,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.013936383028825125,0.010621718171115397,nominal,1,9,10042,0.3
Any_DLT,dlt_only,0.018867924528301886,0.137360563948689,0.03773584905660377,0.19238024756109728,100.0,96,53,0.01716361939907074,0.009635764698059657,robust_reg,59,9,10042,0.3
Blood,dlt_only,0.018867924528301886,0.137360563948689,0.0,0.0,-100.0,96,53,0.01716361939907074,0.009635764698059657,robust_reg,59,9,10042,0.3
Constitutional,dlt_only,0.0,0.0,0.0,0.0,,96,53,0.01716361939907074,0.009635764698059657,robust_reg,59,9,10042,0.3
Infection,dlt_only,0.0,0.0,0.0,0.0,,96,53,0.01716361939907074,0.009635764698059657,robust_reg,59,9,10042,0.3
Gastrointestinal,dlt_only,0.07547169811320754,0.26667876121581074,0.018867924528301886,0.137360563948689,-75.00000000000001,96,53,0.01716361939907074,0.009635764698059657,robust_reg,59,9,10042,0.3
Overall_Survival,dlt_only,10.904388274658263,1.8479010682033126,11.82889168825746,1.268782347955582,8.478269393137237,96,53,0.01716361939907074,0.009635764698059657,robust_reg,59,9,10042,0.3
all_constraints,dlt_only,0.0,0.0,0.0,0.0,,96,53,0.01716361939907074,0.009635764698059657,robust_reg,59,9,10042,0.3
Any_DLT,all_constraints,0.0,0.0,1.0,0.0,,96,1,0.013937480747699738,0.010580572037463012,robust_reg,1,9,10042,0.3
Blood,all_constraints,1.0,0.0,0.0,0.0,-100.0,96,1,0.013937480747699738,0.010580572037463012,robust_reg,1,9,10042,0.3
Constitutional,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.013937480747699738,0.010580572037463012,robust_reg,1,9,10042,0.3
Infection,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.013937480747699738,0.010580572037463012,robust_reg,1,9,10042,0.3
Gastrointestinal,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.013937480747699738,0.010580572037463012,robust_reg,1,9,10042,0.3
Overall_Survival,all_constraints,12.594483309895402,0.0,11.083138243863436,0.0,-12.000056126514632,96,1,0.013937480747699738,0.010580572037463012,robust_reg,1,9,10042,0.3
all_constraints,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.013937480747699738,0.010580572037463012,robust_reg,1,9,10042,0.3
Any_DLT,dlt_only,0.018867924528301886,0.137360563948689,0.0,0.0,-100.0,96,53,0.032081360618273415,0.02757553761307047,cp,53,9,10042,0.3
Blood,dlt_only,0.018867924528301886,0.137360563948689,0.018867924528301886,0.137360563948689,0.0,96,53,0.032081360618273415,0.02757553761307047,cp,53,9,10042,0.3
Constitutional,dlt_only,0.0,0.0,0.0,0.0,,96,53,0.032081360618273415,0.02757553761307047,cp,53,9,10042,0.3
Infection,dlt_only,0.0,0.0,0.0,0.0,,96,53,0.032081360618273415,0.02757553761307047,cp,53,9,10042,0.3
Gastrointestinal,dlt_only,0.07547169811320754,0.26667876121581074,0.018867924528301886,0.137360563948689,-75.00000000000001,96,53,0.032081360618273415,0.02757553761307047,cp,53,9,10042,0.3
Overall_Survival,dlt_only,10.904388274658263,1.8479010682033126,11.468654174838724,1.7672313910603823,5.1746680874507325,96,53,0.032081360618273415,0.02757553761307047,cp,53,9,10042,0.3
all_constraints,dlt_only,0.0,0.0,0.0,0.0,,96,53,0.032081360618273415,0.02757553761307047,cp,53,9,10042,0.3
Any_DLT,all_constraints,0.0,0.0,1.0,0.0,,96,1,0.01354660838842392,0.013292870574430586,cp,1,9,10042,0.3
Blood,all_constraints,1.0,0.0,0.0,0.0,-100.0,96,1,0.01354660838842392,0.013292870574430586,cp,1,9,10042,0.3
Constitutional,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.01354660838842392,0.013292870574430586,cp,1,9,10042,0.3
Infection,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.01354660838842392,0.013292870574430586,cp,1,9,10042,0.3
Gastrointestinal,all_constraints,0.0,0.0,1.0,0.0,,96,1,0.01354660838842392,0.013292870574430586,cp,1,9,10042,0.3
Overall_Survival,all_constraints,12.594483309895402,0.0,11.10666107664764,0.0,-11.813285203044336,96,1,0.01354660838842392,0.013292870574430586,cp,1,9,10042,0.3
all_constraints,all_constraints,0.0,0.0,0.0,0.0,,96,1,0.01354660838842392,0.013292870574430586,cp,1,9,10042,0.3
Any_DLT,dlt_only,0.4383561643835616,0.4996193375923262,0.8767123287671232,0.3310423554409472,100.0,96,73,0.018952446679274242,0.009424214085723942,nominal,85,0,1042,0.4
Blood,dlt_only,0.3150684931506849,0.4677580193732393,0.6164383561643836,0.4896182465934662,95.6521739130435,96,73,0.018952446679274242,0.009424214085723942,nominal,85,0,1042,0.4
Constitutional,dlt_only,0.4520547945205479,0.5011402523360258,0.821917808219178,0.38522957633600546,81.81818181818183,96,73,0.018952446679274242,0.009424214085723942,nominal,85,0,1042,0.4
Infection,dlt_only,0.1917808219178082,0.396426196247848,0.4657534246575342,0.5022779161209767,142.85714285714286,96,73,0.018952446679274242,0.009424214085723942,nominal,85,0,1042,0.4
Gastrointestinal,dlt_only,0.3150684931506849,0.4677580193732393,0.5342465753424658,0.5022779161209768,69.56521739130437,96,73,0.018952446679274242,0.009424214085723942,nominal,85,0,1042,0.4
Overall_Survival,dlt_only,10.828013301423,1.8704253314956132,11.465207278059003,0.8794739021504748,5.884680401641759,96,73,0.018952446679274242,0.009424214085723942,nominal,85,0,1042,0.4
all_constraints,dlt_only,0.0958904109589041,0.2964785715342602,0.273972602739726,0.4490815928277876,185.7142857142857,96,73,0.018952446679274242,0.009424214085723942,nominal,85,0,1042,0.4
Any_DLT,all_constraints,0.5483870967741935,0.5058794110206737,0.8709677419354839,0.3407771005482388,58.823529411764724,96,31,0.07340710361798604,0.02447603673162377,nominal,42,0,1042,0.4
Blood,all_constraints,0.3225806451612903,0.47519096331149147,0.3225806451612903,0.4751909633114914,0.0,96,31,0.07340710361798604,0.02447603673162377,nominal,42,0,1042,0.4
Constitutional,all_constraints,0.45161290322580644,0.5058794110206736,0.8064516129032258,0.40160966445124946,78.57142857142856,96,31,0.07340710361798604,0.02447603673162377,nominal,42,0,1042,0.4
Infection,all_constraints,0.1935483870967742,0.4016096644512494,0.4838709677419355,0.508000508000762,150.00000000000003,96,31,0.07340710361798604,0.02447603673162377,nominal,42,0,1042,0.4
Gastrointestinal,all_constraints,0.41935483870967744,0.501610310127101,0.9032258064516129,0.3005371535187643,115.38461538461537,96,31,0.07340710361798604,0.02447603673162377,nominal,42,0,1042,0.4
Overall_Survival,all_constraints,10.765472776074205,1.590529155178841,10.358770055720264,0.9777301461095879,-3.777843563524866,96,31,0.07340710361798604,0.02447603673162377,nominal,42,0,1042,0.4
all_constraints,all_constraints,0.0967741935483871,0.3005371535187643,0.1935483870967742,0.40160966445124946,100.0,96,31,0.07340710361798604,0.02447603673162377,nominal,42,0,1042,0.4
Any_DLT,dlt_only,0.4383561643835616,0.4996193375923262,0.8767123287671232,0.3310423554409472,100.0,96,73,0.018423912425835926,0.005613493814882838,robust_reg,85,0,1042,0.4
Blood,dlt_only,0.3150684931506849,0.4677580193732393,0.6164383561643836,0.4896182465934662,95.6521739130435,96,73,0.018423912425835926,0.005613493814882838,robust_reg,85,0,1042,0.4
Constitutional,dlt_only,0.4520547945205479,0.5011402523360258,0.821917808219178,0.38522957633600546,81.81818181818183,96,73,0.018423912425835926,0.005613493814882838,robust_reg,85,0,1042,0.4
Infection,dlt_only,0.1917808219178082,0.396426196247848,0.4657534246575342,0.5022779161209767,142.85714285714286,96,73,0.018423912425835926,0.005613493814882838,robust_reg,85,0,1042,0.4
Gastrointestinal,dlt_only,0.3150684931506849,0.4677580193732393,0.5342465753424658,0.5022779161209768,69.56521739130437,96,73,0.018423912425835926,0.005613493814882838,robust_reg,85,0,1042,0.4
Overall_Survival,dlt_only,10.828013301423,1.8704253314956132,11.465207278059003,0.8794739021504748,5.884680401641759,96,73,0.018423912425835926,0.005613493814882838,robust_reg,85,0,1042,0.4
all_constraints,dlt_only,0.0958904109589041,0.2964785715342602,0.273972602739726,0.4490815928277876,185.7142857142857,96,73,0.018423912425835926,0.005613493814882838,robust_reg,85,0,1042,0.4
Any_DLT,all_constraints,0.5483870967741935,0.5058794110206737,0.8709677419354839,0.3407771005482388,58.823529411764724,96,31,0.07324693351984024,0.02437846238211438,robust_reg,42,0,1042,0.4
Blood,all_constraints,0.3225806451612903,0.47519096331149147,0.3225806451612903,0.4751909633114914,0.0,96,31,0.07324693351984024,0.02437846238211438,robust_reg,42,0,1042,0.4
Constitutional,all_constraints,0.45161290322580644,0.5058794110206736,0.8064516129032258,0.40160966445124946,78.57142857142856,96,31,0.07324693351984024,0.02437846238211438,robust_reg,42,0,1042,0.4
Infection,all_constraints,0.1935483870967742,0.4016096644512494,0.4838709677419355,0.508000508000762,150.00000000000003,96,31,0.07324693351984024,0.02437846238211438,robust_reg,42,0,1042,0.4
Gastrointestinal,all_constraints,0.41935483870967744,0.501610310127101,0.9032258064516129,0.3005371535187643,115.38461538461537,96,31,0.07324693351984024,0.02437846238211438,robust_reg,42,0,1042,0.4
Overall_Survival,all_constraints,10.765472776074205,1.590529155178841,10.358770055720264,0.9777301461095879,-3.777843563524866,96,31,0.07324693351984024,0.02437846238211438,robust_reg,42,0,1042,0.4
all_constraints,all_constraints,0.0967741935483871,0.3005371535187643,0.1935483870967742,0.40160966445124946,100.0,96,31,0.07324693351984024,0.02437846238211438,robust_reg,42,0,1042,0.4
Any_DLT,dlt_only,0.4383561643835616,0.4996193375923262,0.9041095890410958,0.2964785715342602,106.25,96,73,0.043850235641002655,0.02660611041821665,cp,73,0,1042,0.4
Blood,dlt_only,0.3150684931506849,0.4677580193732393,0.5753424657534246,0.49771165847021204,82.60869565217392,96,73,0.043850235641002655,0.02660611041821665,cp,73,0,1042,0.4
Constitutional,dlt_only,0.4520547945205479,0.5011402523360258,0.7945205479452054,0.4068477776211284,75.75757575757576,96,73,0.043850235641002655,0.02660611041821665,cp,73,0,1042,0.4
Infection,dlt_only,0.1917808219178082,0.396426196247848,0.4794520547945205,0.5030349292349802,150.0,96,73,0.043850235641002655,0.02660611041821665,cp,73,0,1042,0.4
Gastrointestinal,dlt_only,0.3150684931506849,0.4677580193732393,0.684931506849315,0.4677580193732393,117.3913043478261,96,73,0.043850235641002655,0.02660611041821665,cp,73,0,1042,0.4
Overall_Survival,dlt_only,10.828013301423,1.8704253314956132,11.112273780268005,1.0287354265272355,2.6252320802713385,96,73,0.043850235641002655,0.02660611041821665,cp,73,0,1042,0.4
all_constraints,dlt_only,0.0958904109589041,0.2964785715342602,0.2876712328767123,0.4558097816826945,200.0,96,73,0.043850235641002655,0.02660611041821665,cp,73,0,1042,0.4
Any_DLT,all_constraints,0.5483870967741935,0.5058794110206737,0.9354838709677419,0.2497310381147074,70.58823529411765,96,31,0.09607577323913574,0.0627623659997167,cp,32,0,1042,0.4
Blood,all_constraints,0.3225806451612903,0.47519096331149147,0.45161290322580644,0.5058794110206736,40.0,96,31,0.09607577323913574,0.0627623659997167,cp,32,0,1042,0.4
Constitutional,all_constraints,0.45161290322580644,0.5058794110206736,0.7741935483870968,0.4250237185032414,71.42857142857143,96,31,0.09607577323913574,0.0627623659997167,cp,32,0,1042,0.4
Infection,all_constraints,0.1935483870967742,0.4016096644512494,0.4838709677419355,0.508000508000762,150.00000000000003,96,31,0.09607577323913574,0.0627623659997167,cp,32,0,1042,0.4
Gastrointestinal,all_constraints,0.41935483870967744,0.501610310127101,0.9032258064516129,0.3005371535187643,115.38461538461537,96,31,0.09607577323913574,0.0627623659997167,cp,32,0,1042,0.4
Overall_Survival,all_constraints,10.765472776074205,1.590529155178841,10.263774536604453,0.9859713308125951,-4.660252734879924,96,31,0.09607577323913574,0.0627623659997167,cp,32,0,1042,0.4
all_constraints,all_constraints,0.0967741935483871,0.3005371535187643,0.22580645161290322,0.4250237185032414,133.33333333333334,96,31,0.09607577323913574,0.0627623659997167,cp,32,0,1042,0.4
Any_DLT,dlt_only,0.47368421052631576,0.506009406240056,0.8947368421052632,0.3110117477759048,88.8888888888889,96,38,0.01841789980729421,0.008505122879772757,nominal,96,1,2042,0.4
Blood,dlt_only,0.3157894736842105,0.4710691208760756,0.631578947368421,0.4888515295293514,100.0,96,38,0.01841789980729421,0.008505122879772757,nominal,96,1,2042,0.4
Constitutional,dlt_only,0.4473684210526316,0.5038966228735666,0.8421052631578947,0.36953702147663203,88.23529411764704,96,38,0.01841789980729421,0.008505122879772757,nominal,96,1,2042,0.4
Infection,dlt_only,0.21052631578947367,0.4131549501122744,0.6052631578947368,0.4953553834402849,187.5,96,38,0.01841789980729421,0.008505122879772757,nominal,96,1,2042,0.4
Gastrointestinal,dlt_only,0.34210526315789475,0.48078290821993186,0.5263157894736842,0.506009406240056,53.84615384615384,96,38,0.01841789980729421,0.008505122879772757,nominal,96,1,2042,0.4
Overall_Survival,dlt_only,10.123306370777556,1.4135446189851189,11.498951644537112,0.7885117436373046,13.588893029362055,96,38,0.01841789980729421,0.008505122879772757,nominal,96,1,2042,0.4
all_constraints,dlt_only,0.10526315789473684,0.3110117477759048,0.34210526315789475,0.48078290821993186,225.00000000000003,96,38,0.01841789980729421,0.008505122879772757,nominal,96,1,2042,0.4
Any_DLT,all_constraints,0.5294117647058824,0.5066403971048989,0.9411764705882353,0.23883257361061289,77.77777777777777,96,34,0.0650095318754514,0.02260252527566715,nominal,34,1,2042,0.4
Blood,all_constraints,0.4117647058823529,0.49955416843564227,0.7352941176470589,0.4478110755198991,78.57142857142858,96,34,0.0650095318754514,0.02260252527566715,nominal,34,1,2042,0.4
Constitutional,all_constraints,0.5588235294117647,0.5039947372613783,0.8823529411764706,0.3270349700838643,57.89473684210526,96,34,0.0650095318754514,0.02260252527566715,nominal,34,1,2042,0.4
Infection,all_constraints,0.2647058823529412,0.4478110755198991,0.6764705882352942,0.47485807993381707,155.55555555555557,96,34,0.0650095318754514,0.02260252527566715,nominal,34,1,2042,0.4
Gastrointestinal,all_constraints,0.35294117647058826,0.48507125007266594,0.9411764705882353,0.23883257361061289,166.66666666666663,96,34,0.0650095318754514,0.02260252527566715,nominal,34,1,2042,0.4
Overall_Survival,all_constraints,11.538038848583048,1.981390784924252,10.463924801929647,0.8274306010564929,-9.309329434137844,96,34,0.0650095318754514,0.02260252527566715,nominal,34,1,2042,0.4
all_constraints,all_constraints,0.11764705882352941,0.3270349700838643,0.6176470588235294,0.4932702180563817,425.0,96,34,0.0650095318754514,0.02260252527566715,nominal,34,1,2042,0.4
Any_DLT,dlt_only,0.47368421052631576,0.506009406240056,0.8947368421052632,0.3110117477759048,88.8888888888889,96,38,0.02307953933874766,0.010544693846026751,robust_reg,93,1,2042,0.4
Blood,dlt_only,0.3157894736842105,0.4710691208760756,0.6578947368421053,0.4807829082199318,108.33333333333336,96,38,0.02307953933874766,0.010544693846026751,robust_reg,93,1,2042,0.4
Constitutional,dlt_only,0.4473684210526316,0.5038966228735666,0.8421052631578947,0.36953702147663203,88.23529411764704,96,38,0.02307953933874766,0.010544693846026751,robust_reg,93,1,2042,0.4
Infection,dlt_only,0.21052631578947367,0.4131549501122744,0.6052631578947368,0.4953553834402849,187.5,96,38,0.02307953933874766,0.010544693846026751,robust_reg,93,1,2042,0.4
Gastrointestinal,dlt_only,0.34210526315789475,0.48078290821993186,0.4473684210526316,0.5038966228735667,30.769230769230766,96,38,0.02307953933874766,0.010544693846026751,robust_reg,93,1,2042,0.4
Overall_Survival,dlt_only,10.123306370777556,1.4135446189851189,11.614832087075204,0.6881750589528427,14.733582701825176,96,38,0.02307953933874766,0.010544693846026751,robust_reg,93,1,2042,0.4
all_constraints,dlt_only,0.10526315789473684,0.3110117477759048,0.3157894736842105,0.4710691208760756,200.0,96,38,0.02307953933874766,0.010544693846026751,robust_reg,93,1,2042,0.4
Any_DLT,all_constraints,0.5294117647058824,0.5066403971048989,0.9411764705882353,0.23883257361061289,77.77777777777777,96,34,0.06521443525950114,0.02272472502840972,robust_reg,34,1,2042,0.4
Blood,all_constraints,0.4117647058823529,0.49955416843564227,0.7352941176470589,0.4478110755198991,78.57142857142858,96,34,0.06521443525950114,0.02272472502840972,robust_reg,34,1,2042,0.4
Constitutional,all_constraints,0.5588235294117647,0.5039947372613783,0.8823529411764706,0.3270349700838643,57.89473684210526,96,34,0.06521443525950114,0.02272472502840972,robust_reg,34,1,2042,0.4
Infection,all_constraints,0.2647058823529412,0.4478110755198991,0.6764705882352942,0.47485807993381707,155.55555555555557,96,34,0.06521443525950114,0.02272472502840972,robust_reg,34,1,2042,0.4
Gastrointestinal,all_constraints,0.35294117647058826,0.48507125007266594,0.9411764705882353,0.23883257361061289,166.66666666666663,96,34,0.06521443525950114,0.02272472502840972,robust_reg,34,1,2042,0.4
Overall_Survival,all_constraints,11.538038848583048,1.981390784924252,10.463924801929647,0.8274306010564929,-9.309329434137844,96,34,0.06521443525950114,0.02272472502840972,robust_reg,34,1,2042,0.4
all_constraints,all_constraints,0.11764705882352941,0.3270349700838643,0.6176470588235294,0.4932702180563817,425.0,96,34,0.06521443525950114,0.02272472502840972,robust_reg,34,1,2042,0.4
Any_DLT,dlt_only,0.47368421052631576,0.506009406240056,0.8157894736842105,0.3928594520631916,72.22222222222223,96,38,0.24008536338806152,0.21344999107993534,cp,40,1,2042,0.4
Blood,dlt_only,0.3157894736842105,0.4710691208760756,0.5526315789473685,0.5038966228735666,75.00000000000001,96,38,0.24008536338806152,0.21344999107993534,cp,40,1,2042,0.4
Constitutional,dlt_only,0.4473684210526316,0.5038966228735666,0.631578947368421,0.4888515295293514,41.17647058823529,96,38,0.24008536338806152,0.21344999107993534,cp,40,1,2042,0.4
Infection,dlt_only,0.21052631578947367,0.4131549501122744,0.5,0.5067117097095317,137.50000000000003,96,38,0.24008536338806152,0.21344999107993534,cp,40,1,2042,0.4
Gastrointestinal,dlt_only,0.34210526315789475,0.48078290821993186,0.5526315789473685,0.5038966228735666,61.538461538461554,96,38,0.24008536338806152,0.21344999107993534,cp,40,1,2042,0.4
Overall_Survival,dlt_only,10.123306370777556,1.4135446189851189,10.52900582047963,1.1597266448221586,4.007578500964738,96,38,0.24008536338806152,0.21344999107993534,cp,40,1,2042,0.4
all_constraints,dlt_only,0.10526315789473684,0.3110117477759048,0.23684210526315788,0.43085148418274605,125.0,96,38,0.24008536338806152,0.21344999107993534,cp,40,1,2042,0.4
Any_DLT,all_constraints,0.5294117647058824,0.5066403971048989,0.9411764705882353,0.23883257361061289,77.77777777777777,96,34,0.06510132799545924,0.023105754248303034,cp,34,1,2042,0.4
Blood,all_constraints,0.4117647058823529,0.49955416843564227,0.7352941176470589,0.4478110755198991,78.57142857142858,96,34,0.06510132799545924,0.023105754248303034,cp,34,1,2042,0.4
Constitutional,all_constraints,0.5588235294117647,0.5039947372613783,0.8823529411764706,0.3270349700838643,57.89473684210526,96,34,0.06510132799545924,0.023105754248303034,cp,34,1,2042,0.4
Infection,all_constraints,0.2647058823529412,0.4478110755198991,0.6764705882352942,0.47485807993381707,155.55555555555557,96,34,0.06510132799545924,0.023105754248303034,cp,34,1,2042,0.4
Gastrointestinal,all_constraints,0.35294117647058826,0.48507125007266594,0.9411764705882353,0.23883257361061289,166.66666666666663,96,34,0.06510132799545924,0.023105754248303034,cp,34,1,2042,0.4
Overall_Survival,all_constraints,11.538038848583048,1.981390784924252,10.463924801929647,0.8274306010564929,-9.309329434137844,96,34,0.06510132799545924,0.023105754248303034,cp,34,1,2042,0.4
all_constraints,all_constraints,0.11764705882352941,0.3270349700838643,0.6176470588235294,0.4932702180563817,425.0,96,34,0.06510132799545924,0.023105754248303034,cp,34,1,2042,0.4
Any_DLT,dlt_only,0.41333333333333333,0.4957476835707513,0.14666666666666667,0.35615564974719527,-64.51612903225806,96,75,0.025248688956101734,0.017753248821654518,nominal,81,2,3042,0.4
Blood,dlt_only,0.32,0.46961744062645344,0.12,0.3271498540837624,-62.5,96,75,0.025248688956101734,0.017753248821654518,nominal,81,2,3042,0.4
Constitutional,dlt_only,0.38666666666666666,0.4902656018530775,0.38666666666666666,0.4902656018530775,0.0,96,75,0.025248688956101734,0.017753248821654518,nominal,81,2,3042,0.4
Infection,dlt_only,0.17333333333333334,0.3810842757517361,0.24,0.4299591432506872,38.46153846153845,96,75,0.025248688956101734,0.017753248821654518,nominal,81,2,3042,0.4
Gastrointestinal,dlt_only,0.30666666666666664,0.46421492381815505,0.6,0.49319696191607193,95.65217391304348,96,75,0.025248688956101734,0.017753248821654518,nominal,81,2,3042,0.4
Overall_Survival,dlt_only,10.436501316742623,1.626086692774452,10.359141066037015,0.9809871938396341,-0.7412469788271261,96,75,0.025248688956101734,0.017753248821654518,nominal,81,2,3042,0.4
all_constraints,dlt_only,0.10666666666666667,0.3107677212591047,0.0,0.0,-100.0,96,75,0.025248688956101734,0.017753248821654518,nominal,81,2,3042,0.4
Any_DLT,all_constraints,0.6538461538461539,0.485164524037584,0.6538461538461539,0.485164524037584,0.0,96,26,0.06991400569677353,0.040076203435223584,nominal,28,2,3042,0.4
Blood,all_constraints,0.5769230769230769,0.5038314736557788,0.46153846153846156,0.508391127441794,-19.99999999999999,96,26,0.06991400569677353,0.040076203435223584,nominal,28,2,3042,0.4
Constitutional,all_constraints,0.5384615384615384,0.508391127441794,0.5384615384615384,0.508391127441794,0.0,96,26,0.06991400569677353,0.040076203435223584,nominal,28,2,3042,0.4
Infection,all_constraints,0.4230769230769231,0.5038314736557788,0.6538461538461539,0.485164524037584,54.54545454545455,96,26,0.06991400569677353,0.040076203435223584,nominal,28,2,3042,0.4
Gastrointestinal,all_constraints,0.6153846153846154,0.4961389383568338,1.0,0.0,62.49999999999999,96,26,0.06991400569677353,0.040076203435223584,nominal,28,2,3042,0.4
Overall_Survival,all_constraints,10.090442887939936,1.705484990792612,10.151143489662603,1.178586234955924,0.6015652870422186,96,26,0.06991400569677353,0.040076203435223584,nominal,28,2,3042,0.4
all_constraints,all_constraints,0.3076923076923077,0.4706787243316417,0.23076923076923078,0.4296689244236597,-25.0,96,26,0.06991400569677353,0.040076203435223584,nominal,28,2,3042,0.4
Any_DLT,dlt_only,0.41333333333333333,0.4957476835707513,0.37333333333333335,0.4869467292395721,-9.677419354838705,96,75,0.03472377856572469,0.0169378321945011,robust_reg,86,2,3042,0.4
Blood,dlt_only,0.32,0.46961744062645344,0.3333333333333333,0.4745789978762495,4.166666666666659,96,75,0.03472377856572469,0.0169378321945011,robust_reg,86,2,3042,0.4
Constitutional,dlt_only,0.38666666666666666,0.4902656018530775,0.41333333333333333,0.4957476835707514,6.896551724137932,96,75,0.03472377856572469,0.0169378321945011,robust_reg,86,2,3042,0.4
Infection,dlt_only,0.17333333333333334,0.3810842757517361,0.28,0.4520224821005304,61.53846153846154,96,75,0.03472377856572469,0.0169378321945011,robust_reg,86,2,3042,0.4
Gastrointestinal,dlt_only,0.30666666666666664,0.46421492381815505,0.48,0.5029641865709455,56.521739130434796,96,75,0.03472377856572469,0.0169378321945011,robust_reg,86,2,3042,0.4
Overall_Survival,dlt_only,10.436501316742623,1.626086692774452,10.703901067981876,1.1130677862450977,2.56215893740444,96,75,0.03472377856572469,0.0169378321945011,robust_reg,86,2,3042,0.4
all_constraints,dlt_only,0.10666666666666667,0.3107677212591047,0.02666666666666667,0.16219218941214866,-75.0,96,75,0.03472377856572469,0.0169378321945011,robust_reg,86,2,3042,0.4
Any_DLT,all_constraints,0.6538461538461539,0.485164524037584,0.6538461538461539,0.485164524037584,0.0,96,26,0.06774618724981944,0.03421100639716169,robust_reg,28,2,3042,0.4
Blood,all_constraints,0.5769230769230769,0.5038314736557788,0.46153846153846156,0.508391127441794,-19.99999999999999,96,26,0.06774618724981944,0.03421100639716169,robust_reg,28,2,3042,0.4
Constitutional,all_constraints,0.5384615384615384,0.508391127441794,0.5384615384615384,0.508391127441794,0.0,96,26,0.06774618724981944,0.03421100639716169,robust_reg,28,2,3042,0.4
Infection,all_constraints,0.4230769230769231,0.5038314736557788,0.6538461538461539,0.485164524037584,54.54545454545455,96,26,0.06774618724981944,0.03421100639716169,robust_reg,28,2,3042,0.4
Gastrointestinal,all_constraints,0.6153846153846154,0.4961389383568338,1.0,0.0,62.49999999999999,96,26,0.06774618724981944,0.03421100639716169,robust_reg,28,2,3042,0.4
Overall_Survival,all_constraints,10.090442887939936,1.705484990792612,10.151143489662603,1.178586234955924,0.6015652870422186,96,26,0.06774618724981944,0.03421100639716169,robust_reg,28,2,3042,0.4
all_constraints,all_constraints,0.3076923076923077,0.4706787243316417,0.23076923076923078,0.4296689244236597,-25.0,96,26,0.06774618724981944,0.03421100639716169,robust_reg,28,2,3042,0.4
Any_DLT,dlt_only,0.41333333333333333,0.4957476835707513,0.3333333333333333,0.4745789978762495,-19.354838709677423,96,75,0.029198922216892242,0.01593380193982414,cp,75,2,3042,0.4
Blood,dlt_only,0.32,0.46961744062645344,0.18666666666666668,0.39226760492535434,-41.666666666666664,96,75,0.029198922216892242,0.01593380193982414,cp,75,2,3042,0.4
Constitutional,dlt_only,0.38666666666666666,0.4902656018530775,0.4666666666666667,0.5022472023339226,20.689655172413797,96,75,0.029198922216892242,0.01593380193982414,cp,75,2,3042,0.4
