outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs
Overall_Survival,dlt_only,10.686847195164717,1.788484361649838,11.140282324799847,1.2316751706683309,4.242927042507799,96,95,0.20737353960673013,0.23130164758881458,cp,95,2,3042,0.6
all_constraints,dlt_only,0.7052631578947368,0.4583430892442981,0.9263157894736842,0.2626422720087394,31.34328358208956,96,95,0.20737353960673013,0.23130164758881458,cp,95,2,3042,0.6
Any_DLT,all_constraints,0.851063829787234,0.35793454103634004,0.9893617021276596,0.10314212462587934,16.250000000000004,96,94,0.11408129086097081,0.06516137402131088,cp,94,2,3042,0.6
Blood,all_constraints,0.8723404255319149,0.3354997092507591,0.9893617021276596,0.10314212462587934,13.414634146341463,96,94,0.11408129086097081,0.06516137402131088,cp,94,2,3042,0.6
Constitutional,all_constraints,0.8829787234042553,0.32316921825641187,0.9893617021276596,0.10314212462587934,12.048192771084343,96,94,0.11408129086097081,0.06516137402131088,cp,94,2,3042,0.6
Infection,all_constraints,0.8723404255319149,0.3354997092507591,0.9893617021276596,0.10314212462587934,13.414634146341463,96,94,0.11408129086097081,0.06516137402131088,cp,94,2,3042,0.6
Gastrointestinal,all_constraints,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.11408129086097081,0.06516137402131088,cp,94,2,3042,0.6
Overall_Survival,all_constraints,10.703259509290463,1.7957658489370125,10.932151202991,1.1241823918810672,2.1385232554798597,96,94,0.11408129086097081,0.06516137402131088,cp,94,2,3042,0.6
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9787234042553191,0.14507865158346242,37.3134328358209,96,94,0.11408129086097081,0.06516137402131088,cp,94,2,3042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.8958333333333334,0.3070801941090227,4.878048780487814,96,96,0.027052017549673717,0.026535761685263067,cp,96,3,4042,0.6
Blood,dlt_only,0.875,0.33245498310218435,0.5416666666666666,0.5008764248619175,-38.095238095238095,96,96,0.027052017549673717,0.026535761685263067,cp,96,3,4042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.027052017549673717,0.026535761685263067,cp,96,3,4042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.90625,0.2930106877878258,4.81927710843373,96,96,0.027052017549673717,0.026535761685263067,cp,96,3,4042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.027052017549673717,0.026535761685263067,cp,96,3,4042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,12.258119894530651,1.216780932651625,14.662629768310012,96,96,0.027052017549673717,0.026535761685263067,cp,96,3,4042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.46875,0.501642040544954,-32.83582089552239,96,96,0.027052017549673717,0.026535761685263067,cp,96,3,4042,0.6
Any_DLT,all_constraints,0.8977272727272727,0.3047430697456363,0.9772727272727273,0.1498867562775945,8.86075949367089,96,88,0.12008937944968541,0.06526028708179116,cp,88,3,4042,0.6
Blood,all_constraints,0.8977272727272727,0.30474306974563625,0.7045454545454546,0.4588614322451712,-21.518987341772146,96,88,0.12008937944968541,0.06526028708179116,cp,88,3,4042,0.6
Constitutional,all_constraints,0.8636363636363636,0.3451409234693729,0.9431818181818182,0.23282150162655665,9.210526315789478,96,88,0.12008937944968541,0.06526028708179116,cp,88,3,4042,0.6
Infection,all_constraints,0.8977272727272727,0.3047430697456363,0.9318181818181818,0.25350211613320417,3.7974683544303764,96,88,0.12008937944968541,0.06526028708179116,cp,88,3,4042,0.6
Gastrointestinal,all_constraints,0.8863636363636364,0.3191878408444575,1.0,0.0,12.820512820512823,96,88,0.12008937944968541,0.06526028708179116,cp,88,3,4042,0.6
Overall_Survival,all_constraints,10.733755101226357,1.7861722005148855,11.947598727923527,1.434348114103896,11.308657736736372,96,88,0.12008937944968541,0.06526028708179116,cp,88,3,4042,0.6
all_constraints,all_constraints,0.7272727272727273,0.4479140087646834,0.6477272727272727,0.4804158334617546,-10.937500000000005,96,88,0.12008937944968541,0.06526028708179116,cp,88,3,4042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.02692955732345581,0.04009247358803471,cp,96,4,5042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.02692955732345581,0.04009247358803471,cp,96,4,5042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.02692955732345581,0.04009247358803471,cp,96,4,5042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.02692955732345581,0.04009247358803471,cp,96,4,5042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.02692955732345581,0.04009247358803471,cp,96,4,5042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,10.96364252427738,1.0373021237297557,2.5540698320483153,96,96,0.02692955732345581,0.04009247358803471,cp,96,4,5042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.02692955732345581,0.04009247358803471,cp,96,4,5042,0.6
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.08052470286687215,0.08210850262350111,cp,96,4,5042,0.6
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.08052470286687215,0.08210850262350111,cp,96,4,5042,0.6
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.08052470286687215,0.08210850262350111,cp,96,4,5042,0.6
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.08052470286687215,0.08210850262350111,cp,96,4,5042,0.6
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.08052470286687215,0.08210850262350111,cp,96,4,5042,0.6
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,10.819470155701486,1.1695368129519124,1.205479423154205,96,96,0.08052470286687215,0.08210850262350111,cp,96,4,5042,0.6
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.08052470286687215,0.08210850262350111,cp,96,4,5042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.011082696417967478,0.01452885290967092,cp,96,5,6042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.011082696417967478,0.01452885290967092,cp,96,5,6042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.011082696417967478,0.01452885290967092,cp,96,5,6042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.011082696417967478,0.01452885290967092,cp,96,5,6042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.011082696417967478,0.01452885290967092,cp,96,5,6042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.914096234527747,1.0178048139290925,11.444627505495442,96,96,0.011082696417967478,0.01452885290967092,cp,96,5,6042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.011082696417967478,0.01452885290967092,cp,96,5,6042,0.6
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,0.9895833333333334,0.10206207261596574,15.853658536585376,96,96,0.13175263752539954,0.20170044728609082,cp,96,5,6042,0.6
Blood,all_constraints,0.875,0.33245498310218435,0.9479166666666666,0.22336148028967082,8.333333333333329,96,96,0.13175263752539954,0.20170044728609082,cp,96,5,6042,0.6
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.13175263752539954,0.20170044728609082,cp,96,5,6042,0.6
Infection,all_constraints,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.13175263752539954,0.20170044728609082,cp,96,5,6042,0.6
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.13175263752539954,0.20170044728609082,cp,96,5,6042,0.6
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.545450525809192,1.1913168725152918,7.996310244923374,96,96,0.13175263752539954,0.20170044728609082,cp,96,5,6042,0.6
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.8854166666666666,0.320190458671962,26.865671641791046,96,96,0.13175263752539954,0.20170044728609082,cp,96,5,6042,0.6
Any_DLT,dlt_only,0.8494623655913979,0.35953582875036627,0.8924731182795699,0.31146098895220203,5.063291139240501,96,93,0.042794828613599144,0.04187598210889364,cp,93,6,7042,0.6
Blood,dlt_only,0.8817204301075269,0.32468922819237606,0.7634408602150538,0.42727268205916763,-13.414634146341463,96,93,0.042794828613599144,0.04187598210889364,cp,93,6,7042,0.6
Constitutional,dlt_only,0.8817204301075269,0.32468922819237606,0.9139784946236559,0.28191557395227324,3.6585365853658502,96,93,0.042794828613599144,0.04187598210889364,cp,93,6,7042,0.6
Infection,dlt_only,0.8709677419354839,0.33705264882291225,0.7956989247311828,0.4053752900211121,-8.64197530864198,96,93,0.042794828613599144,0.04187598210889364,cp,93,6,7042,0.6
Gastrointestinal,dlt_only,0.8602150537634409,0.34864326633713344,0.946236559139785,0.22677279367959727,10.000000000000004,96,93,0.042794828613599144,0.04187598210889364,cp,93,6,7042,0.6
Overall_Survival,dlt_only,10.725176180813543,1.7971325277494445,11.254561258934025,1.3615749798762038,4.935910321617918,96,93,0.042794828613599144,0.04187598210889364,cp,93,6,7042,0.6
all_constraints,dlt_only,0.7096774193548387,0.45637144390360274,0.6989247311827957,0.461211689502656,-1.5151515151515138,96,93,0.042794828613599144,0.04187598210889364,cp,93,6,7042,0.6
Any_DLT,all_constraints,0.8863636363636364,0.3191878408444575,0.7613636363636364,0.4286926981732773,-14.102564102564102,96,88,0.06753019491831462,0.05175617136728994,cp,88,6,7042,0.6
Blood,all_constraints,0.8636363636363636,0.3451409234693729,0.5681818181818182,0.49816801268349625,-34.210526315789465,96,88,0.06753019491831462,0.05175617136728994,cp,88,6,7042,0.6
Constitutional,all_constraints,0.9090909090909091,0.28912724941310364,0.9659090909090909,0.18250263020391777,6.250000000000007,96,88,0.06753019491831462,0.05175617136728994,cp,88,6,7042,0.6
Infection,all_constraints,0.8977272727272727,0.30474306974563625,0.6363636363636364,0.4838024243313831,-29.113924050632914,96,88,0.06753019491831462,0.05175617136728994,cp,88,6,7042,0.6
Gastrointestinal,all_constraints,0.8977272727272727,0.30474306974563625,0.9772727272727273,0.1498867562775945,8.86075949367089,96,88,0.06753019491831462,0.05175617136728994,cp,88,6,7042,0.6
Overall_Survival,all_constraints,10.783642227986281,1.7460005525121045,11.565450850717639,1.1915623171057506,7.249949564372292,96,88,0.06753019491831462,0.05175617136728994,cp,88,6,7042,0.6
all_constraints,all_constraints,0.7386363636363636,0.44189555591864443,0.5113636363636364,0.502735463945467,-30.769230769230774,96,88,0.06753019491831462,0.05175617136728994,cp,88,6,7042,0.6
Any_DLT,dlt_only,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.07241917649904887,0.07719201365192602,cp,94,7,8042,0.6
Blood,dlt_only,0.8723404255319149,0.3354997092507591,0.9680851063829787,0.17671602026643132,10.975609756097557,96,94,0.07241917649904887,0.07719201365192602,cp,94,7,8042,0.6
Constitutional,dlt_only,0.8829787234042553,0.32316921825641187,0.9468085106382979,0.2256184464259304,7.2289156626506,96,94,0.07241917649904887,0.07719201365192602,cp,94,7,8042,0.6
Infection,dlt_only,0.8723404255319149,0.3354997092507591,0.9787234042553191,0.14507865158346242,12.195121951219503,96,94,0.07241917649904887,0.07719201365192602,cp,94,7,8042,0.6
Gastrointestinal,dlt_only,0.8723404255319149,0.3354997092507591,0.9574468085106383,0.20292981026189993,9.756097560975611,96,94,0.07241917649904887,0.07719201365192602,cp,94,7,8042,0.6
Overall_Survival,dlt_only,10.681233770447589,1.7940106391980075,11.246090249636621,1.4130345941004272,5.288307430849932,96,94,0.07241917649904887,0.07719201365192602,cp,94,7,8042,0.6
all_constraints,dlt_only,0.7127659574468085,0.45489784805160016,0.8723404255319149,0.3354997092507591,22.388059701492548,96,94,0.07241917649904887,0.07719201365192602,cp,94,7,8042,0.6
Any_DLT,all_constraints,0.8804347826086957,0.3262302599593407,1.0,0.0,13.580246913580243,96,92,0.4420997103055318,0.7447081079921142,cp,92,7,8042,0.6
Blood,all_constraints,0.8695652173913043,0.3386265505758479,1.0,0.0,15.000000000000004,96,92,0.4420997103055318,0.7447081079921142,cp,92,7,8042,0.6
Constitutional,all_constraints,0.8913043478260869,0.312962510100078,0.9891304347826086,0.10425720702853734,10.97560975609756,96,92,0.4420997103055318,0.7447081079921142,cp,92,7,8042,0.6
Infection,all_constraints,0.8913043478260869,0.31296251010007803,1.0,0.0,12.195121951219518,96,92,0.4420997103055318,0.7447081079921142,cp,92,7,8042,0.6
Gastrointestinal,all_constraints,0.8913043478260869,0.31296251010007803,1.0,0.0,12.195121951219518,96,92,0.4420997103055318,0.7447081079921142,cp,92,7,8042,0.6
Overall_Survival,all_constraints,10.70801298295453,1.7787875489529228,11.57452866162075,1.3227221583466005,8.092217296015388,96,92,0.4420997103055318,0.7447081079921142,cp,92,7,8042,0.6
all_constraints,all_constraints,0.7282608695652174,0.4472937149826407,0.9891304347826086,0.10425720702853734,35.82089552238805,96,92,0.4420997103055318,0.7447081079921142,cp,92,7,8042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9895833333333334,0.10206207261596574,15.853658536585376,96,96,0.029099037249883015,0.03429601037131578,cp,96,8,9042,0.6
Blood,dlt_only,0.875,0.33245498310218435,0.96875,0.17490598978639324,10.714285714285714,96,96,0.029099037249883015,0.03429601037131578,cp,96,8,9042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.029099037249883015,0.03429601037131578,cp,96,8,9042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9895833333333334,0.10206207261596574,14.457831325301203,96,96,0.029099037249883015,0.03429601037131578,cp,96,8,9042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.029099037249883015,0.03429601037131578,cp,96,8,9042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.322051147375861,1.2753962756556092,5.90662924651832,96,96,0.029099037249883015,0.03429601037131578,cp,96,8,9042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.029099037249883015,0.03429601037131578,cp,96,8,9042,0.6
Any_DLT,all_constraints,0.8876404494382022,0.3175975958515819,1.0,0.0,12.658227848101271,96,89,0.04346219450235367,0.035995466781363714,cp,89,8,9042,0.6
Blood,all_constraints,0.8876404494382022,0.3175975958515819,1.0,0.0,12.658227848101271,96,89,0.04346219450235367,0.035995466781363714,cp,89,8,9042,0.6
Constitutional,all_constraints,0.9101123595505618,0.2876412474452669,0.9887640449438202,0.10599978800063597,8.641975308641973,96,89,0.04346219450235367,0.035995466781363714,cp,89,8,9042,0.6
Infection,all_constraints,0.9101123595505618,0.28764124744526687,1.0,0.0,9.876543209876544,96,89,0.04346219450235367,0.035995466781363714,cp,89,8,9042,0.6
Gastrointestinal,all_constraints,0.8876404494382022,0.3175975958515819,0.9775280898876404,0.14905216367918436,10.126582278481013,96,89,0.04346219450235367,0.035995466781363714,cp,89,8,9042,0.6
Overall_Survival,all_constraints,10.799587753155157,1.7423888380625405,11.213339174293742,1.4321733211815832,3.831177917117301,96,89,0.04346219450235367,0.035995466781363714,cp,89,8,9042,0.6
all_constraints,all_constraints,0.7528089887640449,0.43382282926444893,0.9662921348314607,0.18149869785703643,28.358208955223894,96,89,0.04346219450235367,0.035995466781363714,cp,89,8,9042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.04543232421080271,0.0571846424121488,cp,96,9,10042,0.6
Blood,dlt_only,0.875,0.33245498310218435,0.96875,0.17490598978639324,10.714285714285714,96,96,0.04543232421080271,0.0571846424121488,cp,96,9,10042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.04543232421080271,0.0571846424121488,cp,96,9,10042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9895833333333334,0.10206207261596575,14.457831325301203,96,96,0.04543232421080271,0.0571846424121488,cp,96,9,10042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.04543232421080271,0.0571846424121488,cp,96,9,10042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.616640070497015,1.2218865955349765,8.662218269656957,96,96,0.04543232421080271,0.0571846424121488,cp,96,9,10042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.04543232421080271,0.0571846424121488,cp,96,9,10042,0.6
Any_DLT,all_constraints,0.851063829787234,0.3579345410363401,0.9787234042553191,0.14507865158346242,14.999999999999995,96,94,0.09158904105424881,0.09866794752275741,cp,94,9,10042,0.6
Blood,all_constraints,0.8723404255319149,0.3354997092507591,0.9468085106382979,0.2256184464259304,8.53658536585365,96,94,0.09158904105424881,0.09866794752275741,cp,94,9,10042,0.6
Constitutional,all_constraints,0.8723404255319149,0.3354997092507591,0.9468085106382979,0.22561844642593043,8.53658536585365,96,94,0.09158904105424881,0.09866794752275741,cp,94,9,10042,0.6
Infection,all_constraints,0.8617021276595744,0.3470633740209737,0.9787234042553191,0.14507865158346242,13.580246913580249,96,94,0.09158904105424881,0.09866794752275741,cp,94,9,10042,0.6
Gastrointestinal,all_constraints,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.09158904105424881,0.09866794752275741,cp,94,9,10042,0.6
Overall_Survival,all_constraints,10.710532699901927,1.7930739213017046,11.438950691018283,1.1314720532171236,6.80095016303928,96,94,0.09158904105424881,0.09866794752275741,cp,94,9,10042,0.6
all_constraints,all_constraints,0.7021276595744681,0.45977524275495457,0.8936170212765957,0.3099804054293941,27.272727272727263,96,94,0.09158904105424881,0.09866794752275741,cp,94,9,10042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.8854166666666666,0.320190458671962,3.658536585365854,96,96,0.031376575430234276,0.03280736637663394,cp,96,10,11042,0.6
Blood,dlt_only,0.875,0.33245498310218435,0.6458333333333334,0.480770580295002,-26.190476190476186,96,96,0.031376575430234276,0.03280736637663394,cp,96,10,11042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.031376575430234276,0.03280736637663394,cp,96,10,11042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.8125,0.3923612728354477,-6.024096385542173,96,96,0.031376575430234276,0.03280736637663394,cp,96,10,11042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.031376575430234276,0.03280736637663394,cp,96,10,11042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.966571013645792,1.4687920416567835,11.935477343966255,96,96,0.031376575430234276,0.03280736637663394,cp,96,10,11042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.53125,0.501642040544954,-23.88059701492537,96,96,0.031376575430234276,0.03280736637663394,cp,96,10,11042,0.6
Any_DLT,all_constraints,0.8631578947368421,0.34550383548659225,0.9263157894736842,0.2626422720087394,7.317073170731704,96,95,0.09674752255280812,0.08803884378543984,cp,95,10,11042,0.6
Blood,all_constraints,0.8842105263157894,0.3216697756533383,0.9052631578947369,0.2944047080786205,2.3809523809523885,96,95,0.09674752255280812,0.08803884378543984,cp,95,10,11042,0.6
Constitutional,all_constraints,0.8631578947368421,0.34550383548659225,0.9368421052631579,0.24453717969020547,8.536585365853659,96,95,0.09674752255280812,0.08803884378543984,cp,95,10,11042,0.6
Infection,all_constraints,0.8736842105263158,0.333967295607331,0.9157894736842105,0.27917652063748477,4.819277108433724,96,95,0.09674752255280812,0.08803884378543984,cp,95,10,11042,0.6
Gastrointestinal,all_constraints,0.8631578947368421,0.34550383548659225,0.9368421052631579,0.24453717969020553,8.536585365853659,96,95,0.09674752255280812,0.08803884378543984,cp,95,10,11042,0.6
Overall_Survival,all_constraints,10.69711285405452,1.787714119363318,11.003862848101074,1.4261404643842028,2.8675961283355647,96,95,0.09674752255280812,0.08803884378543984,cp,95,10,11042,0.6
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.8210526315789474,0.38534172091962604,16.417910447761198,96,95,0.09674752255280812,0.08803884378543984,cp,95,10,11042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9479166666666666,0.22336148028967082,10.975609756097562,96,96,0.03828883916139603,0.037209764077874505,cp,96,11,12042,0.6
