method,constraint_mode,outcome,rhs,prescribed_mean,prescribed_sd,worst_case,low_quantile,given_mean,n_realizations
robust_reg,all_constraints,Constitutional,0.4,0.7447242518699027,0.13760121468796446,0.5384615384615384,0.5681318681318681,0.5151210616812151,10.0
robust_reg,all_constraints,Infection,0.4,0.5944872054775059,0.10521319524148735,0.4074074074074074,0.4478835978835979,0.24942140367281165,10.0
robust_reg,all_constraints,Gastrointestinal,0.4,0.8344889163529652,0.14431945942046043,0.59375,0.6721409574468085,0.422223277681272,10.0
robust_reg,all_constraints,Overall_Survival,0.4,10.765020664063531,0.5479708534713941,10.170283523310504,10.274197906070041,10.87581212647702,10.0
robust_reg,all_constraints,all_constraints,0.4,0.316935673852523,0.13116455169565358,0.14814814814814814,0.22910052910052908,0.14032457563238226,10.0
cp,dlt_only,Any_DLT,0.4,0.7580125906143824,0.223465508522714,0.13580246913580246,0.6935802469135802,0.39148464591149995,10.0
cp,dlt_only,Blood,0.4,0.5341337208456077,0.18713419729066888,0.1111111111111111,0.2911111111111111,0.29712064087989,10.0
cp,dlt_only,Constitutional,0.4,0.5871197873178813,0.14868252638636925,0.4074074074074074,0.4278375149342891,0.4162681428037895,10.0
cp,dlt_only,Infection,0.4,0.40436376010301023,0.09662074739400091,0.2222222222222222,0.27222222222222225,0.16952568272837837,10.0
cp,dlt_only,Gastrointestinal,0.4,0.5603931209966696,0.21315790202680776,0.3076923076923077,0.31141439205955335,0.29017614755799337,10.0
cp,dlt_only,Overall_Survival,0.4,11.072380091448272,0.6353268224076425,10.110056027814842,10.325400600234898,10.686048877429666,10.0
cp,dlt_only,all_constraints,0.4,0.14366750223912975,0.10639697398049844,0.0,0.0,0.09295310342965898,10.0
cp,all_constraints,Any_DLT,0.4,0.8877576039301633,0.09043163679713369,0.6785714285714286,0.8011904761904761,0.5389575118885194,10.0
cp,all_constraints,Blood,0.4,0.5676155327457737,0.1482594392039739,0.36363636363636365,0.40064935064935064,0.3697000955546794,10.0
cp,all_constraints,Constitutional,0.4,0.731548265622108,0.12944511550507007,0.5769230769230769,0.591025641025641,0.5151210616812151,10.0
cp,all_constraints,Infection,0.4,0.5996211340489344,0.10715503930472332,0.4074074074074074,0.4478835978835979,0.24942140367281165,10.0
cp,all_constraints,Gastrointestinal,0.4,0.8358725283083857,0.148280266345563,0.5625,0.6881648936170213,0.422223277681272,10.0
cp,all_constraints,Overall_Survival,0.4,10.764498043520886,0.5507670706578591,10.153047818975162,10.270504956465098,10.87581212647702,10.0
cp,all_constraints,all_constraints,0.4,0.31078037082222,0.13273462863790583,0.14814814814814814,0.2257523148148148,0.14032457563238226,10.0
nominal,dlt_only,Any_DLT,0.5,0.9364608007611315,0.10136373664792221,0.6582278481012658,0.8746835443037975,0.6573557883629353,10.0
nominal,dlt_only,Blood,0.5,0.926981452269818,0.10919769854874738,0.6582278481012658,0.8308227848101266,0.6268005605406934,10.0
nominal,dlt_only,Constitutional,0.5,0.9089029239558146,0.028609087927015785,0.8854166666666666,0.8860100210970464,0.7504374970369316,10.0
nominal,dlt_only,Infection,0.5,0.9334498007740611,0.10598350818644002,0.6329113924050633,0.9177215189873418,0.7253720204103329,10.0
nominal,dlt_only,Gastrointestinal,0.5,0.9671063644552479,0.026047996078318297,0.9325842696629213,0.9332584269662921,0.6014188419179708,10.0
nominal,dlt_only,Overall_Survival,0.5,11.66075066989767,0.46172270912004015,10.852263609297953,10.983302234801359,10.736011055364461,10.0
nominal,dlt_only,all_constraints,0.5,0.8346124800486734,0.0933902151545291,0.6075949367088608,0.7556962025316456,0.44312646267826905,10.0
nominal,all_constraints,Any_DLT,0.5,0.9717262609912517,0.02779389415765194,0.9120879120879121,0.9488558500323205,0.6705852766116935,10.0
nominal,all_constraints,Blood,0.5,0.9406956130045259,0.06528736247936401,0.8089887640449438,0.8750165234633179,0.642799139633315,10.0
nominal,all_constraints,Constitutional,0.5,0.9294655253392745,0.0398499367037729,0.8764044943820225,0.8887393505371033,0.7712139211686825,10.0
nominal,all_constraints,Infection,0.5,0.9679248827927104,0.02831965285846706,0.9120879120879121,0.9276793794440854,0.7410093692718889,10.0
nominal,all_constraints,Gastrointestinal,0.5,0.9843034645194659,0.019726473564462124,0.945054945054945,0.9638236763236764,0.6152478124015631,10.0
nominal,all_constraints,Overall_Survival,0.5,11.322289374873879,0.4575525363139423,10.573868492558754,10.64349213811267,10.768258505865457,10.0
nominal,all_constraints,all_constraints,0.5,0.8633639385178501,0.08377970318144773,0.7078651685393258,0.763094209161625,0.45376532396175573,10.0
robust_reg,dlt_only,Any_DLT,0.5,0.8814599118406365,0.18995253938085696,0.4810126582278481,0.5607594936708861,0.6573557883629353,10.0
robust_reg,dlt_only,Blood,0.5,0.8857871777079571,0.19145930460567442,0.46835443037974683,0.5822784810126582,0.6268005605406934,10.0
robust_reg,dlt_only,Constitutional,0.5,0.9077918128447034,0.02980629042171979,0.8734177215189873,0.8842167721518988,0.7504374970369316,10.0
robust_reg,dlt_only,Infection,0.5,0.8647739861278121,0.20817719221231717,0.4177215189873418,0.520253164556962,0.7253720204103329,10.0
robust_reg,dlt_only,Gastrointestinal,0.5,0.9229481326563889,0.1261606886184888,0.569620253164557,0.8962878680130849,0.6014188419179708,10.0
robust_reg,dlt_only,Overall_Survival,0.5,11.754111041615829,0.44513526954906557,10.918997280862438,10.99126802469999,10.736011055364461,10.0
robust_reg,dlt_only,all_constraints,0.5,0.7603679241928603,0.26033417057768554,0.1518987341772152,0.39113924050632914,0.44312646267826905,10.0
robust_reg,all_constraints,Any_DLT,0.5,0.9728498564968696,0.02777691246509274,0.9120879120879121,0.9488558500323205,0.6705852766116935,10.0
robust_reg,all_constraints,Blood,0.5,0.9371220249627085,0.05927739308393216,0.8089887640449438,0.8750165234633179,0.642799139633315,10.0
robust_reg,all_constraints,Constitutional,0.5,0.9282470598966712,0.038916698694397615,0.8764044943820225,0.8887393505371033,0.7712139211686825,10.0
robust_reg,all_constraints,Infection,0.5,0.9643947986446486,0.027343957823078816,0.9120879120879121,0.9276793794440854,0.7410093692718889,10.0
robust_reg,all_constraints,Gastrointestinal,0.5,0.9854398281558296,0.019603382244990395,0.945054945054945,0.9638236763236764,0.6152478124015631,10.0
robust_reg,all_constraints,Overall_Survival,0.5,11.316354382666407,0.46060139763271446,10.573868492558754,10.64349213811267,10.768258505865457,10.0
robust_reg,all_constraints,all_constraints,0.5,0.8666349491164468,0.08046239658382183,0.7078651685393258,0.763094209161625,0.45376532396175573,10.0
cp,dlt_only,Any_DLT,0.5,0.9745332978842616,0.012378338590863645,0.9493670886075949,0.9645996302090741,0.6573557883629353,10.0
cp,dlt_only,Blood,0.5,0.9790685154776323,0.03828731428491349,0.8734177215189873,0.9648417721518987,0.6268005605406934,10.0
cp,dlt_only,Constitutional,0.5,0.9090893431541988,0.03208127842934486,0.8607594936708861,0.8735759493670886,0.7504374970369316,10.0
cp,dlt_only,Infection,0.5,0.9606290737699854,0.027937746549289922,0.9090909090909091,0.9339470655926352,0.7253720204103329,10.0
cp,dlt_only,Gastrointestinal,0.5,0.9600226674726213,0.027948455230195318,0.9270833333333334,0.9313446969696969,0.6014188419179708,10.0
cp,dlt_only,Overall_Survival,0.5,11.185273384887745,0.5259457698460654,10.392415095703257,10.490634751809493,10.736011055364461,10.0
cp,dlt_only,all_constraints,0.5,0.8686948204847507,0.05452859566858078,0.759493670886076,0.8020857307249712,0.44312646267826905,10.0
cp,all_constraints,Any_DLT,0.5,0.9695284587934495,0.03334783178515957,0.8901098901098901,0.9466580478345183,0.6705852766116935,10.0
cp,all_constraints,Blood,0.5,0.941886089195002,0.06563174255912078,0.8089887640449438,0.8750165234633179,0.642799139633315,10.0
cp,all_constraints,Constitutional,0.5,0.9305891208448924,0.038316512826911564,0.8876404494382022,0.8898629460427213,0.7712139211686825,10.0
cp,all_constraints,Infection,0.5,0.9690237838916115,0.026033143403373416,0.9230769230769231,0.9287782805429865,0.7410093692718889,10.0
cp,all_constraints,Gastrointestinal,0.5,0.9843034645194659,0.019726473564462124,0.945054945054945,0.9638236763236764,0.6152478124015631,10.0
cp,all_constraints,Overall_Survival,0.5,11.306521776779402,0.4528736268408503,10.573868492558754,10.645642487655152,10.768258505865457,10.0
cp,all_constraints,all_constraints,0.5,0.8656780102139441,0.08461871396676257,0.7078651685393258,0.763094209161625,0.45376532396175573,10.0
nominal,dlt_only,Any_DLT,0.6,0.9524731182795699,0.12608522249417783,0.6,0.892258064516129,0.8558375778155065,10.0
nominal,dlt_only,Blood,0.6,0.887719298245614,0.25645258546837335,0.22105263157894736,0.6221052631578947,0.8757951329937746,10.0
nominal,dlt_only,Constitutional,0.6,0.9494556451612903,0.024123211688091117,0.9052631578947369,0.9155263157894736,0.8705984719864178,10.0
nominal,dlt_only,Infection,0.6,0.9250820599886815,0.20844693313050464,0.3368421052631579,0.8562648556876061,0.8695458404074703,10.0
nominal,dlt_only,Gastrointestinal,0.6,0.9989473684210527,0.0033287133264930414,0.9894736842105263,0.9989473684210526,0.865290039615167,10.0
nominal,dlt_only,Overall_Survival,0.6,11.82706941663329,0.46579100342130336,10.974129817445325,10.989759214462289,10.693197296918289,10.0
nominal,dlt_only,all_constraints,0.6,0.8424154640633844,0.2588439822189039,0.17894736842105263,0.559830220713073,0.7053579513299377,10.0
nominal,all_constraints,Any_DLT,0.6,0.963899668526154,0.093351463468783,0.7023809523809523,0.9228696741854636,0.8769473138896595,10.0
nominal,all_constraints,Blood,0.6,0.8855874245014583,0.25577941148644195,0.2261904761904762,0.6099874686716792,0.8796061877786133,10.0
nominal,all_constraints,Constitutional,0.6,0.9643524354434575,0.02774351324955815,0.9247311827956989,0.935631013016412,0.8905911372576953,10.0
nominal,all_constraints,Infection,0.6,0.9284546732685373,0.19415708148564076,0.38095238095238093,0.8623057644110276,0.8950798484424128,10.0
nominal,all_constraints,Gastrointestinal,0.6,0.9988636363636363,0.003593497341100428,0.9886363636363636,0.9988636363636364,0.8801425640589742,10.0
nominal,all_constraints,Overall_Survival,0.6,11.79858640959069,0.4741618433208545,10.934962076697905,10.977527510364759,10.744195882348766,10.0
nominal,all_constraints,all_constraints,0.6,0.8430115972059571,0.26472915068751246,0.17857142857142858,0.5294360902255639,0.7324695820658806,10.0
robust_reg,dlt_only,Any_DLT,0.6,0.9298245614035088,0.14532134326396623,0.6421052631578947,0.6642105263157895,0.8558375778155065,10.0
robust_reg,dlt_only,Blood,0.6,0.8510469722693831,0.3035167161049616,0.24731182795698925,0.2994680249009621,0.8757951329937746,10.0
robust_reg,dlt_only,Constitutional,0.6,0.951505376344086,0.025393749951023527,0.90625,0.9148355263157895,0.8705984719864178,10.0
robust_reg,dlt_only,Infection,0.6,0.8926881720430107,0.2251598567855739,0.4105263157894737,0.5152461799660442,0.8695458404074703,10.0
robust_reg,dlt_only,Gastrointestinal,0.6,0.991578947368421,0.02662970661194426,0.9157894736842105,0.991578947368421,0.865290039615167,10.0
robust_reg,dlt_only,Overall_Survival,0.6,11.837605934234217,0.48586346282560666,10.984289763722643,10.996650884567048,10.693197296918289,10.0
robust_reg,dlt_only,all_constraints,0.6,0.799417091114884,0.3268156718676112,0.16842105263157894,0.19103565365025466,0.7053579513299377,10.0
robust_reg,all_constraints,Any_DLT,0.6,0.959486215538847,0.08613337517442661,0.7738095238095238,0.816328320802005,0.8769473138896595,10.0
robust_reg,all_constraints,Blood,0.6,0.8803383458646616,0.25230329161816994,0.39285714285714285,0.4087593984962406,0.8796061877786133,10.0
robust_reg,all_constraints,Constitutional,0.6,0.9705673417987773,0.022308192318593375,0.9263157894736842,0.9521821407451212,0.8905911372576953,10.0
robust_reg,all_constraints,Infection,0.6,0.9272556390977444,0.16051856300452766,0.5357142857142857,0.7167293233082707,0.8950798484424128,10.0
robust_reg,all_constraints,Gastrointestinal,0.6,0.9871508316245159,0.029900976860453964,0.9047619047619048,0.970021645021645,0.8801425640589742,10.0
robust_reg,all_constraints,Overall_Survival,0.6,11.774699016286656,0.4502419432236832,10.958178107051653,10.993524028665854,10.744195882348766,10.0
robust_reg,all_constraints,all_constraints,0.6,0.8343472461049976,0.28963370047614434,0.23809523809523808,0.3269674185463659,0.7324695820658806,10.0
cp,dlt_only,Any_DLT,0.6,0.9935936615732881,0.013585612383968245,0.956989247311828,0.9862252405206564,0.8558375778155065,10.0
cp,dlt_only,Blood,0.6,0.9754499151103566,0.05325793387141457,0.8387096774193549,0.9175551782682513,0.8757951329937746,10.0
cp,dlt_only,Constitutional,0.6,0.9526917091114886,0.01970696499971867,0.9166666666666666,0.9260416666666667,0.8705984719864178,10.0
cp,dlt_only,Infection,0.6,0.9946462931522355,0.013638615116991274,0.956989247311828,0.9862252405206564,0.8695458404074703,10.0
cp,dlt_only,Gastrointestinal,0.6,0.9989473684210527,0.0033287133264930414,0.9894736842105263,0.9989473684210526,0.865290039615167,10.0
cp,dlt_only,Overall_Survival,0.6,11.543779135040667,0.48423215518032425,10.664014210023009,10.916269917379621,10.693197296918289,10.0
cp,dlt_only,all_constraints,0.6,0.9281189869835881,0.05491131845451523,0.7849462365591398,0.8932314657611772,0.7053579513299377,10.0
cp,all_constraints,Any_DLT,0.6,0.9989247311827956,0.0034002985593208353,0.989247311827957,0.9989247311827957,0.8769473138896595,10.0
cp,all_constraints,Blood,0.6,0.9505285414207638,0.09740308879232526,0.6947368421052632,0.8597175866495507,0.8796061877786133,10.0
cp,all_constraints,Constitutional,0.6,0.9782721498486999,0.018575392418421217,0.9375,0.9623546511627907,0.8905911372576953,10.0
cp,all_constraints,Infection,0.6,0.9866103496349055,0.019103589629189323,0.9512195121951219,0.9572272143774069,0.8950798484424128,10.0
cp,all_constraints,Gastrointestinal,0.6,0.997811004784689,0.004619025329825634,0.9886363636363636,0.98938995215311,0.8801425640589742,10.0
cp,all_constraints,Overall_Survival,0.6,11.28015580326178,0.6267143363313498,10.52041999090728,10.52511611250452,10.744195882348766,10.0
cp,all_constraints,all_constraints,0.6,0.9212579892063882,0.10360421758151109,0.6421052631578947,0.8544544287548139,0.7324695820658806,10.0
nominal,dlt_only,Any_DLT,0.7,0.9947916666666666,0.01647019614671032,0.9479166666666666,0.9947916666666666,1.0,10.0
nominal,dlt_only,Blood,0.7,0.9864583333333334,0.039299052269224755,0.875,0.978125,0.96875,10.0
nominal,dlt_only,Constitutional,0.7,0.996875,0.009882117688026184,0.96875,0.996875,0.96875,10.0
nominal,dlt_only,Infection,0.7,0.9708333333333334,0.08863353077576103,0.71875,0.9625,0.9895833333333334,10.0
nominal,dlt_only,Gastrointestinal,0.7,1.0,0.0,1.0,1.0,0.96875,10.0
nominal,dlt_only,Overall_Survival,0.7,11.88385221590022,0.5294069061888889,10.977629345942566,10.99598484278904,10.690597206168821,10.0
nominal,dlt_only,all_constraints,0.7,0.9552083333333332,0.1344830709548856,0.5729166666666666,0.9385416666666666,0.90625,10.0
nominal,all_constraints,Any_DLT,0.7,0.9979166666666666,0.006588078458684135,0.9791666666666666,0.9979166666666667,1.0,10.0
nominal,all_constraints,Blood,0.7,0.9854166666666666,0.03581610266174342,0.8854166666666666,0.9697916666666666,0.9687171052631578,10.0
nominal,all_constraints,Constitutional,0.7,0.9979166666666666,0.006588078458684135,0.9791666666666666,0.9979166666666667,0.9697697368421053,10.0
nominal,all_constraints,Infection,0.7,0.9739583333333334,0.07875900154315107,0.75,0.9656250000000001,0.9895723684210527,10.0
nominal,all_constraints,Gastrointestinal,0.7,0.9989473684210527,0.0033287133264930414,0.9894736842105263,0.9989473684210526,0.9687171052631578,10.0
nominal,all_constraints,Overall_Survival,0.7,11.851024306896369,0.5124455448067875,10.979489438285304,10.988881266130784,10.694046239227175,10.0
nominal,all_constraints,all_constraints,0.7,0.9562390350877192,0.12045822660548712,0.6145833333333334,0.9333333333333333,0.907203947368421,10.0
robust_reg,dlt_only,Any_DLT,0.7,0.990625,0.01991615333291665,0.9479166666666666,0.9572916666666667,1.0,10.0
robust_reg,dlt_only,Blood,0.7,0.9791666666666666,0.04500514373894348,0.875,0.9125,0.96875,10.0
robust_reg,dlt_only,Constitutional,0.7,0.996875,0.0070307141428182654,0.9791666666666666,0.9885416666666667,0.96875,10.0
robust_reg,dlt_only,Infection,0.7,0.9677083333333334,0.08252647583026286,0.7395833333333334,0.9177083333333333,0.9895833333333334,10.0
robust_reg,dlt_only,Gastrointestinal,0.7,1.0,0.0,1.0,1.0,0.96875,10.0
robust_reg,dlt_only,Overall_Survival,0.7,11.877389178551798,0.5192801877674693,10.977629345942566,10.99598484278904,10.690597206168821,10.0
robust_reg,dlt_only,all_constraints,0.7,0.94375,0.13241873818392255,0.59375,0.81875,0.90625,10.0
robust_reg,all_constraints,Any_DLT,0.7,0.9958333333333332,0.008784104611578848,0.9791666666666666,0.9791666666666666,1.0,10.0
robust_reg,all_constraints,Blood,0.7,0.9770614035087719,0.041316815077307424,0.8854166666666666,0.9135416666666666,0.9687171052631578,10.0
robust_reg,all_constraints,Constitutional,0.7,0.9958004385964913,0.010161877022171011,0.968421052631579,0.987467105263158,0.9697697368421053,10.0
robust_reg,all_constraints,Infection,0.7,0.9739583333333334,0.06896536134042085,0.78125,0.940625,0.9895723684210527,10.0
robust_reg,all_constraints,Gastrointestinal,0.7,0.9989473684210527,0.0033287133264930414,0.9894736842105263,0.9989473684210526,0.9687171052631578,10.0
robust_reg,all_constraints,Overall_Survival,0.7,11.833680794291244,0.5109156655598033,10.977624960382995,10.989401992614198,10.694046239227175,10.0
robust_reg,all_constraints,all_constraints,0.7,0.9447258771929825,0.11057771334741766,0.65625,0.84375,0.907203947368421,10.0
cp,dlt_only,Any_DLT,0.7,0.9989583333333334,0.00329403922934205,0.9895833333333334,0.9989583333333334,1.0,10.0
cp,dlt_only,Blood,0.7,0.99375,0.013176156917368247,0.96875,0.96875,0.96875,10.0
cp,dlt_only,Constitutional,0.7,0.9989583333333334,0.00329403922934205,0.9895833333333334,0.9989583333333334,0.96875,10.0
cp,dlt_only,Infection,0.7,0.978125,0.04921499899972782,0.8541666666666666,0.9197916666666667,0.9895833333333334,10.0
cp,dlt_only,Gastrointestinal,0.7,1.0,0.0,1.0,1.0,0.96875,10.0
cp,dlt_only,Overall_Survival,0.7,11.77261127227384,0.47588033351510134,10.977629345942566,10.99598484278904,10.690597206168821,10.0
cp,dlt_only,all_constraints,0.7,0.9708333333333334,0.06454972243679027,0.8125,0.8875000000000001,0.90625,10.0
cp,all_constraints,Any_DLT,0.7,0.9947916666666666,0.011251285934735874,0.96875,0.978125,1.0,10.0
cp,all_constraints,Blood,0.7,0.9916666666666668,0.01280492285735123,0.96875,0.96875,0.9687171052631578,10.0
cp,all_constraints,Constitutional,0.7,0.9979166666666668,0.0043920523057893995,0.9895833333333334,0.9895833333333334,0.9697697368421053,10.0
cp,all_constraints,Infection,0.7,0.9802083333333333,0.04265325038632481,0.8645833333333334,0.9489583333333333,0.9895723684210527,10.0
cp,all_constraints,Gastrointestinal,0.7,0.9989473684210527,0.0033287133264930414,0.9894736842105263,0.9989473684210526,0.9687171052631578,10.0
cp,all_constraints,Overall_Survival,0.7,11.79320314824892,0.4508162914663523,10.990626652144437,11.093814393674782,10.694046239227175,10.0
cp,all_constraints,all_constraints,0.7,0.9687390350877193,0.05423317614362723,0.8229166666666666,0.9354166666666667,0.907203947368421,10.0
nominal,dlt_only,Any_DLT,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,dlt_only,Blood,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,dlt_only,Constitutional,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,dlt_only,Infection,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,dlt_only,Gastrointestinal,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,dlt_only,Overall_Survival,0.8,11.890904594883759,0.5399476543803201,10.977629345942566,10.99598484278904,10.690597206168821,10.0
nominal,dlt_only,all_constraints,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,all_constraints,Any_DLT,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,all_constraints,Blood,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,all_constraints,Constitutional,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,all_constraints,Infection,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,all_constraints,Gastrointestinal,0.8,1.0,0.0,1.0,1.0,1.0,10.0
nominal,all_constraints,Overall_Survival,0.8,11.883111157668598,0.5349463311010799,10.977920699898883,10.996013978184672,10.690597206168821,10.0
nominal,all_constraints,all_constraints,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,dlt_only,Any_DLT,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,dlt_only,Blood,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,dlt_only,Constitutional,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,dlt_only,Infection,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,dlt_only,Gastrointestinal,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,dlt_only,Overall_Survival,0.8,11.877060651526966,0.5189592152255802,10.977629345942566,10.99598484278904,10.690597206168821,10.0
robust_reg,dlt_only,all_constraints,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,all_constraints,Any_DLT,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,all_constraints,Blood,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,all_constraints,Constitutional,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,all_constraints,Infection,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,all_constraints,Gastrointestinal,0.8,1.0,0.0,1.0,1.0,1.0,10.0
robust_reg,all_constraints,Overall_Survival,0.8,11.872827119899705,0.5195171013591019,10.977629345942566,10.99598484278904,10.690597206168821,10.0
robust_reg,all_constraints,all_constraints,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,dlt_only,Any_DLT,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,dlt_only,Blood,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,dlt_only,Constitutional,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,dlt_only,Infection,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,dlt_only,Gastrointestinal,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,dlt_only,Overall_Survival,0.8,11.88989097416549,0.5338853957194174,10.977629345942566,10.99598484278904,10.690597206168821,10.0
cp,dlt_only,all_constraints,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,all_constraints,Any_DLT,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,all_constraints,Blood,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,all_constraints,Constitutional,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,all_constraints,Infection,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,all_constraints,Gastrointestinal,0.8,1.0,0.0,1.0,1.0,1.0,10.0
cp,all_constraints,Overall_Survival,0.8,11.886941280551715,0.5382904306767099,10.977920699898883,10.996013978184672,10.690597206168821,10.0
cp,all_constraints,all_constraints,0.8,1.0,0.0,1.0,1.0,1.0,10.0
