outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Blood,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.06355057160059611,0.032082636823415736,robust_reg,94,0,1042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8829787234042553,0.3231692182564118,0.9787234042553191,0.14507865158346242,10.8433734939759,96,94,0.06355057160059611,0.032082636823415736,robust_reg,94,0,1042,0.6,0.5,calibrated
Infection,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.06355057160059611,0.032082636823415736,robust_reg,94,0,1042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.06355057160059611,0.032082636823415736,robust_reg,94,0,1042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.730295877840042,1.764989827595647,11.780482069652466,1.1895387539112856,9.787113084003991,96,94,0.06355057160059611,0.032082636823415736,robust_reg,94,0,1042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9787234042553191,0.14507865158346242,37.3134328358209,96,94,0.06355057160059611,0.032082636823415736,robust_reg,94,0,1042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.027098325391610462,0.005180414533711927,cp,96,0,1042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596574,13.0952380952381,96,96,0.027098325391610462,0.005180414533711927,cp,96,0,1042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.027098325391610462,0.005180414533711927,cp,96,0,1042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.027098325391610462,0.005180414533711927,cp,96,0,1042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.027098325391610462,0.005180414533711927,cp,96,0,1042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.928525342222736,0.9582011685829658,11.579597586368592,96,96,0.027098325391610462,0.005180414533711927,cp,96,0,1042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.027098325391610462,0.005180414533711927,cp,96,0,1042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.07564663390318553,0.0147145132698952,cp,94,0,1042,0.6,0.5,calibrated
Blood,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.07564663390318553,0.0147145132698952,cp,94,0,1042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8829787234042553,0.3231692182564118,0.9680851063829787,0.1767160202664313,9.638554216867472,96,94,0.07564663390318553,0.0147145132698952,cp,94,0,1042,0.6,0.5,calibrated
Infection,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.07564663390318553,0.0147145132698952,cp,94,0,1042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.07564663390318553,0.0147145132698952,cp,94,0,1042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.730295877840042,1.764989827595647,11.779773397059698,1.1733217532980205,9.780508675320053,96,94,0.07564663390318553,0.0147145132698952,cp,94,0,1042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9680851063829787,0.1767160202664313,35.820895522388064,96,94,0.07564663390318553,0.0147145132698952,cp,94,0,1042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.02156737446784973,0.006016273430263497,nominal,96,1,2042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.02156737446784973,0.006016273430263497,nominal,96,1,2042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.02156737446784973,0.006016273430263497,nominal,96,1,2042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.02156737446784973,0.006016273430263497,nominal,96,1,2042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.02156737446784973,0.006016273430263497,nominal,96,1,2042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.94812450417013,0.9642490522635561,11.762928429065427,96,96,0.02156737446784973,0.006016273430263497,nominal,96,1,2042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9791666666666666,0.143575886163796,40.29850746268657,96,96,0.02156737446784973,0.006016273430263497,nominal,96,1,2042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8526315789473684,0.3563533105934119,0.9894736842105263,0.10259783520851541,16.04938271604938,96,95,0.07891365637381871,0.03527682177051664,nominal,96,1,2042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,0.9894736842105263,0.10259783520851541,13.25301204819276,96,95,0.07891365637381871,0.03527682177051664,nominal,96,1,2042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.968421052631579,0.17580402404729137,10.843373493975898,96,95,0.07891365637381871,0.03527682177051664,nominal,96,1,2042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,0.9894736842105263,0.10259783520851541,13.25301204819276,96,95,0.07891365637381871,0.03527682177051664,nominal,96,1,2042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.07891365637381871,0.03527682177051664,nominal,96,1,2042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.6999871958255,1.7864730982355768,11.856799572609498,1.0867303090698472,10.811343561563492,96,95,0.07891365637381871,0.03527682177051664,nominal,96,1,2042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.9473684210526315,0.22448148540588725,34.32835820895522,96,95,0.07891365637381871,0.03527682177051664,nominal,96,1,2042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.016424039999643963,0.0035679368649212916,robust_reg,96,1,2042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.016424039999643963,0.0035679368649212916,robust_reg,96,1,2042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.016424039999643963,0.0035679368649212916,robust_reg,96,1,2042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.016424039999643963,0.0035679368649212916,robust_reg,96,1,2042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.016424039999643963,0.0035679368649212916,robust_reg,96,1,2042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.94812450417013,0.9642490522635561,11.762928429065427,96,96,0.016424039999643963,0.0035679368649212916,robust_reg,96,1,2042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9791666666666666,0.143575886163796,40.29850746268657,96,96,0.016424039999643963,0.0035679368649212916,robust_reg,96,1,2042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8526315789473684,0.3563533105934119,0.9894736842105263,0.10259783520851543,16.04938271604938,96,95,0.06644781182209651,0.022099219766908262,robust_reg,96,1,2042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,0.9894736842105263,0.10259783520851543,13.25301204819276,96,95,0.06644781182209651,0.022099219766908262,robust_reg,96,1,2042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.968421052631579,0.1758040240472914,10.843373493975898,96,95,0.06644781182209651,0.022099219766908262,robust_reg,96,1,2042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,0.9894736842105263,0.10259783520851543,13.25301204819276,96,95,0.06644781182209651,0.022099219766908262,robust_reg,96,1,2042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.06644781182209651,0.022099219766908262,robust_reg,96,1,2042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.6999871958255,1.7864730982355768,11.89105058541818,1.0163185149494673,11.131446868061317,96,95,0.06644781182209651,0.022099219766908262,robust_reg,96,1,2042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.968421052631579,0.1758040240472914,37.313432835820905,96,95,0.06644781182209651,0.022099219766908262,robust_reg,96,1,2042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.016545571386814117,0.005193778843101237,cp,96,1,2042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.016545571386814117,0.005193778843101237,cp,96,1,2042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.016545571386814117,0.005193778843101237,cp,96,1,2042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.016545571386814117,0.005193778843101237,cp,96,1,2042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.016545571386814117,0.005193778843101237,cp,96,1,2042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.94812450417013,0.9642490522635561,11.762928429065427,96,96,0.016545571386814117,0.005193778843101237,cp,96,1,2042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9791666666666666,0.143575886163796,40.29850746268657,96,96,0.016545571386814117,0.005193778843101237,cp,96,1,2042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8526315789473684,0.3563533105934119,0.9789473684210527,0.1443214031708876,14.814814814814822,96,95,0.12870595355828604,0.03500215949169123,cp,95,1,2042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,0.9894736842105263,0.10259783520851543,13.25301204819276,96,95,0.12870595355828604,0.03500215949169123,cp,95,1,2042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.9789473684210527,0.1443214031708876,12.048192771084336,96,95,0.12870595355828604,0.03500215949169123,cp,95,1,2042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,0.9894736842105263,0.10259783520851543,13.25301204819276,96,95,0.12870595355828604,0.03500215949169123,cp,95,1,2042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.12870595355828604,0.03500215949169123,cp,95,1,2042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.6999871958255,1.7864730982355768,11.726138524808006,1.1737529352095566,9.590210812428348,96,95,0.12870595355828604,0.03500215949169123,cp,95,1,2042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.9789473684210527,0.1443214031708876,38.805970149253746,96,95,0.12870595355828604,0.03500215949169123,cp,95,1,2042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.03176920612653097,0.032036940740751176,nominal,96,2,3042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.03176920612653097,0.032036940740751176,nominal,96,2,3042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.03176920612653097,0.032036940740751176,nominal,96,2,3042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.03176920612653097,0.032036940740751176,nominal,96,2,3042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.03176920612653097,0.032036940740751176,nominal,96,2,3042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,10.972600188573972,1.0204463370463992,2.6378599526921156,96,96,0.03176920612653097,0.032036940740751176,nominal,96,2,3042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.03176920612653097,0.032036940740751176,nominal,96,2,3042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.07884080956379573,0.035558496192417056,nominal,95,2,3042,0.6,0.5,calibrated
Blood,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.07884080956379573,0.035558496192417056,nominal,95,2,3042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8723404255319149,0.3354997092507591,0.9680851063829787,0.1767160202664313,10.975609756097557,96,94,0.07884080956379573,0.035558496192417056,nominal,95,2,3042,0.6,0.5,calibrated
Infection,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.07884080956379573,0.035558496192417056,nominal,95,2,3042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.07884080956379573,0.035558496192417056,nominal,95,2,3042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.691638504403187,1.794187956903382,10.989698500476843,1.0324749808372844,2.787785950216185,96,94,0.07884080956379573,0.035558496192417056,nominal,95,2,3042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9680851063829787,0.1767160202664313,35.820895522388064,96,94,0.07884080956379573,0.035558496192417056,nominal,95,2,3042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.04864463458458582,0.03731817372634299,robust_reg,96,2,3042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.04864463458458582,0.03731817372634299,robust_reg,96,2,3042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.04864463458458582,0.03731817372634299,robust_reg,96,2,3042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.04864463458458582,0.03731817372634299,robust_reg,96,2,3042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.04864463458458582,0.03731817372634299,robust_reg,96,2,3042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,10.986076859347506,1.0212430101326118,2.763920924905688,96,96,0.04864463458458582,0.03731817372634299,robust_reg,96,2,3042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.04864463458458582,0.03731817372634299,robust_reg,96,2,3042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.07578079650799434,0.03649681242782358,robust_reg,96,2,3042,0.6,0.5,calibrated
Blood,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.07578079650799434,0.03649681242782358,robust_reg,96,2,3042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8723404255319149,0.3354997092507591,0.9574468085106383,0.2029298102618999,9.756097560975611,96,94,0.07578079650799434,0.03649681242782358,robust_reg,96,2,3042,0.6,0.5,calibrated
Infection,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.07578079650799434,0.03649681242782358,robust_reg,96,2,3042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.07578079650799434,0.03649681242782358,robust_reg,96,2,3042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.691638504403187,1.794187956903382,11.004139830037587,1.0369930836383043,2.9228571982273963,96,94,0.07578079650799434,0.03649681242782358,robust_reg,96,2,3042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9574468085106383,0.2029298102618999,34.32835820895524,96,94,0.07578079650799434,0.03649681242782358,robust_reg,96,2,3042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.10125450293223064,0.049887558211624335,cp,96,2,3042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.10125450293223064,0.049887558211624335,cp,96,2,3042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.10125450293223064,0.049887558211624335,cp,96,2,3042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.10125450293223064,0.049887558211624335,cp,96,2,3042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.10125450293223064,0.049887558211624335,cp,96,2,3042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.01530070613245,1.0321087823280886,3.03728120797838,96,96,0.10125450293223064,0.049887558211624335,cp,96,2,3042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.10125450293223064,0.049887558211624335,cp,96,2,3042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.11284974714120229,0.055234194981533286,cp,94,2,3042,0.6,0.5,calibrated
Blood,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.11284974714120229,0.055234194981533286,cp,94,2,3042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8723404255319149,0.3354997092507591,0.9680851063829787,0.1767160202664313,10.975609756097557,96,94,0.11284974714120229,0.055234194981533286,cp,94,2,3042,0.6,0.5,calibrated
Infection,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.11284974714120229,0.055234194981533286,cp,94,2,3042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.11284974714120229,0.055234194981533286,cp,94,2,3042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.691638504403187,1.794187956903382,10.906516123996585,1.0786925623849357,2.00977258541714,96,94,0.11284974714120229,0.055234194981533286,cp,94,2,3042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9680851063829787,0.1767160202664313,35.820895522388064,96,94,0.11284974714120229,0.055234194981533286,cp,94,2,3042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8526315789473684,0.35635331059341196,0.9263157894736842,0.2626422720087394,8.641975308641976,96,95,0.016140605012575786,0.009157251885691033,nominal,96,3,4042,0.6,0.5,calibrated
Blood,dlt_only,0.8736842105263158,0.33396729560733096,0.6736842105263158,0.4713517289748865,-22.89156626506025,96,95,0.016140605012575786,0.009157251885691033,nominal,96,3,4042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8736842105263158,0.333967295607331,0.9368421052631579,0.24453717969020553,7.228915662650599,96,95,0.016140605012575786,0.009157251885691033,nominal,96,3,4042,0.6,0.5,calibrated
Infection,dlt_only,0.8631578947368421,0.34550383548659225,0.9157894736842105,0.27917652063748477,6.097560975609749,96,95,0.016140605012575786,0.009157251885691033,nominal,96,3,4042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.016140605012575786,0.009157251885691033,nominal,96,3,4042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.693736232232505,1.7885985250798564,12.28930736445896,1.0520463045951864,14.920614250959057,96,95,0.016140605012575786,0.009157251885691033,nominal,96,3,4042,0.6,0.5,calibrated
all_constraints,dlt_only,0.7052631578947368,0.4583430892442982,0.6,0.49249689490326914,-14.925373134328357,96,95,0.016140605012575786,0.009157251885691033,nominal,96,3,4042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8723404255319149,0.3354997092507591,0.9468085106382979,0.22561844642593043,8.53658536585365,96,94,0.05046119044224421,0.024061986796197258,nominal,96,3,4042,0.6,0.5,calibrated
Blood,all_constraints,0.8723404255319149,0.3354997092507591,0.648936170212766,0.4798621398915568,-25.609756097560982,96,94,0.05046119044224421,0.024061986796197258,nominal,96,3,4042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8829787234042553,0.32316921825641187,0.9468085106382979,0.22561844642593043,7.2289156626506,96,94,0.05046119044224421,0.024061986796197258,nominal,96,3,4042,0.6,0.5,calibrated
Infection,all_constraints,0.8829787234042553,0.32316921825641187,0.9148936170212766,0.2805361406225206,3.6144578313253,96,94,0.05046119044224421,0.024061986796197258,nominal,96,3,4042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.05046119044224421,0.024061986796197258,nominal,96,3,4042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.741255018806033,1.740743490176881,12.281394713049654,1.1604399860808874,14.338545091305525,96,94,0.05046119044224421,0.024061986796197258,nominal,96,3,4042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.574468085106383,0.4970744887414602,-19.402985074626855,96,94,0.05046119044224421,0.024061986796197258,nominal,96,3,4042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8526315789473684,0.35635331059341196,0.9157894736842105,0.27917652063748477,7.407407407407405,96,95,0.01489581416050593,0.009039968545174524,robust_reg,96,3,4042,0.6,0.5,calibrated
