outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.06191939363876978,0.03365608021889238,robust_reg,96,4,5042,0.6,0.8,calibrated
Blood,all_constraints,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596574,13.0952380952381,96,96,0.06191939363876978,0.03365608021889238,robust_reg,96,4,5042,0.6,0.8,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.06191939363876978,0.03365608021889238,robust_reg,96,4,5042,0.6,0.8,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.06191939363876978,0.03365608021889238,robust_reg,96,4,5042,0.6,0.8,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.06191939363876978,0.03365608021889238,robust_reg,96,4,5042,0.6,0.8,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.78019083016595,1.1864440558542797,10.19207442750154,96,96,0.06191939363876978,0.03365608021889238,robust_reg,96,4,5042,0.6,0.8,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9270833333333334,0.26136450315368365,32.8358208955224,96,96,0.06191939363876978,0.03365608021889238,robust_reg,96,4,5042,0.6,0.8,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.03153114517529806,0.014899595502852022,cp,96,4,5042,0.6,0.8,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.03153114517529806,0.014899595502852022,cp,96,4,5042,0.6,0.8,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.03153114517529806,0.014899595502852022,cp,96,4,5042,0.6,0.8,calibrated
