outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Constitutional,dlt_only,0.7263157894736842,0.4482140745926371,0.8947368421052632,0.3085202917746743,23.188405797101442,96,95,0.017986536026000977,0.005135173170874743,nominal,95,0,1042,0.5,0.5,calibrated
Infection,dlt_only,0.6947368421052632,0.46296188461572396,0.9157894736842105,0.27917652063748477,31.818181818181806,96,95,0.017986536026000977,0.005135173170874743,nominal,95,0,1042,0.5,0.5,calibrated
Gastrointestinal,dlt_only,0.5789473684210527,0.4963472396486464,0.968421052631579,0.17580402404729137,67.27272727272727,96,95,0.017986536026000977,0.005135173170874743,nominal,95,0,1042,0.5,0.5,calibrated
Overall_Survival,dlt_only,10.693736232232505,1.7885985250798564,11.684496067653553,1.1076889033420274,9.264861353459903,96,95,0.017986536026000977,0.005135173170874743,nominal,95,0,1042,0.5,0.5,calibrated
all_constraints,dlt_only,0.42105263157894735,0.49634723964864647,0.8631578947368421,0.3455038354865923,105.00000000000001,96,95,0.017986536026000977,0.005135173170874743,nominal,95,0,1042,0.5,0.5,calibrated
Any_DLT,all_constraints,0.691358024691358,0.4648111258522642,1.0,0.0,44.64285714285715,96,81,0.06996625413497289,0.026769537287993292,nominal,84,0,1042,0.5,0.5,calibrated
Blood,all_constraints,0.6790123456790124,0.46976484792466006,0.9629629629629629,0.19002923751652298,41.818181818181806,96,81,0.06996625413497289,0.026769537287993292,nominal,84,0,1042,0.5,0.5,calibrated
Constitutional,all_constraints,0.8271604938271605,0.3804643037391985,1.0,0.0,20.8955223880597,96,81,0.06996625413497289,0.026769537287993292,nominal,84,0,1042,0.5,0.5,calibrated
Infection,all_constraints,0.7654320987654321,0.42636853009666426,0.9753086419753086,0.15614965913950216,27.419354838709683,96,81,0.06996625413497289,0.026769537287993292,nominal,84,0,1042,0.5,0.5,calibrated
Gastrointestinal,all_constraints,0.6419753086419753,0.48240651880205354,1.0,0.0,55.76923076923078,96,81,0.06996625413497289,0.026769537287993292,nominal,84,0,1042,0.5,0.5,calibrated
Overall_Survival,all_constraints,10.821999053655267,1.805778493305929,11.547499197278666,1.2982513342534219,6.703938339177297,96,81,0.06996625413497289,0.026769537287993292,nominal,84,0,1042,0.5,0.5,calibrated
all_constraints,all_constraints,0.48148148148148145,0.5027701042999453,0.9382716049382716,0.2421610524189263,94.87179487179488,96,81,0.06996625413497289,0.026769537287993292,nominal,84,0,1042,0.5,0.5,calibrated
Any_DLT,dlt_only,0.631578947368421,0.484935432836328,0.9789473684210527,0.1443214031708876,55.000000000000014,96,95,0.017339497804641724,0.0036526296677607795,robust_reg,95,0,1042,0.5,0.5,calibrated
Blood,dlt_only,0.6105263157894737,0.49021785956044767,0.9157894736842105,0.27917652063748477,49.999999999999986,96,95,0.017339497804641724,0.0036526296677607795,robust_reg,95,0,1042,0.5,0.5,calibrated
Constitutional,dlt_only,0.7263157894736842,0.4482140745926371,0.8947368421052632,0.3085202917746743,23.188405797101442,96,95,0.017339497804641724,0.0036526296677607795,robust_reg,95,0,1042,0.5,0.5,calibrated
Infection,dlt_only,0.6947368421052632,0.46296188461572396,0.9368421052631579,0.24453717969020553,34.848484848484844,96,95,0.017339497804641724,0.0036526296677607795,robust_reg,95,0,1042,0.5,0.5,calibrated
Gastrointestinal,dlt_only,0.5789473684210527,0.4963472396486464,0.9894736842105263,0.10259783520851543,70.90909090909089,96,95,0.017339497804641724,0.0036526296677607795,robust_reg,95,0,1042,0.5,0.5,calibrated
Overall_Survival,dlt_only,10.693736232232505,1.7885985250798564,11.634458132363566,1.1534759371791417,8.79694317964928,96,95,0.017339497804641724,0.0036526296677607795,robust_reg,95,0,1042,0.5,0.5,calibrated
all_constraints,dlt_only,0.42105263157894735,0.49634723964864647,0.8,0.4021220308060408,90.00000000000001,96,95,0.017339497804641724,0.0036526296677607795,robust_reg,95,0,1042,0.5,0.5,calibrated
Any_DLT,all_constraints,0.691358024691358,0.4648111258522642,1.0,0.0,44.64285714285715,96,81,0.06626233210166295,0.030404360980086042,robust_reg,82,0,1042,0.5,0.5,calibrated
Blood,all_constraints,0.6790123456790124,0.46976484792466006,0.9753086419753086,0.15614965913950216,43.63636363636363,96,81,0.06626233210166295,0.030404360980086042,robust_reg,82,0,1042,0.5,0.5,calibrated
Constitutional,all_constraints,0.8271604938271605,0.3804643037391985,1.0,0.0,20.8955223880597,96,81,0.06626233210166295,0.030404360980086042,robust_reg,82,0,1042,0.5,0.5,calibrated
Infection,all_constraints,0.7654320987654321,0.42636853009666426,0.9876543209876543,0.11111111111111113,29.032258064516128,96,81,0.06626233210166295,0.030404360980086042,robust_reg,82,0,1042,0.5,0.5,calibrated
Gastrointestinal,all_constraints,0.6419753086419753,0.48240651880205354,1.0,0.0,55.76923076923078,96,81,0.06626233210166295,0.030404360980086042,robust_reg,82,0,1042,0.5,0.5,calibrated
Overall_Survival,all_constraints,10.821999053655267,1.805778493305929,11.545368100207908,1.3552888550884965,6.684246071046492,96,81,0.06626233210166295,0.030404360980086042,robust_reg,82,0,1042,0.5,0.5,calibrated
all_constraints,all_constraints,0.48148148148148145,0.5027701042999453,0.9629629629629629,0.19002923751652298,100.0,96,81,0.06626233210166295,0.030404360980086042,robust_reg,82,0,1042,0.5,0.5,calibrated
Any_DLT,dlt_only,0.631578947368421,0.484935432836328,0.9578947368421052,0.20189472049435528,51.66666666666668,96,95,0.021321574846903484,0.005133250360698877,cp,95,0,1042,0.5,0.5,calibrated
Blood,dlt_only,0.6105263157894737,0.49021785956044767,0.9473684210526315,0.22448148540588725,55.17241379310343,96,95,0.021321574846903484,0.005133250360698877,cp,95,0,1042,0.5,0.5,calibrated
Constitutional,dlt_only,0.7263157894736842,0.4482140745926371,0.8947368421052632,0.3085202917746743,23.188405797101442,96,95,0.021321574846903484,0.005133250360698877,cp,95,0,1042,0.5,0.5,calibrated
Infection,dlt_only,0.6947368421052632,0.46296188461572396,0.9157894736842105,0.27917652063748477,31.818181818181806,96,95,0.021321574846903484,0.005133250360698877,cp,95,0,1042,0.5,0.5,calibrated
Gastrointestinal,dlt_only,0.5789473684210527,0.4963472396486464,0.9789473684210527,0.1443214031708876,69.0909090909091,96,95,0.021321574846903484,0.005133250360698877,cp,95,0,1042,0.5,0.5,calibrated
Overall_Survival,dlt_only,10.693736232232505,1.7885985250798564,11.682187201287276,1.1113110394974488,9.243270523873903,96,95,0.021321574846903484,0.005133250360698877,cp,95,0,1042,0.5,0.5,calibrated
all_constraints,dlt_only,0.42105263157894735,0.49634723964864647,0.8631578947368421,0.3455038354865923,105.00000000000001,96,95,0.021321574846903484,0.005133250360698877,cp,95,0,1042,0.5,0.5,calibrated
Any_DLT,all_constraints,0.691358024691358,0.4648111258522642,1.0,0.0,44.64285714285715,96,81,0.07654098172982533,0.02135223774268916,cp,84,0,1042,0.5,0.5,calibrated
Blood,all_constraints,0.6790123456790124,0.46976484792466006,0.9753086419753086,0.15614965913950216,43.63636363636363,96,81,0.07654098172982533,0.02135223774268916,cp,84,0,1042,0.5,0.5,calibrated
Constitutional,all_constraints,0.8271604938271605,0.3804643037391985,1.0,0.0,20.8955223880597,96,81,0.07654098172982533,0.02135223774268916,cp,84,0,1042,0.5,0.5,calibrated
Infection,all_constraints,0.7654320987654321,0.42636853009666426,0.9753086419753086,0.15614965913950216,27.419354838709683,96,81,0.07654098172982533,0.02135223774268916,cp,84,0,1042,0.5,0.5,calibrated
Gastrointestinal,all_constraints,0.6419753086419753,0.48240651880205354,1.0,0.0,55.76923076923078,96,81,0.07654098172982533,0.02135223774268916,cp,84,0,1042,0.5,0.5,calibrated
Overall_Survival,all_constraints,10.821999053655267,1.805778493305929,11.550294760338135,1.2890762077661577,6.729770563386594,96,81,0.07654098172982533,0.02135223774268916,cp,84,0,1042,0.5,0.5,calibrated
all_constraints,all_constraints,0.48148148148148145,0.5027701042999453,0.9506172839506173,0.2180157430038732,97.43589743589745,96,81,0.07654098172982533,0.02135223774268916,cp,84,0,1042,0.5,0.5,calibrated
Any_DLT,dlt_only,0.625,0.4866642633922876,0.96875,0.17490598978639324,55.0,96,96,0.017489920059839886,0.004096805977079478,nominal,96,1,2042,0.5,0.5,calibrated
Blood,dlt_only,0.6145833333333334,0.48924843902430526,1.0,0.0,62.711864406779654,96,96,0.017489920059839886,0.004096805977079478,nominal,96,1,2042,0.5,0.5,calibrated
Constitutional,dlt_only,0.71875,0.45196937483581084,0.8854166666666666,0.320190458671962,23.188405797101446,96,96,0.017489920059839886,0.004096805977079478,nominal,96,1,2042,0.5,0.5,calibrated
Infection,dlt_only,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.017489920059839886,0.004096805977079478,nominal,96,1,2042,0.5,0.5,calibrated
Gastrointestinal,dlt_only,0.5729166666666666,0.4972512161169891,0.9583333333333334,0.20087527770480484,67.27272727272728,96,96,0.017489920059839886,0.004096805977079478,nominal,96,1,2042,0.5,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.930940549247088,0.9568688396355185,11.602189467605674,96,96,0.017489920059839886,0.004096805977079478,nominal,96,1,2042,0.5,0.5,calibrated
all_constraints,dlt_only,0.4166666666666667,0.49559462778335206,0.8645833333333334,0.3439642474280894,107.5,96,96,0.017489920059839886,0.004096805977079478,nominal,96,1,2042,0.5,0.5,calibrated
Any_DLT,all_constraints,0.6436781609195402,0.48168820114484845,0.9885057471264368,0.10721125348377945,53.57142857142858,96,87,0.06842417021592458,0.025877016251378056,nominal,87,1,2042,0.5,0.5,calibrated
Blood,all_constraints,0.6091954022988506,0.49075930345955115,0.9885057471264368,0.10721125348377945,62.264150943396224,96,87,0.06842417021592458,0.025877016251378056,nominal,87,1,2042,0.5,0.5,calibrated
Constitutional,all_constraints,0.7701149425287356,0.4231979421765856,0.9310344827586207,0.25486446230486964,20.89552238805971,96,87,0.06842417021592458,0.025877016251378056,nominal,87,1,2042,0.5,0.5,calibrated
Infection,all_constraints,0.7241379310344828,0.4495386568579204,0.9540229885057471,0.21064938228269575,31.74603174603174,96,87,0.06842417021592458,0.025877016251378056,nominal,87,1,2042,0.5,0.5,calibrated
Gastrointestinal,all_constraints,0.6091954022988506,0.4907593034595512,1.0,0.0,64.15094339622641,96,87,0.06842417021592458,0.025877016251378056,nominal,87,1,2042,0.5,0.5,calibrated
Overall_Survival,all_constraints,10.775670917590768,1.8406148838884717,11.410849674271416,1.4591980263612643,5.894563424758543,96,87,0.06842417021592458,0.025877016251378056,nominal,87,1,2042,0.5,0.5,calibrated
all_constraints,all_constraints,0.4482758620689655,0.5002004409781856,0.896551724137931,0.3063089623779221,100.0,96,87,0.06842417021592458,0.025877016251378056,nominal,87,1,2042,0.5,0.5,calibrated
Any_DLT,dlt_only,0.625,0.4866642633922876,0.9791666666666666,0.143575886163796,56.666666666666664,96,96,0.015963005522886913,0.003550508349473142,robust_reg,96,1,2042,0.5,0.5,calibrated
Blood,dlt_only,0.6145833333333334,0.48924843902430526,1.0,0.0,62.711864406779654,96,96,0.015963005522886913,0.003550508349473142,robust_reg,96,1,2042,0.5,0.5,calibrated
Constitutional,dlt_only,0.71875,0.45196937483581084,0.8854166666666666,0.320190458671962,23.188405797101446,96,96,0.015963005522886913,0.003550508349473142,robust_reg,96,1,2042,0.5,0.5,calibrated
Infection,dlt_only,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.015963005522886913,0.003550508349473142,robust_reg,96,1,2042,0.5,0.5,calibrated
Gastrointestinal,dlt_only,0.5729166666666666,0.4972512161169891,0.96875,0.17490598978639324,69.0909090909091,96,96,0.015963005522886913,0.003550508349473142,robust_reg,96,1,2042,0.5,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.907871549226826,0.993772053501435,11.386401709678072,96,96,0.015963005522886913,0.003550508349473142,robust_reg,96,1,2042,0.5,0.5,calibrated
all_constraints,dlt_only,0.4166666666666667,0.49559462778335206,0.8645833333333334,0.3439642474280894,107.5,96,96,0.015963005522886913,0.003550508349473142,robust_reg,96,1,2042,0.5,0.5,calibrated
Any_DLT,all_constraints,0.6436781609195402,0.48168820114484845,0.9885057471264368,0.10721125348377945,53.57142857142858,96,87,0.06914389381806056,0.02466011903053283,robust_reg,89,1,2042,0.5,0.5,calibrated
Blood,all_constraints,0.6091954022988506,0.49075930345955115,1.0,0.0,64.15094339622641,96,87,0.06914389381806056,0.02466011903053283,robust_reg,89,1,2042,0.5,0.5,calibrated
Constitutional,all_constraints,0.7701149425287356,0.4231979421765856,0.9310344827586207,0.25486446230486964,20.89552238805971,96,87,0.06914389381806056,0.02466011903053283,robust_reg,89,1,2042,0.5,0.5,calibrated
Infection,all_constraints,0.7241379310344828,0.4495386568579204,0.9655172413793104,0.18352338815966718,33.333333333333336,96,87,0.06914389381806056,0.02466011903053283,robust_reg,89,1,2042,0.5,0.5,calibrated
Gastrointestinal,all_constraints,0.6091954022988506,0.4907593034595512,0.9885057471264368,0.10721125348377945,62.264150943396224,96,87,0.06914389381806056,0.02466011903053283,robust_reg,89,1,2042,0.5,0.5,calibrated
Overall_Survival,all_constraints,10.775670917590768,1.8406148838884717,11.496032981611902,1.4129001039434168,6.685078539705385,96,87,0.06914389381806056,0.02466011903053283,robust_reg,89,1,2042,0.5,0.5,calibrated
all_constraints,all_constraints,0.4482758620689655,0.5002004409781856,0.9080459770114943,0.2906361870283388,102.56410256410255,96,87,0.06914389381806056,0.02466011903053283,robust_reg,89,1,2042,0.5,0.5,calibrated
Any_DLT,dlt_only,0.625,0.4866642633922876,0.9270833333333334,0.26136450315368365,48.333333333333336,96,96,0.03284958998362223,0.009150856617313215,cp,96,1,2042,0.5,0.5,calibrated
Blood,dlt_only,0.6145833333333334,0.48924843902430526,0.9479166666666666,0.22336148028967082,54.23728813559321,96,96,0.03284958998362223,0.009150856617313215,cp,96,1,2042,0.5,0.5,calibrated
Constitutional,dlt_only,0.71875,0.45196937483581084,0.8854166666666666,0.320190458671962,23.188405797101446,96,96,0.03284958998362223,0.009150856617313215,cp,96,1,2042,0.5,0.5,calibrated
Infection,dlt_only,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.03284958998362223,0.009150856617313215,cp,96,1,2042,0.5,0.5,calibrated
Gastrointestinal,dlt_only,0.5729166666666666,0.4972512161169891,0.90625,0.2930106877878258,58.18181818181819,96,96,0.03284958998362223,0.009150856617313215,cp,96,1,2042,0.5,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.83182165071758,0.8950351818491205,10.675029865405783,96,96,0.03284958998362223,0.009150856617313215,cp,96,1,2042,0.5,0.5,calibrated
all_constraints,dlt_only,0.4166666666666667,0.49559462778335206,0.8125,0.3923612728354477,94.99999999999999,96,96,0.03284958998362223,0.009150856617313215,cp,96,1,2042,0.5,0.5,calibrated
Any_DLT,all_constraints,0.6436781609195402,0.48168820114484845,0.9885057471264368,0.10721125348377945,53.57142857142858,96,87,0.08077573031187057,0.024212459202420933,cp,87,1,2042,0.5,0.5,calibrated
Blood,all_constraints,0.6091954022988506,0.49075930345955115,0.9885057471264368,0.10721125348377945,62.264150943396224,96,87,0.08077573031187057,0.024212459202420933,cp,87,1,2042,0.5,0.5,calibrated
Constitutional,all_constraints,0.7701149425287356,0.4231979421765856,0.9310344827586207,0.25486446230486964,20.89552238805971,96,87,0.08077573031187057,0.024212459202420933,cp,87,1,2042,0.5,0.5,calibrated
Infection,all_constraints,0.7241379310344828,0.4495386568579204,0.9540229885057471,0.21064938228269575,31.74603174603174,96,87,0.08077573031187057,0.024212459202420933,cp,87,1,2042,0.5,0.5,calibrated
Gastrointestinal,all_constraints,0.6091954022988506,0.4907593034595512,1.0,0.0,64.15094339622641,96,87,0.08077573031187057,0.024212459202420933,cp,87,1,2042,0.5,0.5,calibrated
Overall_Survival,all_constraints,10.775670917590768,1.8406148838884717,11.410849674271416,1.4591980263612643,5.894563424758543,96,87,0.08077573031187057,0.024212459202420933,cp,87,1,2042,0.5,0.5,calibrated
all_constraints,all_constraints,0.4482758620689655,0.5002004409781856,0.896551724137931,0.3063089623779221,100.0,96,87,0.08077573031187057,0.024212459202420933,cp,87,1,2042,0.5,0.5,calibrated
Any_DLT,dlt_only,0.631578947368421,0.484935432836328,0.9157894736842105,0.27917652063748477,45.0,96,95,0.04675069202979406,0.04271190707968243,nominal,96,2,3042,0.5,0.5,calibrated
Blood,dlt_only,0.6105263157894737,0.49021785956044767,0.8210526315789474,0.38534172091962604,34.48275862068965,96,95,0.04675069202979406,0.04271190707968243,nominal,96,2,3042,0.5,0.5,calibrated
Constitutional,dlt_only,0.7263157894736842,0.4482140745926371,0.8736842105263158,0.333967295607331,20.28985507246377,96,95,0.04675069202979406,0.04271190707968243,nominal,96,2,3042,0.5,0.5,calibrated
Infection,dlt_only,0.7052631578947368,0.4583430892442982,0.9473684210526315,0.22448148540588725,34.32835820895522,96,95,0.04675069202979406,0.04271190707968243,nominal,96,2,3042,0.5,0.5,calibrated
Gastrointestinal,dlt_only,0.5684210526315789,0.49792402178140127,0.9473684210526315,0.22448148540588725,66.66666666666666,96,95,0.04675069202979406,0.04271190707968243,nominal,96,2,3042,0.5,0.5,calibrated
Overall_Survival,dlt_only,10.686847195164717,1.788484361649838,10.814390547521294,1.00706417667748,1.1934609902000304,96,95,0.04675069202979406,0.04271190707968243,nominal,96,2,3042,0.5,0.5,calibrated
all_constraints,dlt_only,0.42105263157894735,0.49634723964864647,0.7368421052631579,0.44268345916331386,75.0,96,95,0.04675069202979406,0.04271190707968243,nominal,96,2,3042,0.5,0.5,calibrated
Any_DLT,all_constraints,0.7051282051282052,0.45893649955381693,1.0,0.0,41.818181818181806,96,78,0.09622899691263835,0.04139683674871773,nominal,89,2,3042,0.5,0.5,calibrated
Blood,all_constraints,0.6666666666666666,0.47445571459117775,0.8205128205128205,0.386243639668214,23.07692307692308,96,78,0.09622899691263835,0.04139683674871773,nominal,89,2,3042,0.5,0.5,calibrated
Constitutional,all_constraints,0.8205128205128205,0.386243639668214,0.9487179487179487,0.2220001110000833,15.625,96,78,0.09622899691263835,0.04139683674871773,nominal,89,2,3042,0.5,0.5,calibrated
Infection,all_constraints,0.782051282051282,0.41552457527885484,1.0,0.0,27.868852459016395,96,78,0.09622899691263835,0.04139683674871773,nominal,89,2,3042,0.5,0.5,calibrated
Gastrointestinal,all_constraints,0.6282051282051282,0.48641210572593335,1.0,0.0,59.18367346938776,96,78,0.09622899691263835,0.04139683674871773,nominal,89,2,3042,0.5,0.5,calibrated
Overall_Survival,all_constraints,10.704283823706504,1.7641785489387456,10.737754621743743,1.1118571815603777,0.3126860104653837,96,78,0.09622899691263835,0.04139683674871773,nominal,89,2,3042,0.5,0.5,calibrated
all_constraints,all_constraints,0.46153846153846156,0.5017452060042545,0.7692307692307693,0.4240520956441317,66.66666666666667,96,78,0.09622899691263835,0.04139683674871773,nominal,89,2,3042,0.5,0.5,calibrated
Any_DLT,dlt_only,0.631578947368421,0.484935432836328,0.9263157894736842,0.26264227200873946,46.66666666666667,96,95,0.0592497910062472,0.047657104868595423,robust_reg,95,2,3042,0.5,0.5,calibrated
Blood,dlt_only,0.6105263157894737,0.49021785956044767,0.8315789473684211,0.3762251357147221,36.20689655172414,96,95,0.0592497910062472,0.047657104868595423,robust_reg,95,2,3042,0.5,0.5,calibrated
Constitutional,dlt_only,0.7263157894736842,0.4482140745926371,0.8526315789473684,0.3563533105934119,17.39130434782608,96,95,0.0592497910062472,0.047657104868595423,robust_reg,95,2,3042,0.5,0.5,calibrated
Infection,dlt_only,0.7052631578947368,0.4583430892442982,0.9789473684210527,0.14432140317088757,38.805970149253746,96,95,0.0592497910062472,0.047657104868595423,robust_reg,95,2,3042,0.5,0.5,calibrated
Gastrointestinal,dlt_only,0.5684210526315789,0.49792402178140127,0.8947368421052632,0.3085202917746743,57.40740740740741,96,95,0.0592497910062472,0.047657104868595423,robust_reg,95,2,3042,0.5,0.5,calibrated
Overall_Survival,dlt_only,10.686847195164717,1.788484361649838,10.873665792905912,1.0271413399474263,1.7481170482695982,96,95,0.0592497910062472,0.047657104868595423,robust_reg,95,2,3042,0.5,0.5,calibrated
all_constraints,dlt_only,0.42105263157894735,0.49634723964864647,0.7368421052631579,0.442683459163314,75.0,96,95,0.0592497910062472,0.047657104868595423,robust_reg,95,2,3042,0.5,0.5,calibrated
Any_DLT,all_constraints,0.7051282051282052,0.45893649955381693,1.0,0.0,41.818181818181806,96,78,0.09261466314395268,0.053369355215759084,robust_reg,80,2,3042,0.5,0.5,calibrated
Blood,all_constraints,0.6666666666666666,0.47445571459117775,0.7435897435897436,0.4394771815921655,11.538461538461549,96,78,0.09261466314395268,0.053369355215759084,robust_reg,80,2,3042,0.5,0.5,calibrated
Constitutional,all_constraints,0.8205128205128205,0.386243639668214,0.9358974358974359,0.2465209134587992,14.062500000000005,96,78,0.09261466314395268,0.053369355215759084,robust_reg,80,2,3042,0.5,0.5,calibrated
Infection,all_constraints,0.782051282051282,0.41552457527885484,1.0,0.0,27.868852459016395,96,78,0.09261466314395268,0.053369355215759084,robust_reg,80,2,3042,0.5,0.5,calibrated
Gastrointestinal,all_constraints,0.6282051282051282,0.48641210572593335,0.9871794871794872,0.11322770341445958,57.14285714285715,96,78,0.09261466314395268,0.053369355215759084,robust_reg,80,2,3042,0.5,0.5,calibrated
Overall_Survival,all_constraints,10.704283823706504,1.7641785489387456,10.78571471838724,0.9917566519795264,0.760731834299768,96,78,0.09261466314395268,0.053369355215759084,robust_reg,80,2,3042,0.5,0.5,calibrated
all_constraints,all_constraints,0.46153846153846156,0.5017452060042545,0.6923076923076923,0.4645257966832583,49.999999999999986,96,78,0.09261466314395268,0.053369355215759084,robust_reg,80,2,3042,0.5,0.5,calibrated
Any_DLT,dlt_only,0.631578947368421,0.484935432836328,0.9157894736842105,0.27917652063748477,45.0,96,95,0.03504127015670141,0.031169917153531696,cp,96,2,3042,0.5,0.5,calibrated
Blood,dlt_only,0.6105263157894737,0.49021785956044767,0.8210526315789474,0.38534172091962604,34.48275862068965,96,95,0.03504127015670141,0.031169917153531696,cp,96,2,3042,0.5,0.5,calibrated
Constitutional,dlt_only,0.7263157894736842,0.4482140745926371,0.8736842105263158,0.333967295607331,20.28985507246377,96,95,0.03504127015670141,0.031169917153531696,cp,96,2,3042,0.5,0.5,calibrated
Infection,dlt_only,0.7052631578947368,0.4583430892442982,0.9473684210526315,0.22448148540588725,34.32835820895522,96,95,0.03504127015670141,0.031169917153531696,cp,96,2,3042,0.5,0.5,calibrated
Gastrointestinal,dlt_only,0.5684210526315789,0.49792402178140127,0.9473684210526315,0.22448148540588725,66.66666666666666,96,95,0.03504127015670141,0.031169917153531696,cp,96,2,3042,0.5,0.5,calibrated
Overall_Survival,dlt_only,10.686847195164717,1.788484361649838,10.812477974400549,1.0059710502410533,1.1755644760474755,96,95,0.03504127015670141,0.031169917153531696,cp,96,2,3042,0.5,0.5,calibrated
all_constraints,dlt_only,0.42105263157894735,0.49634723964864647,0.7368421052631579,0.44268345916331386,75.0,96,95,0.03504127015670141,0.031169917153531696,cp,96,2,3042,0.5,0.5,calibrated
Any_DLT,all_constraints,0.7051282051282052,0.45893649955381693,0.9871794871794872,0.11322770341445958,39.99999999999999,96,78,0.20153949409723282,0.10139469028531838,cp,87,2,3042,0.5,0.5,calibrated
Blood,all_constraints,0.6666666666666666,0.47445571459117775,0.7051282051282052,0.45893649955381693,5.7692307692307825,96,78,0.20153949409723282,0.10139469028531838,cp,87,2,3042,0.5,0.5,calibrated
Constitutional,all_constraints,0.8205128205128205,0.386243639668214,0.9358974358974359,0.2465209134587992,14.062500000000005,96,78,0.20153949409723282,0.10139469028531838,cp,87,2,3042,0.5,0.5,calibrated
Infection,all_constraints,0.782051282051282,0.41552457527885484,1.0,0.0,27.868852459016395,96,78,0.20153949409723282,0.10139469028531838,cp,87,2,3042,0.5,0.5,calibrated
Gastrointestinal,all_constraints,0.6282051282051282,0.48641210572593335,0.9743589743589743,0.1590849625452554,55.10204081632653,96,78,0.20153949409723282,0.10139469028531838,cp,87,2,3042,0.5,0.5,calibrated
Overall_Survival,all_constraints,10.704283823706504,1.7641785489387456,10.57633203544966,1.0444212177575174,-1.1953325450271843,96,78,0.20153949409723282,0.10139469028531838,cp,87,2,3042,0.5,0.5,calibrated
all_constraints,all_constraints,0.46153846153846156,0.5017452060042545,0.6538461538461539,0.478822231387317,41.666666666666664,96,78,0.20153949409723282,0.10139469028531838,cp,87,2,3042,0.5,0.5,calibrated
Any_DLT,dlt_only,0.625,0.4866642633922876,0.8958333333333334,0.30708019410902276,43.333333333333336,96,96,0.018108983834584553,0.006231753376127303,nominal,96,3,4042,0.5,0.5,calibrated
Blood,dlt_only,0.6145833333333334,0.48924843902430526,0.90625,0.2930106877878258,47.45762711864406,96,96,0.018108983834584553,0.006231753376127303,nominal,96,3,4042,0.5,0.5,calibrated
Constitutional,dlt_only,0.71875,0.45196937483581084,0.8645833333333334,0.3439642474280894,20.289855072463773,96,96,0.018108983834584553,0.006231753376127303,nominal,96,3,4042,0.5,0.5,calibrated
Infection,dlt_only,0.6979166666666666,0.4615714956689105,0.9270833333333334,0.26136450315368365,32.8358208955224,96,96,0.018108983834584553,0.006231753376127303,nominal,96,3,4042,0.5,0.5,calibrated
Gastrointestinal,dlt_only,0.5729166666666666,0.4972512161169891,0.9270833333333334,0.2613645031536837,61.81818181818183,96,96,0.018108983834584553,0.006231753376127303,nominal,96,3,4042,0.5,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,12.025668621729116,1.0011659984695869,12.488277219816245,96,96,0.018108983834584553,0.006231753376127303,nominal,96,3,4042,0.5,0.5,calibrated
all_constraints,dlt_only,0.4166666666666667,0.49559462778335206,0.7604166666666666,0.4290697812628879,82.49999999999999,96,96,0.018108983834584553,0.006231753376127303,nominal,96,3,4042,0.5,0.5,calibrated
Any_DLT,all_constraints,0.6666666666666666,0.4741373235154427,0.9195402298850575,0.2735805142573971,37.931034482758626,96,87,0.07929929097493489,0.04693213877721198,nominal,91,3,4042,0.5,0.5,calibrated
Blood,all_constraints,0.6436781609195402,0.48168820114484845,0.8850574712643678,0.3208015889133735,37.50000000000001,96,87,0.07929929097493489,0.04693213877721198,nominal,91,3,4042,0.5,0.5,calibrated
Constitutional,all_constraints,0.7701149425287356,0.4231979421765855,0.9310344827586207,0.25486446230486964,20.89552238805971,96,87,0.07929929097493489,0.04693213877721198,nominal,91,3,4042,0.5,0.5,calibrated
Infection,all_constraints,0.7471264367816092,0.43717887363044405,0.9195402298850575,0.2735805142573971,23.07692307692308,96,87,0.07929929097493489,0.04693213877721198,nominal,91,3,4042,0.5,0.5,calibrated
Gastrointestinal,all_constraints,0.5977011494252874,0.49320428606142624,0.9540229885057471,0.21064938228269575,59.61538461538459,96,87,0.07929929097493489,0.04693213877721198,nominal,91,3,4042,0.5,0.5,calibrated
Overall_Survival,all_constraints,10.814537722273027,1.7586375443021909,11.486024501821658,1.254773316066385,6.209112185772623,96,87,0.07929929097493489,0.04693213877721198,nominal,91,3,4042,0.5,0.5,calibrated
all_constraints,all_constraints,0.4482758620689655,0.5002004409781856,0.8045977011494253,0.3988087045004804,79.48717948717949,96,87,0.07929929097493489,0.04693213877721198,nominal,91,3,4042,0.5,0.5,calibrated
Any_DLT,dlt_only,0.625,0.4866642633922876,0.8854166666666666,0.320190458671962,41.666666666666664,96,96,0.02119048188130061,0.016238452073462833,robust_reg,96,3,4042,0.5,0.5,calibrated
