outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Overall_Survival,dlt_only,10.699565006685429,1.8051398564331183,11.719088860275674,1.4307712634556378,9.528647687576216,96,93,0.4361429785688718,0.17575783296116593,wrapper,93,1,2042,0.6,0.5,calibrated
all_constraints,dlt_only,0.7204301075268817,0.4512203596877334,0.8279569892473119,0.3794634631543566,14.925373134328359,96,93,0.4361429785688718,0.17575783296116593,wrapper,93,1,2042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8651685393258427,0.34347857005916343,0.9887640449438202,0.10599978800063597,14.285714285714283,96,89,9.250988153119883,10.547751186410785,wrapper,89,1,2042,0.6,0.5,calibrated
Blood,all_constraints,0.8876404494382022,0.3175975958515819,0.9101123595505618,0.28764124744526687,2.5316455696202596,96,89,9.250988153119883,10.547751186410785,wrapper,89,1,2042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8876404494382022,0.3175975958515819,0.9887640449438202,0.10599978800063597,11.392405063291143,96,89,9.250988153119883,10.547751186410785,wrapper,89,1,2042,0.6,0.5,calibrated
Infection,all_constraints,0.8876404494382022,0.3175975958515819,0.9775280898876404,0.1490521636791844,10.126582278481013,96,89,9.250988153119883,10.547751186410785,wrapper,89,1,2042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8651685393258427,0.3434785700591634,1.0,0.0,15.584415584415584,96,89,9.250988153119883,10.547751186410785,wrapper,89,1,2042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.72960312057002,1.8347241612797671,11.510508403709728,1.656728065078169,7.278044438033432,96,89,9.250988153119883,10.547751186410785,wrapper,89,1,2042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7415730337078652,0.44025018423517004,0.898876404494382,0.3032004969797108,21.212121212121204,96,89,9.250988153119883,10.547751186410785,wrapper,89,1,2042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8695652173913043,0.3386265505758479,1.0,0.0,15.000000000000004,96,92,0.5104796762267748,0.7640157230570962,wrapper,92,2,3042,0.6,0.5,calibrated
Blood,dlt_only,0.8695652173913043,0.3386265505758479,1.0,0.0,15.000000000000004,96,92,0.5104796762267748,0.7640157230570962,wrapper,92,2,3042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8913043478260869,0.312962510100078,0.9782608695652174,0.14662959759729013,9.756097560975615,96,92,0.5104796762267748,0.7640157230570962,wrapper,92,2,3042,0.6,0.5,calibrated
Infection,dlt_only,0.8913043478260869,0.31296251010007803,1.0,0.0,12.195121951219518,96,92,0.5104796762267748,0.7640157230570962,wrapper,92,2,3042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8804347826086957,0.32623025995934074,1.0,0.0,13.580246913580243,96,92,0.5104796762267748,0.7640157230570962,wrapper,92,2,3042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.682094152649631,1.809296004996997,11.001702944138795,1.0444216674070392,2.9920050031564966,96,92,0.5104796762267748,0.7640157230570962,wrapper,92,2,3042,0.6,0.5,calibrated
all_constraints,dlt_only,0.7282608695652174,0.4472937149826407,0.9782608695652174,0.14662959759729013,34.32835820895522,96,92,0.5104796762267748,0.7640157230570962,wrapper,92,2,3042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8602150537634409,0.3486432663371334,1.0,0.0,16.249999999999996,96,93,4.368840200205644,7.056702657140561,wrapper,93,2,3042,0.6,0.5,calibrated
Blood,all_constraints,0.8709677419354839,0.3370526488229122,1.0,0.0,14.814814814814813,96,93,4.368840200205644,7.056702657140561,wrapper,93,2,3042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8817204301075269,0.32468922819237606,0.978494623655914,0.1458479422322764,10.975609756097564,96,93,4.368840200205644,7.056702657140561,wrapper,93,2,3042,0.6,0.5,calibrated
Infection,all_constraints,0.8817204301075269,0.324689228192376,1.0,0.0,13.414634146341463,96,93,4.368840200205644,7.056702657140561,wrapper,93,2,3042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8709677419354839,0.3370526488229122,1.0,0.0,14.814814814814813,96,93,4.368840200205644,7.056702657140561,wrapper,93,2,3042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.694856233158934,1.8036399090104975,11.042004401021451,1.0638095276723156,3.245935805908262,96,93,4.368840200205644,7.056702657140561,wrapper,93,2,3042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7204301075268817,0.4512203596877334,0.978494623655914,0.1458479422322764,35.82089552238806,96,93,4.368840200205644,7.056702657140561,wrapper,93,2,3042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.4203466773033142,0.23090601009803843,wrapper,96,3,4042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,0.9270833333333334,0.2613645031536837,5.952380952380957,96,96,0.4203466773033142,0.23090601009803843,wrapper,96,3,4042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.4203466773033142,0.23090601009803843,wrapper,96,3,4042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.4203466773033142,0.23090601009803843,wrapper,96,3,4042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.4203466773033142,0.23090601009803843,wrapper,96,3,4042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.973502604052603,1.096147703164914,12.000315540309595,96,96,0.4203466773033142,0.23090601009803843,wrapper,96,3,4042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.84375,0.36499819754421575,20.89552238805971,96,96,0.4203466773033142,0.23090601009803843,wrapper,96,3,4042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,0.8958333333333334,0.30708019410902276,4.878048780487814,96,96,3.7781293938557305,2.9232918390222458,wrapper,96,3,4042,0.6,0.5,calibrated
Blood,all_constraints,0.875,0.33245498310218435,0.6041666666666666,0.4915960401250875,-30.952380952380956,96,96,3.7781293938557305,2.9232918390222458,wrapper,96,3,4042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,3.7781293938557305,2.9232918390222458,wrapper,96,3,4042,0.6,0.5,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,0.8541666666666666,0.3547917600261542,-1.2048192771084423,96,96,3.7781293938557305,2.9232918390222458,wrapper,96,3,4042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,3.7781293938557305,2.9232918390222458,wrapper,96,3,4042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,12.205624377075182,1.2505977669702946,14.17158594313271,96,96,3.7781293938557305,2.9232918390222458,wrapper,96,3,4042,0.6,0.5,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.53125,0.501642040544954,-23.88059701492537,96,96,3.7781293938557305,2.9232918390222458,wrapper,96,3,4042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.4360663866003354,0.21458145610172769,wrapper,94,4,5042,0.6,0.5,calibrated
Blood,dlt_only,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.4360663866003354,0.21458145610172769,wrapper,94,4,5042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8723404255319149,0.3354997092507591,0.9468085106382979,0.2256184464259304,8.53658536585365,96,94,0.4360663866003354,0.21458145610172769,wrapper,94,4,5042,0.6,0.5,calibrated
Infection,dlt_only,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.4360663866003354,0.21458145610172769,wrapper,94,4,5042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.4360663866003354,0.21458145610172769,wrapper,94,4,5042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.692650261764873,1.793651448453121,10.768125665995493,1.164851134701051,0.7058624605024912,96,94,0.4360663866003354,0.21458145610172769,wrapper,94,4,5042,0.6,0.5,calibrated
all_constraints,dlt_only,0.7127659574468085,0.45489784805160016,0.9468085106382979,0.2256184464259304,32.83582089552239,96,94,0.4360663866003354,0.21458145610172769,wrapper,94,4,5042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.9069767441860465,0.29216864496359496,1.0,0.0,10.256410256410263,96,86,13.710978167752424,16.165118691192973,wrapper,86,4,5042,0.6,0.5,calibrated
Blood,all_constraints,0.872093023255814,0.33594508052243144,1.0,0.0,14.666666666666668,96,86,13.710978167752424,16.165118691192973,wrapper,86,4,5042,0.6,0.5,calibrated
Constitutional,all_constraints,0.9186046511627907,0.2750450777629762,1.0,0.0,8.86075949367089,96,86,13.710978167752424,16.165118691192973,wrapper,86,4,5042,0.6,0.5,calibrated
Infection,all_constraints,0.9302325581395349,0.2562488530553892,1.0,0.0,7.500000000000002,96,86,13.710978167752424,16.165118691192973,wrapper,86,4,5042,0.6,0.5,calibrated
