method,constraint_mode,outcome,rhs,prescribed_mean,prescribed_sd,worst_case,low_quantile,given_mean,n_realizations
robust_reg,all_constraints,Overall_Survival,0.6,11.74235500767527,0.3667049821238623,10.52063030962037,11.249802835633059,10.738074819794347,30.0
robust_reg,all_constraints,all_constraints,0.6,0.8888940245483965,0.1886932998229147,0.23809523809523808,0.6640449438202247,0.72541098972583,30.0
cp,dlt_only,Any_DLT,0.6,0.991943345695513,0.016677685081183537,0.9270833333333334,0.9766843971631205,0.8537464814730469,30.0
cp,dlt_only,Blood,0.6,0.9708910778576503,0.06476576773193159,0.71875,0.8819813829787234,0.875041921732604,30.0
cp,dlt_only,Constitutional,0.6,0.9442187289771834,0.02381199597239337,0.8958333333333334,0.9166666666666666,0.8677654294496299,30.0
cp,dlt_only,Infection,0.6,0.9870599134246049,0.036346498879549244,0.8125,0.9564937943262412,0.8663467462940072,30.0
cp,dlt_only,Gastrointestinal,0.6,0.991264153291029,0.018709492176121834,0.9270833333333334,0.9768859649122807,0.8638603400672658,30.0
cp,dlt_only,Overall_Survival,0.6,11.6313564905885,0.4036722929013819,10.664014210023009,10.98677606564857,10.692795707395256,30.0
cp,dlt_only,all_constraints,0.6,0.9119512849581904,0.07317494803366965,0.6770833333333334,0.7841111873713109,0.7009182250490851,30.0
cp,all_constraints,Any_DLT,0.6,0.9957398316970546,0.012361697962580392,0.946236559139785,0.9892356241234221,0.8718032055252299,30.0
cp,all_constraints,Blood,0.6,0.9731154784641701,0.0669829673374672,0.6947368421052632,0.9128048780487805,0.8777014231572614,30.0
cp,all_constraints,Constitutional,0.6,0.9689209915358674,0.02696819327405414,0.8924731182795699,0.9348245614035088,0.8860243127418573,30.0
cp,all_constraints,Infection,0.6,0.9906118767132714,0.016743969315517485,0.9375,0.9676644736842105,0.8889346699032266,30.0
cp,all_constraints,Gastrointestinal,0.6,0.9942541116003708,0.012826672638727468,0.9468085106382979,0.9875255362614913,0.8783115547858812,30.0
cp,all_constraints,Overall_Survival,0.6,11.293048230988521,0.5121350162515609,10.52041999090728,10.60433048312533,10.738074819794347,30.0
cp,all_constraints,all_constraints,0.6,0.9377021128537405,0.07238279227579453,0.6421052631578947,0.8813532651455547,0.72541098972583,30.0
