method,constraint_mode,outcome,rhs,prescribed_mean,prescribed_sd,worst_case,low_quantile,given_mean,n_realizations
robust_reg,all_constraints,Blood,0.5,0.940734058022102,0.062359101261512895,0.8023255813953488,0.8711416490486258,0.651627081585354,10.0
robust_reg,all_constraints,Constitutional,0.5,0.9494492095906834,0.03530560635994321,0.8928571428571429,0.9074675324675324,0.7959522619944621,10.0
robust_reg,all_constraints,Infection,0.5,0.9693963400572855,0.021926135067640504,0.9240506329113924,0.9378596087456847,0.7538247039117538,10.0
robust_reg,all_constraints,Gastrointestinal,0.5,0.9901848249422087,0.011386691498810952,0.9746835443037974,0.9746835443037974,0.6321142726089752,10.0
robust_reg,all_constraints,Overall_Survival,0.5,11.413726170873536,0.48924860709326806,10.606616723832223,10.68756970465594,10.79593625155342,10.0
robust_reg,all_constraints,all_constraints,0.5,0.8829916972727038,0.07314842929963782,0.7209302325581395,0.812599352369738,0.47452467554634953,10.0
cp,dlt_only,Any_DLT,0.5,0.9060956157295067,0.0724892346792883,0.7926829268292683,0.8031813361611877,0.6425859413065533,10.0
cp,dlt_only,Blood,0.5,0.8819833585202419,0.08044584201503827,0.7692307692307693,0.7714882943143813,0.6255111842253526,10.0
cp,dlt_only,Constitutional,0.5,0.8718625882259781,0.031251446356975195,0.8170731707317073,0.838090295796575,0.7378269547366827,10.0
cp,dlt_only,Infection,0.5,0.922263029055558,0.05392057061906897,0.8170731707317073,0.8545334040296925,0.7135012158953267,10.0
cp,dlt_only,Gastrointestinal,0.5,0.9167539975189684,0.04067010681559377,0.8292682926829268,0.8584587441619097,0.5877705545121968,10.0
cp,dlt_only,Overall_Survival,0.5,11.162608062482008,0.4511350208149744,10.537158410407118,10.800729432212716,10.691638823654014,10.0
cp,dlt_only,all_constraints,0.5,0.7419907451909352,0.09653777882910843,0.5957446808510638,0.619330565646082,0.43590972954739904,10.0
cp,all_constraints,Any_DLT,0.5,0.9666806934982735,0.025174857123408192,0.9367088607594937,0.9391254315304949,0.6784723595288685,10.0
cp,all_constraints,Blood,0.5,0.9039097185976829,0.07016460863103587,0.7790697674418605,0.8279069767441861,0.651627081585354,10.0
cp,all_constraints,Constitutional,0.5,0.9550127894906877,0.03786767887620436,0.9047619047619048,0.9067552602436323,0.7959522619944621,10.0
cp,all_constraints,Infection,0.5,0.9638746855056365,0.03815657862973547,0.873015873015873,0.9327561327561328,0.7538247039117538,10.0
cp,all_constraints,Gastrointestinal,0.5,0.9686176615068071,0.035866820296163664,0.8928571428571429,0.9211038961038961,0.6321142726089752,10.0
cp,all_constraints,Overall_Survival,0.5,11.057593373075846,0.3229387017960926,10.647439052098527,10.64940119768303,10.79593625155342,10.0
cp,all_constraints,all_constraints,0.5,0.825875997116243,0.08872600845791526,0.686046511627907,0.7367864693446089,0.47452467554634953,10.0
nominal,dlt_only,Any_DLT,0.6,0.9540322580645162,0.11828867012483207,0.6236559139784946,0.8967405913978495,0.8539793525509036,10.0
nominal,dlt_only,Blood,0.6,0.8892809139784946,0.2504988299931705,0.23655913978494625,0.6330309139784946,0.8750028597574925,10.0
nominal,dlt_only,Constitutional,0.6,0.9452635266529399,0.024987540425099323,0.9032258064516129,0.9153225806451613,0.86877502287806,10.0
nominal,dlt_only,Infection,0.6,0.926108870967742,0.20239868588258283,0.3548387096774194,0.8604838709677419,0.8655606554564172,10.0
nominal,dlt_only,Gastrointestinal,0.6,0.9989247311827956,0.0034002985593208353,0.989247311827957,0.9989247311827957,0.864485386639213,10.0
nominal,dlt_only,Overall_Survival,0.6,11.821631560311415,0.471907112188337,10.938233012369064,10.986169533954664,10.688149931413268,10.0
nominal,dlt_only,all_constraints,0.6,0.8409624513841226,0.25459597026470054,0.1935483870967742,0.5537298387096774,0.700678477465111,10.0
nominal,all_constraints,Any_DLT,0.6,0.9646671455938698,0.09023701900708678,0.7126436781609196,0.9212643678160919,0.8718611600093512,10.0
nominal,all_constraints,Blood,0.6,0.8898370875046349,0.24679601968739054,0.25287356321839083,0.6252873563218391,0.8790717740796558,10.0
nominal,all_constraints,Constitutional,0.6,0.9581576691178096,0.02689144381996482,0.9270833333333334,0.9270833333333334,0.8850374995362724,10.0
nominal,all_constraints,Infection,0.6,0.930265727351378,0.18756771549875964,0.40229885057471265,0.8602298850574712,0.8861568068127758,10.0
nominal,all_constraints,Gastrointestinal,0.6,0.9988372093023254,0.0036770670467074244,0.9883720930232558,0.9988372093023256,0.8771698986179457,10.0
nominal,all_constraints,Overall_Survival,0.6,11.786133327891632,0.4646349163520565,10.929097200549352,10.978535185984793,10.732655684445248,10.0
nominal,all_constraints,all_constraints,0.6,0.841053709219789,0.2529082768107333,0.20689655172413793,0.5406896551724137,0.7237903069886577,10.0
robust_reg,dlt_only,Any_DLT,0.6,0.9259408602150538,0.14814261355077338,0.6344086021505376,0.6540658602150538,0.8539793525509036,10.0
