outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs
Overall_Survival,all_constraints,10.8275528726922,1.7482820075519385,11.609552654915705,1.372222316965688,7.222313217197575,96,88,0.21353872368733087,0.14486291510679128,cp,88,0,1042,0.6
all_constraints,all_constraints,0.75,0.4354941703556927,0.9772727272727273,0.14988675627759449,30.303030303030308,96,88,0.21353872368733087,0.14486291510679128,cp,88,0,1042,0.6
Any_DLT,dlt_only,0.8526315789473684,0.35635331059341196,0.9473684210526315,0.22448148540588725,11.111111111111105,96,95,0.2873457248012225,0.0769225115625064,cp,95,1,2042,0.6
Blood,dlt_only,0.8736842105263158,0.33396729560733096,0.7578947368421053,0.4306301536438475,-13.253012048192772,96,95,0.2873457248012225,0.0769225115625064,cp,95,1,2042,0.6
Constitutional,dlt_only,0.8736842105263158,0.333967295607331,0.9368421052631579,0.24453717969020553,7.228915662650599,96,95,0.2873457248012225,0.0769225115625064,cp,95,1,2042,0.6
Infection,dlt_only,0.8631578947368421,0.34550383548659225,0.8526315789473684,0.3563533105934119,-1.219512195121955,96,95,0.2873457248012225,0.0769225115625064,cp,95,1,2042,0.6
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,0.9789473684210527,0.1443214031708876,13.414634146341466,96,95,0.2873457248012225,0.0769225115625064,cp,95,1,2042,0.6
Overall_Survival,dlt_only,10.693736232232505,1.7885985250798564,11.62696003571211,1.323548262026292,8.726826463764178,96,95,0.2873457248012225,0.0769225115625064,cp,95,1,2042,0.6
all_constraints,dlt_only,0.7052631578947368,0.4583430892442982,0.6421052631578947,0.48192410176875505,-8.955223880597012,96,95,0.2873457248012225,0.0769225115625064,cp,95,1,2042,0.6
Any_DLT,all_constraints,0.8850574712643678,0.3208015889133736,0.9885057471264368,0.10721125348377945,11.688311688311686,96,87,0.9031340355674425,0.6831078000266986,cp,87,1,2042,0.6
Blood,all_constraints,0.8735632183908046,0.3342676027665394,0.9885057471264368,0.10721125348377945,13.157894736842103,96,87,0.9031340355674425,0.6831078000266986,cp,87,1,2042,0.6
Constitutional,all_constraints,0.9080459770114943,0.2906361870283388,0.9885057471264368,0.10721125348377945,8.860759493670889,96,87,0.9031340355674425,0.6831078000266986,cp,87,1,2042,0.6
Infection,all_constraints,0.9080459770114943,0.2906361870283388,0.9885057471264368,0.10721125348377945,8.860759493670889,96,87,0.9031340355674425,0.6831078000266986,cp,87,1,2042,0.6
Gastrointestinal,all_constraints,0.896551724137931,0.3063089623779221,1.0,0.0,11.538461538461537,96,87,0.9031340355674425,0.6831078000266986,cp,87,1,2042,0.6
Overall_Survival,all_constraints,10.781770651643969,1.7731612050089582,10.983075429805583,1.57725098943968,1.8670845881044544,96,87,0.9031340355674425,0.6831078000266986,cp,87,1,2042,0.6
all_constraints,all_constraints,0.7471264367816092,0.43717887363044405,0.9885057471264368,0.10721125348377945,32.307692307692314,96,87,0.9031340355674425,0.6831078000266986,cp,87,1,2042,0.6
Any_DLT,dlt_only,0.8695652173913043,0.33862655057584784,1.0,0.0,15.000000000000004,96,92,0.09988587349653244,0.06681469001699691,cp,92,2,3042,0.6
Blood,dlt_only,0.8695652173913043,0.3386265505758479,1.0,0.0,15.000000000000004,96,92,0.09988587349653244,0.06681469001699691,cp,92,2,3042,0.6
Constitutional,dlt_only,0.8913043478260869,0.312962510100078,0.9456521739130435,0.22794497286530102,6.097560975609759,96,92,0.09988587349653244,0.06681469001699691,cp,92,2,3042,0.6
Infection,dlt_only,0.8913043478260869,0.31296251010007803,1.0,0.0,12.195121951219518,96,92,0.09988587349653244,0.06681469001699691,cp,92,2,3042,0.6
Gastrointestinal,dlt_only,0.8804347826086957,0.32623025995934074,1.0,0.0,13.580246913580243,96,92,0.09988587349653244,0.06681469001699691,cp,92,2,3042,0.6
Overall_Survival,dlt_only,10.699849197926865,1.8128765869559789,10.852711466135869,1.0860060852663227,1.4286394638031141,96,92,0.09988587349653244,0.06681469001699691,cp,92,2,3042,0.6
all_constraints,dlt_only,0.7282608695652174,0.4472937149826407,0.9456521739130435,0.22794497286530102,29.85074626865671,96,92,0.09988587349653244,0.06681469001699691,cp,92,2,3042,0.6
Any_DLT,all_constraints,0.851063829787234,0.35793454103634004,0.9787234042553191,0.14507865158346242,14.999999999999995,96,94,0.5794651259978613,0.3571390519406866,cp,94,2,3042,0.6
Blood,all_constraints,0.8723404255319149,0.3354997092507591,0.9893617021276596,0.10314212462587934,13.414634146341463,96,94,0.5794651259978613,0.3571390519406866,cp,94,2,3042,0.6
Constitutional,all_constraints,0.8829787234042553,0.32316921825641187,0.9574468085106383,0.2029298102618999,8.433734939759042,96,94,0.5794651259978613,0.3571390519406866,cp,94,2,3042,0.6
Infection,all_constraints,0.8723404255319149,0.3354997092507591,0.9787234042553191,0.14507865158346242,12.195121951219503,96,94,0.5794651259978613,0.3571390519406866,cp,94,2,3042,0.6
Gastrointestinal,all_constraints,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.5794651259978613,0.3571390519406866,cp,94,2,3042,0.6
Overall_Survival,all_constraints,10.703259509290463,1.7957658489370125,10.883600599029196,1.0805348801654602,1.6849174738050186,96,94,0.5794651259978613,0.3571390519406866,cp,94,2,3042,0.6
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9361702127659575,0.24576020475855118,31.343283582089562,96,94,0.5794651259978613,0.3571390519406866,cp,94,2,3042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9791666666666666,0.14357588616379596,14.634146341463415,96,96,0.11441598832607269,0.06623478433146349,cp,96,3,4042,0.6
Blood,dlt_only,0.875,0.33245498310218435,0.6875,0.46594555814804667,-21.428571428571427,96,96,0.11441598832607269,0.06623478433146349,cp,96,3,4042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.11441598832607269,0.06623478433146349,cp,96,3,4042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9270833333333334,0.2613645031536837,7.228915662650602,96,96,0.11441598832607269,0.06623478433146349,cp,96,3,4042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.11441598832607269,0.06623478433146349,cp,96,3,4042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.93132554843092,1.4335641257259137,11.605790755507616,96,96,0.11441598832607269,0.06623478433146349,cp,96,3,4042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.59375,0.49371044145328746,-14.925373134328353,96,96,0.11441598832607269,0.06623478433146349,cp,96,3,4042,0.6
Any_DLT,all_constraints,0.8709677419354839,0.33705264882291225,0.978494623655914,0.14584794223227637,12.34567901234568,96,93,0.23698167502880096,0.15405774032010333,cp,93,3,4042,0.6
Blood,all_constraints,0.8817204301075269,0.32468922819237606,0.7526881720430108,0.4337880162138561,-14.634146341463413,96,93,0.23698167502880096,0.15405774032010333,cp,93,3,4042,0.6
Constitutional,all_constraints,0.8817204301075269,0.32468922819237606,1.0,0.0,13.414634146341463,96,93,0.23698167502880096,0.15405774032010333,cp,93,3,4042,0.6
Infection,all_constraints,0.8817204301075269,0.32468922819237606,0.967741935483871,0.17764234361221223,9.756097560975613,96,93,0.23698167502880096,0.15405774032010333,cp,93,3,4042,0.6
Gastrointestinal,all_constraints,0.8817204301075269,0.32468922819237606,0.978494623655914,0.14584794223227637,10.975609756097564,96,93,0.23698167502880096,0.15405774032010333,cp,93,3,4042,0.6
Overall_Survival,all_constraints,10.755349673932171,1.7447772840968956,11.827528733087647,1.474172737068516,9.96879777655323,96,93,0.23698167502880096,0.15405774032010333,cp,93,3,4042,0.6
all_constraints,all_constraints,0.7204301075268817,0.4512203596877334,0.7204301075268817,0.4512203596877334,0.0,96,93,0.23698167502880096,0.15405774032010333,cp,93,3,4042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.14073449869950613,0.04594224410413195,cp,96,4,5042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.14073449869950613,0.04594224410413195,cp,96,4,5042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.14073449869950613,0.04594224410413195,cp,96,4,5042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.14073449869950613,0.04594224410413195,cp,96,4,5042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.14073449869950613,0.04594224410413195,cp,96,4,5042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,10.480920887570576,0.95058674296639,-1.9613152993665908,96,96,0.14073449869950613,0.04594224410413195,cp,96,4,5042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.14073449869950613,0.04594224410413195,cp,96,4,5042,0.6
Any_DLT,all_constraints,0.8902439024390244,0.3145091241282065,1.0,0.0,12.32876712328767,96,82,0.39205969373385113,0.1900373653859069,cp,82,4,5042,0.6
Blood,all_constraints,0.8902439024390244,0.3145091241282065,1.0,0.0,12.32876712328767,96,82,0.39205969373385113,0.1900373653859069,cp,82,4,5042,0.6
Constitutional,all_constraints,0.9024390243902439,0.2985461106541011,0.9390243902439024,0.24075811208259257,4.0540540540540455,96,82,0.39205969373385113,0.1900373653859069,cp,82,4,5042,0.6
Infection,all_constraints,0.9146341463414634,0.28114490408192994,1.0,0.0,9.33333333333333,96,82,0.39205969373385113,0.1900373653859069,cp,82,4,5042,0.6
Gastrointestinal,all_constraints,0.8902439024390244,0.31450912412820653,1.0,0.0,12.32876712328767,96,82,0.39205969373385113,0.1900373653859069,cp,82,4,5042,0.6
Overall_Survival,all_constraints,10.788317667715715,1.8343865566180204,10.346584047635925,1.0103141445147794,-4.094555181682194,96,82,0.39205969373385113,0.1900373653859069,cp,82,4,5042,0.6
all_constraints,all_constraints,0.7439024390243902,0.4391623791977401,0.9390243902439024,0.24075811208259257,26.229508196721305,96,82,0.39205969373385113,0.1900373653859069,cp,82,4,5042,0.6
Any_DLT,dlt_only,0.8526315789473684,0.35635331059341196,0.9578947368421052,0.20189472049435528,12.345679012345679,96,95,0.10344198842843373,0.05051770518309146,cp,95,5,6042,0.6
Blood,dlt_only,0.8736842105263158,0.33396729560733096,0.9473684210526315,0.22448148540588725,8.433734939759024,96,95,0.10344198842843373,0.05051770518309146,cp,95,5,6042,0.6
Constitutional,dlt_only,0.8631578947368421,0.34550383548659225,0.9368421052631579,0.24453717969020555,8.536585365853659,96,95,0.10344198842843373,0.05051770518309146,cp,95,5,6042,0.6
Infection,dlt_only,0.8631578947368421,0.34550383548659225,0.9789473684210527,0.1443214031708876,13.414634146341466,96,95,0.10344198842843373,0.05051770518309146,cp,95,5,6042,0.6
Gastrointestinal,dlt_only,0.8631578947368421,0.34550383548659225,0.968421052631579,0.1758040240472914,12.19512195121951,96,95,0.10344198842843373,0.05051770518309146,cp,95,5,6042,0.6
Overall_Survival,dlt_only,10.70978762534661,1.7788508773193075,10.784564051713703,1.1646884749343407,0.6982064349261328,96,95,0.10344198842843373,0.05051770518309146,cp,95,5,6042,0.6
all_constraints,dlt_only,0.6947368421052632,0.462961884615724,0.8736842105263158,0.333967295607331,25.757575757575758,96,95,0.10344198842843373,0.05051770518309146,cp,95,5,6042,0.6
Any_DLT,all_constraints,0.8631578947368421,0.34550383548659225,0.9263157894736842,0.2626422720087394,7.317073170731704,96,95,0.2651657635966937,0.08674362553929663,cp,95,5,6042,0.6
Blood,all_constraints,0.8736842105263158,0.33396729560733096,0.7368421052631579,0.44268345916331386,-15.662650602409649,96,95,0.2651657635966937,0.08674362553929663,cp,95,5,6042,0.6
Constitutional,all_constraints,0.8631578947368421,0.34550383548659225,0.9789473684210527,0.14432140317088762,13.414634146341466,96,95,0.2651657635966937,0.08674362553929663,cp,95,5,6042,0.6
Infection,all_constraints,0.8736842105263158,0.333967295607331,0.7578947368421053,0.43063015364384744,-13.253012048192772,96,95,0.2651657635966937,0.08674362553929663,cp,95,5,6042,0.6
Gastrointestinal,all_constraints,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.2651657635966937,0.08674362553929663,cp,95,5,6042,0.6
Overall_Survival,all_constraints,10.682237553712463,1.7869696324041837,10.749262538147253,0.8796282243650073,0.6274433057472688,96,95,0.2651657635966937,0.08674362553929663,cp,95,5,6042,0.6
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.6736842105263158,0.4713517289748864,-4.477611940298506,96,95,0.2651657635966937,0.08674362553929663,cp,95,5,6042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9583333333333334,0.20087527770480484,12.195121951219523,96,96,0.06092238426208496,0.01731747924642242,cp,96,6,7042,0.6
Blood,dlt_only,0.875,0.33245498310218435,0.9166666666666666,0.27783625115549687,4.761904761904757,96,96,0.06092238426208496,0.01731747924642242,cp,96,6,7042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.06092238426208496,0.01731747924642242,cp,96,6,7042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.8958333333333334,0.3070801941090227,3.614457831325301,96,96,0.06092238426208496,0.01731747924642242,cp,96,6,7042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.9375,0.2433321316961438,8.43373493975903,96,96,0.06092238426208496,0.01731747924642242,cp,96,6,7042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.107506544356033,1.2457998480293815,3.899775944665093,96,96,0.06092238426208496,0.01731747924642242,cp,96,6,7042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.8229166666666666,0.3837431066870447,17.910447761194032,96,96,0.06092238426208496,0.01731747924642242,cp,96,6,7042,0.6
Any_DLT,all_constraints,0.9024390243902439,0.2985461106541011,1.0,0.0,10.810810810810809,96,82,0.5594997778534889,0.28743801530079083,cp,82,6,7042,0.6
Blood,all_constraints,0.8902439024390244,0.3145091241282064,1.0,0.0,12.32876712328767,96,82,0.5594997778534889,0.28743801530079083,cp,82,6,7042,0.6
Constitutional,all_constraints,0.9146341463414634,0.28114490408192994,0.9878048780487805,0.11043152607484653,7.999999999999996,96,82,0.5594997778534889,0.28743801530079083,cp,82,6,7042,0.6
Infection,all_constraints,0.926829268292683,0.262019121198305,1.0,0.0,7.894736842105258,96,82,0.5594997778534889,0.28743801530079083,cp,82,6,7042,0.6
Gastrointestinal,all_constraints,0.8902439024390244,0.31450912412820653,1.0,0.0,12.32876712328767,96,82,0.5594997778534889,0.28743801530079083,cp,82,6,7042,0.6
Overall_Survival,all_constraints,10.763221345612822,1.8349859503637218,10.424073734622771,0.9175663311070689,-3.1509861230187335,96,82,0.5594997778534889,0.28743801530079083,cp,82,6,7042,0.6
all_constraints,all_constraints,0.7682926829268293,0.4245194956277292,0.9878048780487805,0.11043152607484653,28.57142857142857,96,82,0.5594997778534889,0.28743801530079083,cp,82,6,7042,0.6
Any_DLT,dlt_only,0.8526315789473684,0.35635331059341196,1.0,0.0,17.283950617283953,96,95,0.14138821760813394,0.04423516700670933,cp,95,7,8042,0.6
Blood,dlt_only,0.8736842105263158,0.33396729560733096,1.0,0.0,14.457831325301198,96,95,0.14138821760813394,0.04423516700670933,cp,95,7,8042,0.6
Constitutional,dlt_only,0.8736842105263158,0.333967295607331,0.9263157894736842,0.26264227200873946,6.024096385542162,96,95,0.14138821760813394,0.04423516700670933,cp,95,7,8042,0.6
Infection,dlt_only,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.14138821760813394,0.04423516700670933,cp,95,7,8042,0.6
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.14138821760813394,0.04423516700670933,cp,95,7,8042,0.6
Overall_Survival,dlt_only,10.693736232232505,1.7885985250798564,10.71102734448108,1.129349993109467,0.16169383527954498,96,95,0.14138821760813394,0.04423516700670933,cp,95,7,8042,0.6
all_constraints,dlt_only,0.7052631578947368,0.4583430892442982,0.9263157894736842,0.26264227200873946,31.34328358208956,96,95,0.14138821760813394,0.04423516700670933,cp,95,7,8042,0.6
Any_DLT,all_constraints,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.19809405008951822,0.03753448975121793,cp,94,7,8042,0.6
Blood,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.19809405008951822,0.03753448975121793,cp,94,7,8042,0.6
Constitutional,all_constraints,0.8723404255319149,0.3354997092507591,0.9787234042553191,0.14507865158346242,12.195121951219503,96,94,0.19809405008951822,0.03753448975121793,cp,94,7,8042,0.6
Infection,all_constraints,0.8723404255319149,0.3354997092507591,0.9787234042553191,0.14507865158346242,12.195121951219503,96,94,0.19809405008951822,0.03753448975121793,cp,94,7,8042,0.6
Gastrointestinal,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.19809405008951822,0.03753448975121793,cp,94,7,8042,0.6
Overall_Survival,all_constraints,10.735500143503824,1.7627770616918168,11.710438252665124,1.1224792906907577,9.08144097740287,96,94,0.19809405008951822,0.03753448975121793,cp,94,7,8042,0.6
all_constraints,all_constraints,0.7021276595744681,0.45977524275495457,0.9574468085106383,0.2029298102618999,36.36363636363637,96,94,0.19809405008951822,0.03753448975121793,cp,94,7,8042,0.6
Any_DLT,dlt_only,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.12045612186193466,0.04915198319243551,cp,95,8,9042,0.6
Blood,dlt_only,0.8736842105263158,0.33396729560733096,1.0,0.0,14.457831325301198,96,95,0.12045612186193466,0.04915198319243551,cp,95,8,9042,0.6
Constitutional,dlt_only,0.8736842105263158,0.333967295607331,0.9368421052631579,0.24453717969020553,7.228915662650599,96,95,0.12045612186193466,0.04915198319243551,cp,95,8,9042,0.6
Infection,dlt_only,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.12045612186193466,0.04915198319243551,cp,95,8,9042,0.6
Gastrointestinal,dlt_only,0.8736842105263158,0.333967295607331,0.9894736842105263,0.10259783520851541,13.25301204819276,96,95,0.12045612186193466,0.04915198319243551,cp,95,8,9042,0.6
Overall_Survival,dlt_only,10.725087536752348,1.7563102885413053,10.489420684946685,0.9644937848060732,-2.1973419890335424,96,95,0.12045612186193466,0.04915198319243551,cp,95,8,9042,0.6
all_constraints,dlt_only,0.7052631578947368,0.4583430892442982,0.9368421052631579,0.24453717969020553,32.835820895522396,96,95,0.12045612186193466,0.04915198319243551,cp,95,8,9042,0.6
Any_DLT,all_constraints,0.8764044943820225,0.3309842319473132,1.0,0.0,14.102564102564099,96,89,0.03983089824517568,0.02901736774376169,cp,89,8,9042,0.6
Blood,all_constraints,0.8876404494382022,0.3175975958515819,1.0,0.0,12.658227848101271,96,89,0.03983089824517568,0.02901736774376169,cp,89,8,9042,0.6
Constitutional,all_constraints,0.898876404494382,0.3032004969797108,0.9887640449438202,0.10599978800063597,10.000000000000002,96,89,0.03983089824517568,0.02901736774376169,cp,89,8,9042,0.6
Infection,all_constraints,0.8876404494382022,0.3175975958515819,1.0,0.0,12.658227848101271,96,89,0.03983089824517568,0.02901736774376169,cp,89,8,9042,0.6
Gastrointestinal,all_constraints,0.8764044943820225,0.3309842319473132,0.9887640449438202,0.10599978800063597,12.820512820512812,96,89,0.03983089824517568,0.02901736774376169,cp,89,8,9042,0.6
Overall_Survival,all_constraints,10.813709188296345,1.7423718483299,11.857944861106647,1.073837692217146,9.65659104223439,96,89,0.03983089824517568,0.02901736774376169,cp,89,8,9042,0.6
all_constraints,all_constraints,0.7415730337078652,0.44025018423517004,0.9775280898876404,0.14905216367918436,31.818181818181806,96,89,0.03983089824517568,0.02901736774376169,cp,89,8,9042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9583333333333334,0.2008752777048049,12.195121951219523,96,96,0.12362245221932729,0.0984039422189587,cp,96,9,10042,0.6
Blood,dlt_only,0.875,0.33245498310218435,0.7916666666666666,0.408248290463863,-9.523809523809529,96,96,0.12362245221932729,0.0984039422189587,cp,96,9,10042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.12362245221932729,0.0984039422189587,cp,96,9,10042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.90625,0.2930106877878258,4.81927710843373,96,96,0.12362245221932729,0.0984039422189587,cp,96,9,10042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.12362245221932729,0.0984039422189587,cp,96,9,10042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.574199900413154,1.4979174016423866,8.265232308392122,96,96,0.12362245221932729,0.0984039422189587,cp,96,9,10042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.78125,0.41556872887773044,11.940298507462693,96,96,0.12362245221932729,0.0984039422189587,cp,96,9,10042,0.6
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.17621023456255594,0.1360805555011714,cp,96,9,10042,0.6
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.17621023456255594,0.1360805555011714,cp,96,9,10042,0.6
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.17621023456255594,0.1360805555011714,cp,96,9,10042,0.6
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.17621023456255594,0.1360805555011714,cp,96,9,10042,0.6
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.17621023456255594,0.1360805555011714,cp,96,9,10042,0.6
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.522715354077038,1.2485849536681732,7.783645121603269,96,96,0.17621023456255594,0.1360805555011714,cp,96,9,10042,0.6
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.17621023456255594,0.1360805555011714,cp,96,9,10042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.152174174785614,0.03922924998844916,cp,96,10,11042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.152174174785614,0.03922924998844916,cp,96,10,11042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.152174174785614,0.03922924998844916,cp,96,10,11042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9895833333333334,0.10206207261596574,14.457831325301203,96,96,0.152174174785614,0.03922924998844916,cp,96,10,11042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.9375,0.2433321316961438,8.43373493975903,96,96,0.152174174785614,0.03922924998844916,cp,96,10,11042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.03816145731318,1.12433658425931,3.2511210032663205,96,96,0.152174174785614,0.03922924998844916,cp,96,10,11042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.8958333333333334,0.3070801941090227,28.358208955223894,96,96,0.152174174785614,0.03922924998844916,cp,96,10,11042,0.6
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.06936720510323842,0.04795892810024136,cp,96,10,11042,0.6
Blood,all_constraints,0.875,0.33245498310218435,0.9166666666666666,0.27783625115549687,4.761904761904757,96,96,0.06936720510323842,0.04795892810024136,cp,96,10,11042,0.6
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.06936720510323842,0.04795892810024136,cp,96,10,11042,0.6
Infection,all_constraints,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.06936720510323842,0.04795892810024136,cp,96,10,11042,0.6
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.06936720510323842,0.04795892810024136,cp,96,10,11042,0.6
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.833289666721905,1.1874984425774981,10.688761708220673,96,96,0.06936720510323842,0.04795892810024136,cp,96,10,11042,0.6
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.90625,0.2930106877878258,29.85074626865672,96,96,0.06936720510323842,0.04795892810024136,cp,96,10,11042,0.6
Any_DLT,dlt_only,0.8631578947368421,0.3455038354865923,0.9894736842105263,0.10259783520851543,14.634146341463408,96,95,0.06888351092735927,0.035149095698737705,cp,95,11,12042,0.6
Blood,dlt_only,0.8736842105263158,0.33396729560733096,0.9368421052631579,0.24453717969020553,7.228915662650599,96,95,0.06888351092735927,0.035149095698737705,cp,95,11,12042,0.6
