outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.6770833333333334,0.47004572379305865,-2.985074626865661,96,96,0.02588176727294922,0.030599954951819518,cp,96,10,11042,0.6
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.09569594264030457,0.08544948577487091,cp,96,10,11042,0.6
Blood,all_constraints,0.875,0.33245498310218435,0.9166666666666666,0.27783625115549687,4.761904761904757,96,96,0.09569594264030457,0.08544948577487091,cp,96,10,11042,0.6
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.09569594264030457,0.08544948577487091,cp,96,10,11042,0.6
Infection,all_constraints,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.09569594264030457,0.08544948577487091,cp,96,10,11042,0.6
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.09569594264030457,0.08544948577487091,cp,96,10,11042,0.6
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.83471537010358,1.1829823479700337,10.702097758154844,96,96,0.09569594264030457,0.08544948577487091,cp,96,10,11042,0.6
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.90625,0.2930106877878258,29.85074626865672,96,96,0.09569594264030457,0.08544948577487091,cp,96,10,11042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.01639166722695033,0.002022279182158452,cp,96,11,12042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.01639166722695033,0.002022279182158452,cp,96,11,12042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.01639166722695033,0.002022279182158452,cp,96,11,12042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.01639166722695033,0.002022279182158452,cp,96,11,12042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.01639166722695033,0.002022279182158452,cp,96,11,12042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.988290838663483,0.9770573823814721,12.13864489951832,96,96,0.01639166722695033,0.002022279182158452,cp,96,11,12042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.01639166722695033,0.002022279182158452,cp,96,11,12042,0.6
Any_DLT,all_constraints,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.14241076509157816,0.07178488554217659,cp,94,11,12042,0.6
Blood,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.14241076509157816,0.07178488554217659,cp,94,11,12042,0.6
Constitutional,all_constraints,0.8617021276595744,0.34706337402097365,0.9468085106382979,0.2256184464259304,9.876543209876546,96,94,0.14241076509157816,0.07178488554217659,cp,94,11,12042,0.6
Infection,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.14241076509157816,0.07178488554217659,cp,94,11,12042,0.6
Gastrointestinal,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.14241076509157816,0.07178488554217659,cp,94,11,12042,0.6
Overall_Survival,all_constraints,10.684112115781444,1.7964573981191942,11.740832843881005,1.2345022365695564,9.890580673883841,96,94,0.14241076509157816,0.07178488554217659,cp,94,11,12042,0.6
all_constraints,all_constraints,0.7021276595744681,0.45977524275495457,0.9468085106382979,0.2256184464259304,34.848484848484844,96,94,0.14241076509157816,0.07178488554217659,cp,94,11,12042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9895833333333334,0.10206207261596574,15.853658536585376,96,96,0.1861351802945137,0.06300012995947211,cp,96,12,13042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.1861351802945137,0.06300012995947211,cp,96,12,13042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.1861351802945137,0.06300012995947211,cp,96,12,13042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.1861351802945137,0.06300012995947211,cp,96,12,13042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.9895833333333334,0.10206207261596574,14.457831325301203,96,96,0.1861351802945137,0.06300012995947211,cp,96,12,13042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,10.800362741394865,1.1786696279122035,1.0267483949606127,96,96,0.1861351802945137,0.06300012995947211,cp,96,12,13042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.1861351802945137,0.06300012995947211,cp,96,12,13042,0.6
Any_DLT,all_constraints,0.8602150537634409,0.3486432663371334,0.946236559139785,0.22677279367959727,10.000000000000004,96,93,0.10166552414496739,0.03327855731387636,cp,93,12,13042,0.6
Blood,all_constraints,0.8924731182795699,0.311460988952202,0.978494623655914,0.1458479422322764,9.638554216867474,96,93,0.10166552414496739,0.03327855731387636,cp,93,12,13042,0.6
Constitutional,all_constraints,0.8709677419354839,0.33705264882291225,0.8924731182795699,0.3114609889522021,2.4691358024691334,96,93,0.10166552414496739,0.03327855731387636,cp,93,12,13042,0.6
Infection,all_constraints,0.8709677419354839,0.33705264882291225,0.978494623655914,0.1458479422322764,12.34567901234568,96,93,0.10166552414496739,0.03327855731387636,cp,93,12,13042,0.6
Gastrointestinal,all_constraints,0.8602150537634409,0.3486432663371334,0.956989247311828,0.20398095044388956,11.250000000000002,96,93,0.10166552414496739,0.03327855731387636,cp,93,12,13042,0.6
Overall_Survival,all_constraints,10.713512713347008,1.8019324424964787,10.521388177657538,0.9818330997557385,-1.7932917132783035,96,93,0.10166552414496739,0.03327855731387636,cp,93,12,13042,0.6
all_constraints,all_constraints,0.7204301075268817,0.4512203596877334,0.8817204301075269,0.32468922819237606,22.38805970149253,96,93,0.10166552414496739,0.03327855731387636,cp,93,12,13042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.030871734023094177,0.0043293108504631975,cp,96,13,14042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.030871734023094177,0.0043293108504631975,cp,96,13,14042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.030871734023094177,0.0043293108504631975,cp,96,13,14042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.030871734023094177,0.0043293108504631975,cp,96,13,14042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.030871734023094177,0.0043293108504631975,cp,96,13,14042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.94812450417013,0.9642490522635561,11.762928429065427,96,96,0.030871734023094177,0.0043293108504631975,cp,96,13,14042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9791666666666666,0.143575886163796,40.29850746268657,96,96,0.030871734023094177,0.0043293108504631975,cp,96,13,14042,0.6
Any_DLT,all_constraints,0.9010989010989011,0.3001830943106058,1.0,0.0,10.97560975609756,96,91,0.3816509445508321,0.35149826407809737,cp,91,13,14042,0.6
Blood,all_constraints,0.8791208791208791,0.3277927812629611,1.0,0.0,13.750000000000002,96,91,0.3816509445508321,0.35149826407809737,cp,91,13,14042,0.6
Constitutional,all_constraints,0.8901098901098901,0.31448545101657555,0.978021978021978,0.14742395237484895,9.876543209876546,96,91,0.3816509445508321,0.35149826407809737,cp,91,13,14042,0.6
Infection,all_constraints,0.9120879120879121,0.2847358092591816,1.0,0.0,9.638554216867472,96,91,0.3816509445508321,0.35149826407809737,cp,91,13,14042,0.6
Gastrointestinal,all_constraints,0.9010989010989011,0.3001830943106058,1.0,0.0,10.97560975609756,96,91,0.3816509445508321,0.35149826407809737,cp,91,13,14042,0.6
Overall_Survival,all_constraints,10.743587600953395,1.7276286132315564,11.734110026440057,1.3292565451400222,9.219661646345784,96,91,0.3816509445508321,0.35149826407809737,cp,91,13,14042,0.6
all_constraints,all_constraints,0.7362637362637363,0.4430993075338713,0.978021978021978,0.14742395237484895,32.835820895522374,96,91,0.3816509445508321,0.35149826407809737,cp,91,13,14042,0.6
Any_DLT,dlt_only,0.8602150537634409,0.3486432663371334,1.0,0.0,16.249999999999996,96,93,0.183077206214269,0.16911975373781435,cp,93,14,15042,0.6
Blood,dlt_only,0.8709677419354839,0.3370526488229122,1.0,0.0,14.814814814814813,96,93,0.183077206214269,0.16911975373781435,cp,93,14,15042,0.6
Constitutional,dlt_only,0.8817204301075269,0.32468922819237606,0.967741935483871,0.17764234361221223,9.756097560975613,96,93,0.183077206214269,0.16911975373781435,cp,93,14,15042,0.6
Infection,dlt_only,0.8817204301075269,0.324689228192376,1.0,0.0,13.414634146341463,96,93,0.183077206214269,0.16911975373781435,cp,93,14,15042,0.6
Gastrointestinal,dlt_only,0.8709677419354839,0.3370526488229122,1.0,0.0,14.814814814814813,96,93,0.183077206214269,0.16911975373781435,cp,93,14,15042,0.6
Overall_Survival,dlt_only,10.694856233158934,1.8036399090104975,11.614395580345827,1.2463990751629503,8.597958935959339,96,93,0.183077206214269,0.16911975373781435,cp,93,14,15042,0.6
all_constraints,dlt_only,0.7204301075268817,0.4512203596877334,0.967741935483871,0.17764234361221223,34.32835820895522,96,93,0.183077206214269,0.16911975373781435,cp,93,14,15042,0.6
Any_DLT,all_constraints,0.8837209302325582,0.32243940246603525,1.0,0.0,13.157894736842104,96,86,0.5758942241470019,0.3588190503288746,cp,86,14,15042,0.6
Blood,all_constraints,0.872093023255814,0.33594508052243144,1.0,0.0,14.666666666666668,96,86,0.5758942241470019,0.3588190503288746,cp,86,14,15042,0.6
Constitutional,all_constraints,0.9302325581395349,0.2562488530553893,1.0,0.0,7.500000000000002,96,86,0.5758942241470019,0.3588190503288746,cp,86,14,15042,0.6
Infection,all_constraints,0.9069767441860465,0.29216864496359496,1.0,0.0,10.256410256410263,96,86,0.5758942241470019,0.3588190503288746,cp,86,14,15042,0.6
Gastrointestinal,all_constraints,0.8953488372093024,0.30789875216841534,1.0,0.0,11.688311688311686,96,86,0.5758942241470019,0.3588190503288746,cp,86,14,15042,0.6
Overall_Survival,all_constraints,10.80972099302668,1.7619436598633331,11.041761720890674,1.2326785824589879,2.146593126813201,96,86,0.5758942241470019,0.3588190503288746,cp,86,14,15042,0.6
all_constraints,all_constraints,0.7674418604651163,0.42494064927182096,1.0,0.0,30.3030303030303,96,86,0.5758942241470019,0.3588190503288746,cp,86,14,15042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.016501498719056446,0.001756246631138424,cp,96,15,16042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.016501498719056446,0.001756246631138424,cp,96,15,16042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.016501498719056446,0.001756246631138424,cp,96,15,16042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.016501498719056446,0.001756246631138424,cp,96,15,16042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.016501498719056446,0.001756246631138424,cp,96,15,16042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.992224108393252,0.9740353829262507,12.175436761131996,96,96,0.016501498719056446,0.001756246631138424,cp,96,15,16042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.016501498719056446,0.001756246631138424,cp,96,15,16042,0.6
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.07494856665531795,0.05538497792097428,cp,96,15,16042,0.6
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.07494856665531795,0.05538497792097428,cp,96,15,16042,0.6
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.07494856665531795,0.05538497792097428,cp,96,15,16042,0.6
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.07494856665531795,0.05538497792097428,cp,96,15,16042,0.6
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.07494856665531795,0.05538497792097428,cp,96,15,16042,0.6
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.866001414233205,1.1608873519228127,10.99474786484459,96,96,0.07494856665531795,0.05538497792097428,cp,96,15,16042,0.6
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.07494856665531795,0.05538497792097428,cp,96,15,16042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.06333107501268387,0.08304121176628636,cp,96,16,17042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.06333107501268387,0.08304121176628636,cp,96,16,17042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.8958333333333334,0.3070801941090227,3.614457831325301,96,96,0.06333107501268387,0.08304121176628636,cp,96,16,17042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.06333107501268387,0.08304121176628636,cp,96,16,17042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.06333107501268387,0.08304121176628636,cp,96,16,17042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.736638198562488,1.1650685011332593,9.784682485184884,96,96,0.06333107501268387,0.08304121176628636,cp,96,16,17042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.8958333333333334,0.3070801941090227,28.358208955223894,96,96,0.06333107501268387,0.08304121176628636,cp,96,16,17042,0.6
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.09373400111993153,0.01785478277303353,cp,96,16,17042,0.6
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.09373400111993153,0.01785478277303353,cp,96,16,17042,0.6
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9895833333333334,0.10206207261596574,14.457831325301203,96,96,0.09373400111993153,0.01785478277303353,cp,96,16,17042,0.6
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.09373400111993153,0.01785478277303353,cp,96,16,17042,0.6
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.09373400111993153,0.01785478277303353,cp,96,16,17042,0.6
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.864681725212982,1.2261016570857632,10.982403474771964,96,96,0.09373400111993153,0.01785478277303353,cp,96,16,17042,0.6
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9895833333333334,0.10206207261596574,41.79104477611942,96,96,0.09373400111993153,0.01785478277303353,cp,96,16,17042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.03904843578735987,0.022793195203689928,cp,96,17,18042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.03904843578735987,0.022793195203689928,cp,96,17,18042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.03904843578735987,0.022793195203689928,cp,96,17,18042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.03904843578735987,0.022793195203689928,cp,96,17,18042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.9895833333333334,0.10206207261596575,14.457831325301203,96,96,0.03904843578735987,0.022793195203689928,cp,96,17,18042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.794249705446601,1.1095140120554632,10.323581349046947,96,96,0.03904843578735987,0.022793195203689928,cp,96,17,18042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.03904843578735987,0.022793195203689928,cp,96,17,18042,0.6
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.0716521218419075,0.04633764438319163,cp,96,17,18042,0.6
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.0716521218419075,0.04633764438319163,cp,96,17,18042,0.6
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.0716521218419075,0.04633764438319163,cp,96,17,18042,0.6
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.0716521218419075,0.04633764438319163,cp,96,17,18042,0.6
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,0.9895833333333334,0.10206207261596574,14.457831325301203,96,96,0.0716521218419075,0.04633764438319163,cp,96,17,18042,0.6
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.824205661523832,1.213566020273153,10.603789792967603,96,96,0.0716521218419075,0.04633764438319163,cp,96,17,18042,0.6
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9270833333333334,0.2613645031536837,32.8358208955224,96,96,0.0716521218419075,0.04633764438319163,cp,96,17,18042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.021680983404318493,0.0015063054152636944,cp,96,18,19042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.021680983404318493,0.0015063054152636944,cp,96,18,19042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.021680983404318493,0.0015063054152636944,cp,96,18,19042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.021680983404318493,0.0015063054152636944,cp,96,18,19042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.021680983404318493,0.0015063054152636944,cp,96,18,19042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.992224108393252,0.9740353829262507,12.175436761131996,96,96,0.021680983404318493,0.0015063054152636944,cp,96,18,19042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.021680983404318493,0.0015063054152636944,cp,96,18,19042,0.6
Any_DLT,all_constraints,0.8494623655913979,0.3595358287503663,1.0,0.0,17.721518987341767,96,93,0.9321351821223894,0.559714388459554,cp,93,18,19042,0.6
Blood,all_constraints,0.8709677419354839,0.3370526488229122,1.0,0.0,14.814814814814813,96,93,0.9321351821223894,0.559714388459554,cp,93,18,19042,0.6
Constitutional,all_constraints,0.8817204301075269,0.32468922819237606,0.956989247311828,0.20398095044388956,8.536585365853663,96,93,0.9321351821223894,0.559714388459554,cp,93,18,19042,0.6
Infection,all_constraints,0.8709677419354839,0.33705264882291225,1.0,0.0,14.814814814814813,96,93,0.9321351821223894,0.559714388459554,cp,93,18,19042,0.6
Gastrointestinal,all_constraints,0.8602150537634409,0.3486432663371334,1.0,0.0,16.249999999999996,96,93,0.9321351821223894,0.559714388459554,cp,93,18,19042,0.6
Overall_Survival,all_constraints,10.713549369582687,1.802710700053061,10.745096278622713,0.9991409291001826,0.2944580544855865,96,93,0.9321351821223894,0.559714388459554,cp,93,18,19042,0.6
all_constraints,all_constraints,0.7096774193548387,0.45637144390360274,0.956989247311828,0.20398095044388956,34.848484848484844,96,93,0.9321351821223894,0.559714388459554,cp,93,18,19042,0.6
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.01332450658082962,0.0014996102504140493,cp,96,19,20042,0.6
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.01332450658082962,0.0014996102504140493,cp,96,19,20042,0.6
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.01332450658082962,0.0014996102504140493,cp,96,19,20042,0.6
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.01332450658082962,0.0014996102504140493,cp,96,19,20042,0.6
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.01332450658082962,0.0014996102504140493,cp,96,19,20042,0.6
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.96399966391192,0.9721235066319727,11.911424901578958,96,96,0.01332450658082962,0.0014996102504140493,cp,96,19,20042,0.6
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.01332450658082962,0.0014996102504140493,cp,96,19,20042,0.6
Any_DLT,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.1996367226044337,0.12941297246886355,cp,94,19,20042,0.6
Blood,all_constraints,0.8829787234042553,0.32316921825641187,0.9893617021276596,0.10314212462587934,12.048192771084343,96,94,0.1996367226044337,0.12941297246886355,cp,94,19,20042,0.6
Constitutional,all_constraints,0.8723404255319149,0.3354997092507591,0.9787234042553191,0.14507865158346242,12.195121951219503,96,94,0.1996367226044337,0.12941297246886355,cp,94,19,20042,0.6
Infection,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.1996367226044337,0.12941297246886355,cp,94,19,20042,0.6
Gastrointestinal,all_constraints,0.8723404255319149,0.3354997092507591,0.9468085106382979,0.22561844642593043,8.53658536585365,96,94,0.1996367226044337,0.12941297246886355,cp,94,19,20042,0.6
Overall_Survival,all_constraints,10.70202359213479,1.7966554847128282,11.353518411909844,1.2887417274497568,6.087585344643193,96,94,0.1996367226044337,0.12941297246886355,cp,94,19,20042,0.6
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9148936170212766,0.2805361406225206,28.358208955223883,96,94,0.1996367226044337,0.12941297246886355,cp,94,19,20042,0.6
