method,knob,fold,context_idx,solved,feasible,objective
wrapper@rho=2,0.5,8,-1,1.0,0.0,5.4716982615228895
wrapper@rho=2,0.5,9,-1,1.0,0.0,5.475909878288869
wrapper@rho=2,0.4,0,-1,1.0,0.0,5.487299377102289
wrapper@rho=2,0.4,1,-1,1.0,0.0,5.536844417296057
wrapper@rho=2,0.4,2,-1,1.0,0.0,5.562143582776077
wrapper@rho=2,0.4,3,-1,1.0,0.0,5.555415521064999
wrapper@rho=2,0.4,4,-1,1.0,0.0,5.547994381427668
wrapper@rho=2,0.4,5,-1,1.0,0.0,5.514589812584025
wrapper@rho=2,0.4,6,-1,1.0,0.0,5.545365624222235
wrapper@rho=2,0.4,7,-1,1.0,0.0,5.484679337287557
wrapper@rho=2,0.4,8,-1,1.0,0.0,5.510834537356882
wrapper@rho=2,0.4,9,-1,1.0,0.0,5.514141156661921
wrapper@rho=2,0.3,0,-1,1.0,0.0,5.5138870171823235
wrapper@rho=2,0.3,1,-1,1.0,0.0,5.590980098746008
wrapper@rho=2,0.3,2,-1,1.0,0.0,5.586042888138329
wrapper@rho=2,0.3,3,-1,1.0,0.0,5.594452316906887
wrapper@rho=2,0.3,4,-1,1.0,0.0,5.574728994427687
wrapper@rho=2,0.3,5,-1,1.0,0.0,5.5326756371418275
wrapper@rho=2,0.3,6,-1,1.0,0.0,5.564509550609503
wrapper@rho=2,0.3,7,-1,1.0,0.0,5.5188424924678685
wrapper@rho=2,0.3,8,-1,1.0,0.0,5.536235347840399
wrapper@rho=2,0.3,9,-1,1.0,0.0,5.5611685994340885
wrapper@rho=2,0.2,0,-1,1.0,0.0,5.5349187455505495
wrapper@rho=2,0.2,1,-1,1.0,0.0,5.648556570913078
wrapper@rho=2,0.2,2,-1,1.0,0.0,5.616974882334675
wrapper@rho=2,0.2,3,-1,1.0,0.0,5.630879800337114
wrapper@rho=2,0.2,4,-1,1.0,0.0,5.617854493330567
wrapper@rho=2,0.2,5,-1,1.0,0.0,5.5512657006829915
wrapper@rho=2,0.2,6,-1,1.0,0.0,5.613968420837241
wrapper@rho=2,0.2,7,-1,1.0,0.0,5.553900087714859
wrapper@rho=2,0.2,8,-1,1.0,0.0,5.58739709913967
wrapper@rho=2,0.2,9,-1,1.0,0.0,5.5881455784707335
wrapper@rho=2,0.15,0,-1,1.0,0.0,5.539697747860953
wrapper@rho=2,0.15,1,-1,1.0,0.0,5.662189593878302
wrapper@rho=2,0.15,2,-1,1.0,0.0,5.6382841506703185
wrapper@rho=2,0.15,3,-1,1.0,0.0,5.638025792063629
wrapper@rho=2,0.15,4,-1,1.0,0.0,5.630737548728247
wrapper@rho=2,0.15,5,-1,1.0,0.0,5.564209313788663
wrapper@rho=2,0.15,6,-1,1.0,0.0,5.6442301104100245
wrapper@rho=2,0.15,7,-1,1.0,0.0,5.574571565913928
wrapper@rho=2,0.15,8,-1,1.0,0.0,5.596291450247061
wrapper@rho=2,0.15,9,-1,1.0,0.0,5.597062063466618
wrapper@rho=2,0.1,0,-1,1.0,0.0,5.585289597405767
wrapper@rho=2,0.1,1,-1,1.0,0.0,5.701001718559572
wrapper@rho=2,0.1,2,-1,1.0,0.0,5.658838033378985
wrapper@rho=2,0.1,3,-1,1.0,0.0,5.644538379665075
wrapper@rho=2,0.1,4,-1,1.0,0.0,5.652993903190613
wrapper@rho=2,0.1,5,-1,1.0,0.0,5.630587317231901
wrapper@rho=2,0.1,6,-1,1.0,0.0,5.684266268885204
wrapper@rho=2,0.1,7,-1,1.0,0.0,5.58820497543905
wrapper@rho=2,0.1,8,-1,1.0,0.0,5.6311873576354765
wrapper@rho=2,0.1,9,-1,1.0,0.0,5.6060176220144236
wrapper@rho=2,0.05,0,-1,1.0,0.0,5.602531386706325
wrapper@rho=2,0.05,1,-1,1.0,0.0,5.73422536076046
wrapper@rho=2,0.05,2,-1,1.0,0.0,5.682687020562147
wrapper@rho=2,0.05,3,-1,1.0,0.0,5.662392099242849
wrapper@rho=2,0.05,4,-1,1.0,0.0,5.723280836917164
wrapper@rho=2,0.05,5,-1,1.0,0.0,5.673716052626586
wrapper@rho=2,0.05,6,-1,1.0,0.0,5.697451658849433
wrapper@rho=2,0.05,7,-1,1.0,0.0,5.614098792637772
wrapper@rho=2,0.05,8,-1,1.0,0.0,5.649180574068796
wrapper@rho=2,0.05,9,-1,1.0,0.0,5.612530112228489
wrapper@rho=2,0.0,0,-1,1.0,0.0,5.634344681246852
wrapper@rho=2,0.0,1,-1,1.0,0.0,5.77277052487089
wrapper@rho=2,0.0,2,-1,1.0,0.0,5.723662090965339
wrapper@rho=2,0.0,3,-1,1.0,0.0,5.6927151173314545
wrapper@rho=2,0.0,4,-1,1.0,1.0,5.7601532782684615
wrapper@rho=2,0.0,5,-1,1.0,0.0,5.73908069918017
wrapper@rho=2,0.0,6,-1,1.0,0.0,5.728944449807558
wrapper@rho=2,0.0,7,-1,1.0,0.0,5.638264865180855
wrapper@rho=2,0.0,8,-1,1.0,0.0,5.69706897890792
wrapper@rho=2,0.0,9,-1,1.0,0.0,5.62777741551383
cp@rho=3,10.0,0,-1,1.0,0.0,5.576982962071992
cp@rho=3,10.0,1,-1,1.0,0.0,5.60432759441114
cp@rho=3,10.0,2,-1,1.0,0.0,5.372324844563439
cp@rho=3,10.0,3,-1,1.0,0.0,5.567606890293267
cp@rho=3,10.0,4,-1,1.0,0.0,5.542240469460974
cp@rho=3,10.0,5,-1,1.0,0.0,5.627431927823406
cp@rho=3,10.0,6,-1,1.0,0.0,5.598993218261168
cp@rho=3,10.0,7,-1,1.0,0.0,5.504892371403136
cp@rho=3,10.0,8,-1,1.0,0.0,5.429150827565729
cp@rho=3,10.0,9,-1,1.0,0.0,5.496489686134366
cp@rho=3,3.0,0,-1,1.0,1.0,5.882313495930975
cp@rho=3,3.0,1,-1,1.0,0.0,5.8555735194964775
cp@rho=3,3.0,2,-1,1.0,1.0,5.9860539497501115
cp@rho=3,3.0,3,-1,1.0,1.0,5.896806747319343
cp@rho=3,3.0,4,-1,1.0,0.0,5.962750684727563
cp@rho=3,3.0,5,-1,1.0,0.0,5.812464460021783
cp@rho=3,3.0,6,-1,1.0,1.0,5.791685991285581
cp@rho=3,3.0,7,-1,1.0,0.0,5.67963869771906
cp@rho=3,3.0,8,-1,1.0,0.0,5.910196356550041
cp@rho=3,3.0,9,-1,1.0,1.0,5.8478969046075795
cp@rho=3,1.0,0,-1,1.0,1.0,6.0553429022334475
cp@rho=3,1.0,1,-1,1.0,1.0,6.104970333794356
cp@rho=3,1.0,2,-1,1.0,0.0,6.120573207693278
cp@rho=3,1.0,3,-1,1.0,1.0,5.980073411002302
cp@rho=3,1.0,4,-1,1.0,1.0,6.0593031483690085
cp@rho=3,1.0,5,-1,1.0,1.0,5.88576810180999
cp@rho=3,1.0,6,-1,1.0,1.0,5.910323610654243
cp@rho=3,1.0,7,-1,1.0,1.0,5.811131835318027
cp@rho=3,1.0,8,-1,1.0,1.0,5.9815734675557835
cp@rho=3,1.0,9,-1,1.0,1.0,5.951418096341284
cp@rho=3,0.3,0,-1,1.0,1.0,6.0553429022334475
cp@rho=3,0.3,1,-1,1.0,1.0,6.109563098340494
cp@rho=3,0.3,2,-1,1.0,1.0,6.18718046096191
cp@rho=3,0.3,3,-1,1.0,1.0,6.00823475810489
cp@rho=3,0.3,4,-1,1.0,1.0,6.0593031483690085
cp@rho=3,0.3,5,-1,1.0,1.0,5.921447036978439
cp@rho=3,0.3,6,-1,1.0,1.0,5.928354412807015
cp@rho=3,0.3,7,-1,1.0,1.0,5.892738679173722
cp@rho=3,0.3,8,-1,1.0,1.0,5.9815734675557835
cp@rho=3,0.3,9,-1,1.0,1.0,5.951418096341284
cp@rho=3,0.1,0,-1,1.0,1.0,6.059903561980414
cp@rho=3,0.1,1,-1,1.0,1.0,6.116143136598696
cp@rho=3,0.1,2,-1,1.0,1.0,6.18973572723062
cp@rho=3,0.1,3,-1,1.0,1.0,6.00823475810489
cp@rho=3,0.1,4,-1,1.0,1.0,6.0593031483690085
cp@rho=3,0.1,5,-1,1.0,1.0,5.921447036978439
cp@rho=3,0.1,6,-1,1.0,1.0,5.928354412807015
cp@rho=3,0.1,7,-1,1.0,1.0,5.892738679173722
cp@rho=3,0.1,8,-1,1.0,1.0,5.9815734675557835
cp@rho=3,0.1,9,-1,1.0,1.0,5.951418096341284
cp@rho=3,0.03,0,-1,1.0,1.0,6.059903561980414
cp@rho=3,0.03,1,-1,1.0,1.0,6.11763162621159
cp@rho=3,0.03,2,-1,1.0,1.0,6.18973572723062
cp@rho=3,0.03,3,-1,1.0,1.0,6.00823475810489
cp@rho=3,0.03,4,-1,1.0,1.0,6.0593031483690085
cp@rho=3,0.03,5,-1,1.0,1.0,5.921447036978439
cp@rho=3,0.03,6,-1,1.0,1.0,5.928354412807015
cp@rho=3,0.03,7,-1,1.0,1.0,5.892738679173722
cp@rho=3,0.03,8,-1,1.0,1.0,5.9815734675557835
cp@rho=3,0.03,9,-1,1.0,1.0,5.951418096341284
cp@rho=3,0.01,0,-1,1.0,1.0,6.059903561980414
cp@rho=3,0.01,1,-1,1.0,1.0,6.11763162621159
cp@rho=3,0.01,2,-1,1.0,1.0,6.18973572723062
cp@rho=3,0.01,3,-1,1.0,1.0,6.00823475810489
cp@rho=3,0.01,4,-1,1.0,1.0,6.0593031483690085
cp@rho=3,0.01,5,-1,1.0,1.0,5.922265123399983
cp@rho=3,0.01,6,-1,1.0,1.0,5.928354412807015
cp@rho=3,0.01,7,-1,1.0,1.0,5.892738679173722
cp@rho=3,0.01,8,-1,1.0,1.0,5.9815734675557835
cp@rho=3,0.01,9,-1,1.0,1.0,5.951418096341284
cp@rho=3,0.003,0,-1,1.0,1.0,6.059903561980414
cp@rho=3,0.003,1,-1,1.0,1.0,6.11763162621159
cp@rho=3,0.003,2,-1,1.0,1.0,6.18973572723062
cp@rho=3,0.003,3,-1,1.0,1.0,6.00823475810489
cp@rho=3,0.003,4,-1,1.0,1.0,6.0593031483690085
cp@rho=3,0.003,5,-1,1.0,1.0,5.922265123399983
cp@rho=3,0.003,6,-1,1.0,1.0,5.928354412807015
cp@rho=3,0.003,7,-1,1.0,1.0,5.892738679173722
cp@rho=3,0.003,8,-1,1.0,1.0,5.9815734675557835
cp@rho=3,0.003,9,-1,1.0,1.0,5.95168693410135
cp@rho=3,0.001,0,-1,1.0,1.0,6.059903561980414
cp@rho=3,0.001,1,-1,1.0,1.0,6.11763162621159
cp@rho=3,0.001,2,-1,1.0,1.0,6.18973572723062
cp@rho=3,0.001,3,-1,1.0,1.0,6.00823475810489
cp@rho=3,0.001,4,-1,1.0,1.0,6.0593031483690085
cp@rho=3,0.001,5,-1,1.0,1.0,5.922265123399983
cp@rho=3,0.001,6,-1,1.0,1.0,5.928354412807015
cp@rho=3,0.001,7,-1,1.0,1.0,5.892738679173722
cp@rho=3,0.001,8,-1,1.0,1.0,5.9815734675557835
cp@rho=3,0.001,9,-1,1.0,1.0,5.95168693410135
cp@rho=3,0.0003,0,-1,1.0,1.0,6.059903561980414
cp@rho=3,0.0003,1,-1,1.0,1.0,6.11763162621159
cp@rho=3,0.0003,2,-1,1.0,1.0,6.18973572723062
cp@rho=3,0.0003,3,-1,1.0,1.0,6.00823475810489
cp@rho=3,0.0003,4,-1,1.0,1.0,6.0593031483690085
cp@rho=3,0.0003,5,-1,1.0,1.0,5.922265123399983
cp@rho=3,0.0003,6,-1,1.0,1.0,5.928354412807015
cp@rho=3,0.0003,7,-1,1.0,1.0,5.892738679173722
cp@rho=3,0.0003,8,-1,1.0,1.0,5.9815734675557835
cp@rho=3,0.0003,9,-1,1.0,1.0,5.95168693410135
cp@rho=3,0.0001,0,-1,1.0,1.0,6.059903561980414
cp@rho=3,0.0001,1,-1,1.0,1.0,6.11763162621159
cp@rho=3,0.0001,2,-1,1.0,1.0,6.18973572723062
cp@rho=3,0.0001,3,-1,1.0,1.0,6.00823475810489
cp@rho=3,0.0001,4,-1,1.0,1.0,6.0593031483690085
cp@rho=3,0.0001,5,-1,1.0,1.0,5.922265123399983
cp@rho=3,0.0001,6,-1,1.0,1.0,5.928354412807015
cp@rho=3,0.0001,7,-1,1.0,1.0,5.892738679173722
cp@rho=3,0.0001,8,-1,1.0,1.0,5.9815734675557835
cp@rho=3,0.0001,9,-1,1.0,1.0,5.95168693410135
wrapper@rho=3,0.95,0,-1,1.0,0.0,4.823037844736118
wrapper@rho=3,0.95,1,-1,1.0,0.0,5.087410486811573
wrapper@rho=3,0.95,2,-1,1.0,0.0,4.844039020277524
wrapper@rho=3,0.95,3,-1,1.0,0.0,4.8943020635723835
wrapper@rho=3,0.95,4,-1,1.0,0.0,5.161027935492997
wrapper@rho=3,0.95,5,-1,1.0,0.0,4.891122458392246
wrapper@rho=3,0.95,6,-1,1.0,0.0,4.227646623687362
wrapper@rho=3,0.95,7,-1,1.0,0.0,4.216940027920778
wrapper@rho=3,0.95,8,-1,1.0,0.0,4.765306152107465
wrapper@rho=3,0.95,9,-1,1.0,0.0,4.930423341441608
wrapper@rho=3,0.9,0,-1,1.0,0.0,5.18884485831844
wrapper@rho=3,0.9,1,-1,1.0,0.0,5.373367000696153
wrapper@rho=3,0.9,2,-1,1.0,0.0,5.134263774626082
wrapper@rho=3,0.9,3,-1,1.0,0.0,5.151581217534095
wrapper@rho=3,0.9,4,-1,1.0,0.0,5.253275791836853
wrapper@rho=3,0.9,5,-1,1.0,0.0,5.197603753775802
wrapper@rho=3,0.9,6,-1,1.0,0.0,4.987212212886658
wrapper@rho=3,0.9,7,-1,1.0,0.0,4.2901936091168515
wrapper@rho=3,0.9,8,-1,1.0,0.0,5.131999274239492
wrapper@rho=3,0.9,9,-1,1.0,0.0,5.187897403871543
wrapper@rho=3,0.8,0,-1,1.0,0.0,5.300298470706322
wrapper@rho=3,0.8,1,-1,1.0,0.0,5.420388729797632
wrapper@rho=3,0.8,2,-1,1.0,0.0,5.356303025985964
wrapper@rho=3,0.8,3,-1,1.0,0.0,5.462169496342597
wrapper@rho=3,0.8,4,-1,1.0,0.0,5.351316992406583
wrapper@rho=3,0.8,5,-1,1.0,0.0,5.331275574615045
wrapper@rho=3,0.8,6,-1,1.0,0.0,5.231962248122601
wrapper@rho=3,0.8,7,-1,1.0,0.0,5.297418435484121
wrapper@rho=3,0.8,8,-1,1.0,0.0,5.289658217584683
wrapper@rho=3,0.8,9,-1,1.0,0.0,5.289738197656206
wrapper@rho=3,0.7,0,-1,1.0,0.0,5.369275399269982
wrapper@rho=3,0.7,1,-1,1.0,0.0,5.4650595141479625
wrapper@rho=3,0.7,2,-1,1.0,0.0,5.456024202384154
wrapper@rho=3,0.7,3,-1,1.0,0.0,5.525424195292853
wrapper@rho=3,0.7,4,-1,1.0,0.0,5.405008144196067
wrapper@rho=3,0.7,5,-1,1.0,0.0,5.4157119162219765
wrapper@rho=3,0.7,6,-1,1.0,0.0,5.417169398190522
wrapper@rho=3,0.7,7,-1,1.0,0.0,5.3892653112972395
wrapper@rho=3,0.7,8,-1,1.0,0.0,5.384210815631056
wrapper@rho=3,0.7,9,-1,1.0,0.0,5.3733688729445825
wrapper@rho=3,0.6,0,-1,1.0,0.0,5.452924848605751
wrapper@rho=3,0.6,1,-1,1.0,0.0,5.5034311347381495
wrapper@rho=3,0.6,2,-1,1.0,0.0,5.504615734898775
wrapper@rho=3,0.6,3,-1,1.0,0.0,5.550909298656785
wrapper@rho=3,0.6,4,-1,1.0,0.0,5.4927945086788
wrapper@rho=3,0.6,5,-1,1.0,0.0,5.469511471584599
wrapper@rho=3,0.6,6,-1,1.0,0.0,5.4539435915801455
wrapper@rho=3,0.6,7,-1,1.0,0.0,5.457119714375254
wrapper@rho=3,0.6,8,-1,1.0,0.0,5.450530281146848
wrapper@rho=3,0.6,9,-1,1.0,0.0,5.463024246382866
wrapper@rho=3,0.5,0,-1,1.0,0.0,5.5236047742678664
wrapper@rho=3,0.5,1,-1,1.0,0.0,5.549566083813403
wrapper@rho=3,0.5,2,-1,1.0,0.0,5.550984437990271
wrapper@rho=3,0.5,3,-1,1.0,0.0,5.56873082743994
wrapper@rho=3,0.5,4,-1,1.0,0.0,5.535606196334845
wrapper@rho=3,0.5,5,-1,1.0,0.0,5.544596465315084
wrapper@rho=3,0.5,6,-1,1.0,0.0,5.499019192235492
wrapper@rho=3,0.5,7,-1,1.0,0.0,5.487469614313241
wrapper@rho=3,0.5,8,-1,1.0,0.0,5.489747821312929
wrapper@rho=3,0.5,9,-1,1.0,0.0,5.502400633359349
wrapper@rho=3,0.4,0,-1,1.0,0.0,5.562937174015003
wrapper@rho=3,0.4,1,-1,1.0,0.0,5.592841019701652
wrapper@rho=3,0.4,2,-1,1.0,0.0,5.584967846260866
wrapper@rho=3,0.4,3,-1,1.0,0.0,5.589358549692693
wrapper@rho=3,0.4,4,-1,1.0,0.0,5.569379666306046
wrapper@rho=3,0.4,5,-1,1.0,0.0,5.615467585997755
wrapper@rho=3,0.4,6,-1,1.0,0.0,5.535877824326593
wrapper@rho=3,0.4,7,-1,1.0,0.0,5.544005180952978
wrapper@rho=3,0.4,8,-1,1.0,0.0,5.517578115054059
wrapper@rho=3,0.4,9,-1,1.0,0.0,5.5346637975691
wrapper@rho=3,0.3,0,-1,1.0,0.0,5.5817135360839005
wrapper@rho=3,0.3,1,-1,1.0,0.0,5.6124432233528285
wrapper@rho=3,0.3,2,-1,1.0,0.0,5.647410357105793
wrapper@rho=3,0.3,3,-1,1.0,0.0,5.606347820266764
wrapper@rho=3,0.3,4,-1,1.0,0.0,5.60498193964811
wrapper@rho=3,0.3,5,-1,1.0,0.0,5.673457193069533
wrapper@rho=3,0.3,6,-1,1.0,0.0,5.563406728815657
wrapper@rho=3,0.3,7,-1,1.0,0.0,5.587213831425484
wrapper@rho=3,0.3,8,-1,1.0,0.0,5.5484625623336346
wrapper@rho=3,0.3,9,-1,1.0,0.0,5.593393344081283
wrapper@rho=3,0.2,0,-1,1.0,0.0,5.631960406616605
wrapper@rho=3,0.2,1,-1,1.0,0.0,5.634098972022414
wrapper@rho=3,0.2,2,-1,1.0,0.0,5.687348138503896
wrapper@rho=3,0.2,3,-1,1.0,0.0,5.618348899871355
wrapper@rho=3,0.2,4,-1,1.0,0.0,5.666000269550514
wrapper@rho=3,0.2,5,-1,1.0,0.0,5.729208737991661
wrapper@rho=3,0.2,6,-1,1.0,0.0,5.622219455242544
wrapper@rho=3,0.2,7,-1,1.0,0.0,5.626635553263707
wrapper@rho=3,0.2,8,-1,1.0,0.0,5.5895381194012685
wrapper@rho=3,0.2,9,-1,1.0,0.0,5.656308204828824
wrapper@rho=3,0.15,0,-1,1.0,0.0,5.722548084635336
wrapper@rho=3,0.15,1,-1,1.0,0.0,5.649679065135376
wrapper@rho=3,0.15,2,-1,1.0,0.0,5.740878243566535
wrapper@rho=3,0.15,3,-1,1.0,0.0,5.6250408326901695
wrapper@rho=3,0.15,4,-1,1.0,0.0,5.677223015652205
wrapper@rho=3,0.15,5,-1,1.0,1.0,5.745076931401094
wrapper@rho=3,0.15,6,-1,1.0,0.0,5.649323966020812
wrapper@rho=3,0.15,7,-1,1.0,0.0,5.645052512290161
wrapper@rho=3,0.15,8,-1,1.0,0.0,5.602364408329019
wrapper@rho=3,0.15,9,-1,1.0,0.0,5.668517297620012
wrapper@rho=3,0.1,0,-1,1.0,0.0,5.749301993461547
wrapper@rho=3,0.1,1,-1,1.0,0.0,5.6649869264745805
wrapper@rho=3,0.1,2,-1,1.0,0.0,5.7462317615521075
wrapper@rho=3,0.1,3,-1,1.0,0.0,5.669550347227624
wrapper@rho=3,0.1,4,-1,1.0,0.0,5.705012763412852
wrapper@rho=3,0.1,5,-1,1.0,0.0,5.77337022265852
wrapper@rho=3,0.1,6,-1,1.0,0.0,5.692657448339743
wrapper@rho=3,0.1,7,-1,1.0,0.0,5.673136824921079
wrapper@rho=3,0.1,8,-1,1.0,0.0,5.619991836558921
wrapper@rho=3,0.1,9,-1,1.0,0.0,5.6791097788597815
wrapper@rho=3,0.05,0,-1,1.0,1.0,5.780364520437794
wrapper@rho=3,0.05,1,-1,1.0,0.0,5.674987598800857
wrapper@rho=3,0.05,2,-1,1.0,0.0,5.756597217232438
wrapper@rho=3,0.05,3,-1,1.0,0.0,5.712339351752221
wrapper@rho=3,0.05,4,-1,1.0,0.0,5.7289070926431345
wrapper@rho=3,0.05,5,-1,1.0,1.0,5.806252925413707
wrapper@rho=3,0.05,6,-1,1.0,0.0,5.73528748248322
wrapper@rho=3,0.05,7,-1,1.0,0.0,5.681766977849852
wrapper@rho=3,0.05,8,-1,1.0,0.0,5.657246151470677
wrapper@rho=3,0.05,9,-1,1.0,1.0,5.721739266986382
wrapper@rho=3,0.0,0,-1,1.0,1.0,5.859884163235253
wrapper@rho=3,0.0,1,-1,1.0,0.0,5.778350740820611
wrapper@rho=3,0.0,2,-1,1.0,1.0,5.900559619140843
wrapper@rho=3,0.0,3,-1,1.0,0.0,5.765369466768309
wrapper@rho=3,0.0,4,-1,1.0,0.0,5.75944182297976
wrapper@rho=3,0.0,5,-1,1.0,1.0,5.8200472317007055
wrapper@rho=3,0.0,6,-1,1.0,0.0,5.754086930728224
wrapper@rho=3,0.0,7,-1,1.0,0.0,5.745997665593572
wrapper@rho=3,0.0,8,-1,1.0,0.0,5.719968972845603
wrapper@rho=3,0.0,9,-1,1.0,1.0,5.781241168401085
cp@rho=4,10.0,0,-1,1.0,0.0,5.576982962071992
cp@rho=4,10.0,1,-1,1.0,0.0,5.60432759441114
cp@rho=4,10.0,2,-1,1.0,0.0,5.372324844563439
cp@rho=4,10.0,3,-1,1.0,0.0,5.4916004573999935
cp@rho=4,10.0,4,-1,1.0,0.0,5.542240469460974
cp@rho=4,10.0,5,-1,1.0,0.0,5.625161928810995
cp@rho=4,10.0,6,-1,1.0,0.0,5.598993218261168
cp@rho=4,10.0,7,-1,1.0,0.0,5.504892371403136
cp@rho=4,10.0,8,-1,1.0,0.0,5.526424337489494
cp@rho=4,10.0,9,-1,1.0,0.0,5.496489686134366
cp@rho=4,3.0,0,-1,1.0,1.0,5.98539359234673
cp@rho=4,3.0,1,-1,1.0,0.0,6.007208728052863
cp@rho=4,3.0,2,-1,1.0,0.0,5.974349392104806
cp@rho=4,3.0,3,-1,1.0,1.0,6.080885523719862
cp@rho=4,3.0,4,-1,1.0,1.0,6.0992118122481065
cp@rho=4,3.0,5,-1,1.0,0.0,5.724132982217817
cp@rho=4,3.0,6,-1,1.0,1.0,5.870445138187627
cp@rho=4,3.0,7,-1,1.0,1.0,5.98070185546429
cp@rho=4,3.0,8,-1,1.0,1.0,5.937342281010374
cp@rho=4,3.0,9,-1,1.0,1.0,5.921041175902132
cp@rho=4,1.0,0,-1,1.0,1.0,6.0901242176362125
cp@rho=4,1.0,1,-1,1.0,1.0,6.167301378429831
cp@rho=4,1.0,2,-1,1.0,1.0,6.231850933294453
cp@rho=4,1.0,3,-1,1.0,1.0,6.131782102818545
cp@rho=4,1.0,4,-1,1.0,1.0,6.130686779148008
cp@rho=4,1.0,5,-1,1.0,1.0,5.993606372718533
cp@rho=4,1.0,6,-1,1.0,1.0,6.021135054749374
cp@rho=4,1.0,7,-1,1.0,1.0,5.98070185546429
cp@rho=4,1.0,8,-1,1.0,1.0,6.063863248050607
cp@rho=4,1.0,9,-1,1.0,1.0,6.122610958344415
cp@rho=4,0.3,0,-1,1.0,1.0,6.1237125901051686
cp@rho=4,0.3,1,-1,1.0,1.0,6.183122899311384
cp@rho=4,0.3,2,-1,1.0,1.0,6.231850933294453
cp@rho=4,0.3,3,-1,1.0,1.0,6.131782102818545
cp@rho=4,0.3,4,-1,1.0,1.0,6.130686779148008
cp@rho=4,0.3,5,-1,1.0,1.0,6.009994755787477
cp@rho=4,0.3,6,-1,1.0,1.0,6.044319610754565
cp@rho=4,0.3,7,-1,1.0,1.0,5.992774280487403
cp@rho=4,0.3,8,-1,1.0,1.0,6.063863248050607
cp@rho=4,0.3,9,-1,1.0,1.0,6.122610958344415
cp@rho=4,0.1,0,-1,1.0,1.0,6.13270021231961
cp@rho=4,0.1,1,-1,1.0,1.0,6.214385991333321
cp@rho=4,0.1,2,-1,1.0,1.0,6.231850933294453
cp@rho=4,0.1,3,-1,1.0,1.0,6.150217543076895
cp@rho=4,0.1,4,-1,1.0,1.0,6.130686779148008
cp@rho=4,0.1,5,-1,1.0,1.0,6.029966215276136
cp@rho=4,0.1,6,-1,1.0,1.0,6.044319610754565
cp@rho=4,0.1,7,-1,1.0,1.0,5.992774280487403
cp@rho=4,0.1,8,-1,1.0,1.0,6.063863248050607
cp@rho=4,0.1,9,-1,1.0,1.0,6.122610958344415
cp@rho=4,0.03,0,-1,1.0,1.0,6.13270021231961
cp@rho=4,0.03,1,-1,1.0,1.0,6.214385991333321
cp@rho=4,0.03,2,-1,1.0,1.0,6.237581764837135
cp@rho=4,0.03,3,-1,1.0,1.0,6.150217543076895
cp@rho=4,0.03,4,-1,1.0,1.0,6.131986757541156
cp@rho=4,0.03,5,-1,1.0,1.0,6.029966215276136
cp@rho=4,0.03,6,-1,1.0,1.0,6.046841008710867
cp@rho=4,0.03,7,-1,1.0,1.0,5.995013640322915
cp@rho=4,0.03,8,-1,1.0,1.0,6.063863248050607
cp@rho=4,0.03,9,-1,1.0,1.0,6.122610958344415
cp@rho=4,0.01,0,-1,1.0,1.0,6.13270021231961
cp@rho=4,0.01,1,-1,1.0,1.0,6.214385991333321
cp@rho=4,0.01,2,-1,1.0,1.0,6.237581764837135
cp@rho=4,0.01,3,-1,1.0,1.0,6.150217543076895
cp@rho=4,0.01,4,-1,1.0,1.0,6.131986757541156
cp@rho=4,0.01,5,-1,1.0,1.0,6.029966215276136
cp@rho=4,0.01,6,-1,1.0,1.0,6.046841008710867
cp@rho=4,0.01,7,-1,1.0,1.0,5.995867872546867
cp@rho=4,0.01,8,-1,1.0,1.0,6.063863248050607
cp@rho=4,0.01,9,-1,1.0,1.0,6.122610958344415
cp@rho=4,0.003,0,-1,1.0,1.0,6.132894107611031
cp@rho=4,0.003,1,-1,1.0,1.0,6.214385991333321
cp@rho=4,0.003,2,-1,1.0,1.0,6.237581764837135
cp@rho=4,0.003,3,-1,1.0,1.0,6.150217543076895
cp@rho=4,0.003,4,-1,1.0,1.0,6.131986757541156
cp@rho=4,0.003,5,-1,1.0,1.0,6.029966215276136
cp@rho=4,0.003,6,-1,1.0,1.0,6.046841008710867
cp@rho=4,0.003,7,-1,1.0,1.0,5.995867872546867
cp@rho=4,0.003,8,-1,1.0,1.0,6.063863248050607
cp@rho=4,0.003,9,-1,1.0,1.0,6.122610958344415
cp@rho=4,0.001,0,-1,1.0,1.0,6.13295770063739
cp@rho=4,0.001,1,-1,1.0,1.0,6.214385991333321
cp@rho=4,0.001,2,-1,1.0,1.0,6.237581764837135
cp@rho=4,0.001,3,-1,1.0,1.0,6.150217543076895
cp@rho=4,0.001,4,-1,1.0,1.0,6.131986757541156
cp@rho=4,0.001,5,-1,1.0,1.0,6.029966215276136
cp@rho=4,0.001,6,-1,1.0,1.0,6.046841008710867
cp@rho=4,0.001,7,-1,1.0,1.0,5.995867872546867
cp@rho=4,0.001,8,-1,1.0,1.0,6.063863248050607
cp@rho=4,0.001,9,-1,1.0,1.0,6.122610958344415
cp@rho=4,0.0003,0,-1,1.0,1.0,6.13295770063739
cp@rho=4,0.0003,1,-1,1.0,1.0,6.214385991333321
cp@rho=4,0.0003,2,-1,1.0,1.0,6.237581764837135
cp@rho=4,0.0003,3,-1,1.0,1.0,6.150217543076895
cp@rho=4,0.0003,4,-1,1.0,1.0,6.131986757541156
cp@rho=4,0.0003,5,-1,1.0,1.0,6.029966215276136
